time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
1.85,0.43,-0.79,-1.4,-0.03,0.0,1.0,-0.02,0.92,0.27
1.9,-0.18,0.73,-0.98,0.0,-0.02,1.0,-0.07,0.93,0.26
1.95,0.31,-1.53,1.1,0.04,-0.0,1.0,0.0,0.92,0.28
2.01,0.12,0.12,-2.99,-0.0,-0.03,1.0,-0.07,0.92,0.29
2.06,-0.31,-1.04,1.89,0.01,-0.0,0.99,-0.05,0.92,0.27
2.12,-0.24,0.43,-0.37,0.01,-0.02,0.98,-0.04,0.92,0.28
2.17,0.0,-1.04,-0.24,0.01,-0.01,1.0,-0.09,0.93,0.28
2.23,-0.43,0.79,0.85,-0.0,-0.0,0.95,0.04,0.94,0.29
2.28,0.18,-1.1,-0.37,0.02,-0.01,0.98,-0.1,0.93,0.26
2.34,-0.61,1.04,1.46,0.0,-0.0,0.96,0.0,0.94,0.28
2.4,-0.43,-0.06,-1.59,0.0,-0.03,0.94,-0.07,0.94,0.26
2.44,0.0,0.0,1.83,-0.01,0.01,0.98,-0.05,0.94,0.29
2.5,-0.31,-0.06,-1.53,-0.0,-0.01,0.95,-0.03,0.93,0.28
2.55,0.12,-0.18,-0.18,0.01,-0.02,0.97,-0.09,0.93,0.29
2.61,0.18,0.43,0.73,-0.01,0.01,0.98,0.0,0.93,0.26
2.66,-0.55,0.43,-1.53,0.0,-0.02,0.98,-0.06,0.93,0.29
2.72,0.18,0.49,1.71,-0.04,0.0,0.96,-0.05,0.93,0.27
2.77,0.31,0.31,-1.28,0.03,-0.04,0.98,-0.01,0.92,0.27
2.83,-0.12,-0.43,2.56,0.0,-0.01,1.05,-0.13,0.93,0.25
2.88,-0.24,-0.49,0.06,0.02,-0.01,1.0,0.0,0.93,0.28
2.94,0.18,-0.55,-1.4,-0.04,-0.03,1.05,-0.11,0.93,0.26
2.99,-0.31,-0.31,2.26,0.02,0.01,0.98,0.02,0.94,0.28
3.04,-0.18,0.85,-3.48,0.01,-0.04,1.02,-0.08,0.93,0.25
3.1,-0.37,1.1,3.36,0.01,-0.0,1.0,-0.05,0.95,0.27
3.15,0.12,0.37,-2.69,-0.0,-0.04,1.0,-0.06,0.94,0.25
3.21,-0.43,0.12,3.78,0.01,0.02,1.01,-0.08,0.96,0.27
3.26,0.24,0.12,-2.62,-0.01,-0.02,1.05,-0.05,0.95,0.25
3.32,-0.24,-0.37,1.83,-0.01,-0.02,1.05,-0.13,0.97,0.28
3.37,-0.12,-0.37,-0.12,0.02,-0.01,1.03,-0.05,0.97,0.25
3.43,-0.12,0.43,-0.98,-0.01,-0.0,1.02,-0.12,0.98,0.26
3.48,-0.18,0.79,2.38,-0.02,-0.01,1.01,-0.06,0.98,0.25
3.54,-0.12,-0.37,-1.4,0.06,-0.03,1.05,-0.08,0.97,0.28
3.59,-0.24,0.61,1.1,-0.04,-0.0,1.04,-0.11,0.97,0.25
3.64,-0.06,0.06,-1.65,0.05,-0.02,1.06,-0.05,0.94,0.26
3.7,-0.18,1.04,0.37,-0.03,-0.02,1.04,-0.16,0.96,0.25
3.75,-0.55,0.18,0.73,0.02,-0.0,1.04,-0.02,0.94,0.27
3.81,-0.18,0.49,-3.6,-0.02,-0.03,1.03,-0.16,0.96,0.26
3.86,-0.73,-0.31,3.97,0.02,-0.0,1.04,-0.05,0.97,0.29
3.91,-0.12,0.49,-3.85,-0.05,-0.04,0.99,-0.11,0.97,0.29
3.97,-0.24,0.12,3.91,0.01,0.02,1.03,-0.1,0.97,0.27
4.03,0.12,-0.18,-2.93,-0.04,-0.04,0.99,-0.08,0.98,0.25
4.08,-0.31,-0.18,3.42,0.03,-0.01,1.0,-0.14,0.98,0.27
4.14,0.24,-0.18,-1.53,-0.04,-0.01,0.99,-0.03,0.98,0.27
4.19,-0.18,-0.18,1.95,0.04,-0.01,1.01,-0.16,0.97,0.27
4.24,0.06,-0.24,-0.37,-0.01,-0.01,0.99,-0.07,0.98,0.27
4.29,0.0,-1.28,-0.79,0.05,-0.04,1.01,-0.17,0.99,0.27
4.35,0.0,-0.55,1.28,-0.0,0.01,1.0,-0.12,1.0,0.26
4.4,0.24,-1.22,-1.28,0.04,-0.01,1.02,-0.13,0.98,0.27
4.46,0.0,0.0,0.06,0.0,-0.01,1.01,-0.16,0.98,0.27
4.51,0.43,-1.65,-0.12,0.05,0.0,0.99,-0.08,0.97,0.24
4.57,-0.37,0.49,-1.77,0.02,-0.03,0.98,-0.13,0.97,0.26
4.62,-0.37,-0.18,2.44,-0.01,0.02,1.0,-0.14,0.97,0.25
4.68,0.06,0.55,-4.09,-0.0,-0.03,0.99,-0.1,0.95,0.26
4.73,-0.31,0.92,1.4,-0.0,-0.03,0.95,-0.21,0.96,0.23
4.78,-0.31,0.79,0.06,0.0,0.0,0.98,-0.1,0.97,0.25
4.84,0.43,-0.37,-2.44,0.0,-0.01,0.96,-0.18,0.97,0.25
4.89,-0.12,0.12,1.46,0.0,-0.01,0.96,-0.05,0.96,0.27
4.95,0.31,-0.12,-3.17,0.0,-0.01,0.97,-0.16,0.97,0.25
5.0,-0.12,0.49,2.01,-0.01,-0.04,0.98,-0.1,0.97,0.26
5.06,0.31,-0.06,-1.53,0.01,-0.01,1.01,-0.13,0.97,0.25
5.11,-0.49,0.61,-1.16,0.03,-0.05,1.0,-0.13,0.99,0.27
5.16,-0.06,0.37,1.16,0.02,0.01,1.03,-0.18,0.99,0.25
5.22,-0.24,0.98,-1.34,0.01,-0.0,0.95,-0.1,0.99,0.26
5.27,0.0,0.0,-1.28,0.0,-0.03,1.05,-0.2,1.01,0.23
5.33,-0.49,0.92,1.59,0.01,0.0,0.99,-0.06,1.02,0.24
5.38,0.0,-0.24,-2.14,0.02,-0.03,1.02,-0.16,1.02,0.21
5.44,-0.31,0.06,1.77,0.01,0.01,0.98,-0.1,1.03,0.23
5.49,0.18,-0.43,-2.26,0.04,-0.03,0.98,-0.14,1.02,0.2
5.54,-0.37,0.73,2.01,0.0,-0.0,1.0,-0.17,1.02,0.2
5.6,0.18,-0.24,-0.98,0.01,-0.02,0.97,-0.12,1.01,0.19
5.65,0.12,0.73,-0.79,-0.0,-0.02,0.96,-0.21,1.03,0.21
5.71,-0.37,-0.43,2.01,0.03,0.01,0.93,-0.11,1.02,0.21
5.76,0.37,0.73,-3.54,-0.0,-0.03,0.98,-0.2,1.03,0.21
5.82,0.12,-0.37,3.72,0.01,0.01,0.95,-0.17,1.03,0.19
5.88,-0.12,0.24,-2.62,-0.01,-0.03,0.96,-0.17,1.03,0.19
5.93,0.0,-0.55,2.01,0.02,0.01,0.98,-0.22,1.03,0.2
5.98,0.18,0.67,-1.53,-0.01,-0.01,0.99,-0.12,1.05,0.21
6.04,0.0,-0.18,0.55,0.0,-0.01,0.98,-0.23,1.07,0.18
6.09,-0.12,0.67,0.06,-0.01,0.01,1.03,-0.12,1.06,0.2
6.14,0.12,0.49,-1.83,0.03,-0.03,1.03,-0.2,1.06,0.18
6.2,-0.49,0.98,2.01,-0.02,0.01,1.06,-0.18,1.06,0.2
6.25,-0.06,0.61,-2.01,0.04,-0.02,1.04,-0.17,1.07,0.17
6.31,-0.31,0.92,0.55,-0.01,-0.01,0.99,-0.23,1.07,0.21
6.37,-0.18,-0.06,-0.61,0.04,-0.02,1.01,-0.12,1.05,0.2
6.42,-0.12,0.37,-1.1,0.01,-0.03,1.01,-0.25,1.07,0.23
6.47,-0.37,-0.37,0.98,0.01,-0.03,1.01,-0.13,1.06,0.23
6.52,-0.24,0.0,-2.2,0.04,0.0,1.02,-0.22,1.06,0.23
6.58,-0.37,-0.67,3.23,-0.03,-0.03,0.96,-0.13,1.06,0.23
6.64,0.06,-0.37,-4.82,-0.03,-0.03,0.97,-0.22,1.07,0.23
6.69,-0.18,-1.28,3.91,0.04,0.0,1.05,-0.19,1.07,0.22
6.74,0.18,0.0,-2.26,-0.03,-0.03,0.97,-0.18,1.07,0.2
6.8,0.0,-0.61,1.46,0.03,-0.01,1.02,-0.22,1.08,0.2
6.85,-0.06,0.24,-0.12,-0.01,-0.01,1.02,-0.15,1.05,0.19
6.9,0.0,-0.12,-0.85,0.04,-0.03,0.99,-0.24,1.07,0.21
6.96,-0.12,1.59,2.08,-0.04,0.01,0.97,-0.19,1.08,0.24
7.01,-0.24,0.12,-3.17,0.05,-0.03,0.99,-0.23,1.06,0.24
7.07,-0.43,0.55,3.05,-0.02,0.01,1.01,-0.25,1.07,0.24
7.12,0.0,-0.18,-2.44,0.03,-0.04,0.98,-0.19,1.07,0.27
7.18,-0.12,0.67,0.79,-0.01,0.0,1.02,-0.27,1.09,0.27
7.23,-0.24,0.06,-0.61,0.03,0.0,0.97,-0.16,1.09,0.29
7.29,0.31,0.61,-1.65,-0.0,-0.02,1.02,-0.25,1.09,0.28
7.34,-0.12,-0.24,1.28,0.02,-0.01,0.98,-0.14,1.08,0.3
7.4,-0.12,0.79,-2.01,0.0,-0.02,1.01,-0.27,1.08,0.29
7.45,-0.37,-0.18,2.14,0.03,0.01,0.98,-0.22,1.08,0.29
7.5,0.24,-0.06,-1.34,0.0,-0.03,1.03,-0.2,1.08,0.27
7.56,-0.18,0.37,1.83,0.01,-0.0,0.99,-0.24,1.09,0.29
7.61,0.31,-0.12,0.06,0.01,0.01,1.02,-0.18,1.07,0.29
7.67,0.06,0.67,-2.56,0.02,-0.03,1.03,-0.22,1.06,0.3
7.72,-0.24,-0.61,2.69,-0.0,0.01,1.0,-0.2,1.07,0.3
7.78,0.06,0.43,-2.87,-0.0,-0.04,1.02,-0.22,1.05,0.32
7.83,0.0,-0.37,3.11,-0.02,0.02,1.0,-0.25,1.05,0.31
7.88,0.12,0.61,-1.46,-0.0,-0.04,1.03,-0.19,1.03,0.3
7.95,-0.18,0.18,2.32,-0.0,-0.04,1.03,-0.26,1.04,0.29
8.0,-0.12,0.31,-0.79,-0.02,0.0,1.03,-0.19,1.03,0.3
8.06,0.0,-1.16,-1.04,0.04,-0.05,1.02,-0.22,1.03,0.3
8.11,-0.18,-0.43,1.28,-0.04,0.01,0.97,-0.24,1.03,0.3
8.16,0.0,-0.43,-1.65,0.04,-0.01,1.0,-0.21,1.02,0.3
8.22,-0.18,0.61,0.98,-0.02,-0.02,0.99,-0.29,1.04,0.3
8.27,0.18,-0.55,-0.37,0.02,0.0,0.98,-0.17,1.03,0.32
8.33,0.24,0.31,-2.38,-0.02,-0.01,0.98,-0.3,1.04,0.31
8.38,-0.37,2.62,-0.37,0.04,-0.03,0.95,-0.18,1.03,0.3
8.44,-0.06,8.36,-4.46,0.03,-0.1,1.04,-0.39,1.06,-0.05
8.49,1.89,2.93,11.11,-0.05,-0.02,1.03,-0.26,1.05,-0.31
8.54,3.11,-0.73,24.41,-0.03,0.06,0.99,0.9,0.9,-0.39
8.6,3.54,0.79,23.13,-0.04,0.09,1.0,2.16,0.6,-0.45
8.65,3.3,1.71,22.16,0.0,0.04,0.99,3.39,0.31,-0.57
8.71,4.03,0.49,21.42,-0.0,0.01,0.98,4.51,0.07,-0.58
8.76,3.23,0.98,18.31,0.01,-0.03,1.02,5.74,-0.15,-0.61
8.82,1.95,-0.24,13.06,-0.01,-0.03,0.97,6.52,-0.28,-0.6
8.87,0.12,0.67,1.16,0.01,-0.01,0.98,6.91,-0.28,-0.59
8.93,0.43,1.04,1.46,-0.01,0.03,0.99,6.93,-0.27,-0.58
8.98,-2.5,1.46,-16.85,0.01,0.04,1.01,6.52,-0.23,-0.66
9.03,-4.52,0.55,-30.94,0.02,-0.02,1.02,5.22,-0.03,-0.68
9.09,-4.7,-1.28,-30.09,0.03,0.01,1.01,3.21,0.3,-0.59
9.15,-3.42,-1.1,-22.83,-0.05,0.03,0.99,1.94,0.46,-0.52
9.2,-3.85,1.16,-22.22,-0.07,-0.03,1.01,0.63,0.69,-0.62
9.26,-2.44,2.01,-19.17,-0.03,-0.05,1.0,-0.42,0.92,-0.76
9.31,-3.11,2.62,-16.36,-0.02,-0.03,1.0,-1.47,1.12,-0.89
9.36,-0.55,1.53,-1.89,0.0,0.03,1.01,-1.91,1.17,-0.94
9.42,-0.43,-0.31,3.17,0.01,-0.0,0.99,-1.73,1.08,-0.94
9.47,-1.53,0.73,-9.7,-0.03,-0.04,0.99,-1.89,1.1,-0.96
9.52,-2.62,1.4,-19.1,0.0,-0.04,1.02,-2.82,1.3,-1.01
9.58,-1.83,1.65,-18.74,-0.01,-0.01,1.01,-3.82,1.43,-1.03
9.63,-1.89,0.73,-14.47,-0.03,-0.01,1.01,-4.79,1.53,-1.05
9.69,-1.22,0.73,-15.08,-0.03,-0.02,0.99,-5.52,1.61,-1.07
9.75,0.37,-1.04,-15.32,-0.05,-0.05,1.04,-6.5,1.74,-1.06
9.8,-0.31,-5.86,-4.7,-0.06,0.02,0.96,-7.01,1.71,-0.9
9.85,-1.53,-4.03,2.01,-0.06,0.02,0.97,-7.02,1.73,-0.67
9.91,0.61,-0.43,2.38,0.05,-0.09,1.03,-6.89,1.73,-0.63
9.96,-0.31,-4.46,0.43,-0.02,-0.08,0.94,-6.75,1.74,-0.54
10.02,-0.12,-7.75,-9.52,-0.14,-0.02,0.94,-6.98,1.76,-0.24
10.07,-1.16,-12.45,-13.06,0.06,0.0,1.01,-7.66,1.8,0.47
10.12,0.49,-7.69,-6.16,0.05,-0.05,1.01,-8.19,1.79,1.02
10.18,-1.83,-5.31,-1.22,0.11,-0.11,0.97,-8.3,1.82,1.34
10.23,2.08,-5.49,-4.82,0.05,-0.04,1.01,-8.4,1.86,1.69
10.29,2.32,-3.78,-22.52,0.09,0.06,1.0,-9.04,1.69,2.03
10.34,0.92,-2.08,-26.0,0.06,0.08,0.98,-10.57,1.36,2.32
10.4,-2.08,1.04,-9.22,0.0,0.0,0.99,-11.55,1.27,2.36
10.45,-1.28,1.34,-0.18,-0.06,-0.06,0.99,-11.83,1.36,2.24
10.51,-1.34,3.36,-5.19,-0.02,-0.05,1.02,-11.95,1.48,2.03
10.56,2.99,1.53,-25.33,0.1,-0.05,0.97,-13.04,1.39,1.92
10.61,3.3,-0.79,-30.03,0.14,0.04,0.95,-14.48,1.16,1.99
10.67,3.48,-1.83,-27.77,0.06,0.02,0.95,-16.23,0.95,2.09
10.73,1.71,-0.85,-24.05,-0.01,-0.01,1.0,-17.54,0.82,2.1
10.78,2.44,-0.67,-30.88,-0.02,-0.02,1.01,-19.24,0.62,2.07
10.83,2.5,0.06,-27.04,0.05,0.01,0.98,-20.72,0.43,2.03
10.88,1.83,-0.67,-26.0,0.05,0.01,0.98,-22.3,0.26,2.05
10.95,0.0,-2.44,-16.42,-0.01,-0.01,0.97,-23.36,0.25,2.08
11.0,0.0,-2.44,-16.42,0.01,-0.05,1.03,-23.95,0.34,2.13
11.05,-2.38,0.73,1.04,0.11,-0.09,0.98,-23.87,0.55,2.11
11.11,-0.24,-0.85,-1.16,0.11,-0.05,0.99,-23.9,0.68,2.21
11.16,-1.28,-0.18,2.5,0.04,-0.06,1.04,-23.91,0.74,2.25
11.21,-1.65,4.15,15.38,0.02,-0.1,1.01,-23.33,0.88,2.07
11.27,-2.44,5.62,17.21,-0.02,-0.05,1.0,-22.46,1.07,1.8
11.32,-4.09,6.29,15.26,0.01,0.05,1.02,-21.47,1.3,1.4
11.38,0.92,5.19,10.07,-0.04,0.09,0.98,-20.89,1.29,1.04
11.43,0.0,-2.26,11.84,-0.01,0.14,0.95,-20.17,1.22,1.01
11.48,0.12,1.28,1.71,0.05,0.04,0.99,-19.84,1.14,1.03
11.54,-0.18,1.1,0.0,0.07,-0.05,1.0,-19.82,1.14,1.04
11.6,-0.18,0.24,-0.67,-0.01,-0.04,0.98,-19.85,1.19,1.05
11.65,-0.18,-0.18,0.73,-0.01,0.0,1.0,-19.84,1.19,1.02
11.7,0.0,0.18,-0.18,0.02,-0.01,1.0,-19.83,1.17,0.99
11.76,-0.06,-0.12,0.37,0.03,-0.02,1.0,-19.83,1.18,1.01
11.81,-0.06,-0.12,-0.55,0.0,-0.0,1.0,-19.84,1.17,1.02
11.86,-0.06,0.06,-0.06,0.0,-0.03,1.0,-19.84,1.16,0.98
11.92,-0.06,0.18,-0.18,0.02,-0.02,1.01,-19.84,1.18,0.97
11.97,-0.43,0.37,-0.24,0.03,0.01,1.02,-19.84,1.18,0.98
12.03,1.04,2.08,-4.15,0.06,0.05,1.01,-19.92,1.13,0.94
12.08,0.18,3.17,-8.48,-0.03,0.08,0.99,-20.32,0.99,0.8
12.14,-2.5,3.48,-8.06,-0.05,-0.0,1.03,-20.82,0.96,0.52
12.19,0.92,4.15,-8.73,0.0,-0.1,1.02,-21.18,1.07,0.27
12.25,0.06,3.17,-10.13,0.03,-0.1,0.99,-21.74,1.14,0.06
12.3,-0.92,0.12,-14.28,0.03,-0.04,0.98,-22.44,1.28,-0.01
12.36,-0.43,-0.06,-15.56,-0.0,0.03,0.99,-23.34,1.3,0.02
12.41,-0.92,0.43,-11.23,-0.04,-0.02,1.0,-23.95,1.32,0.02
12.46,-0.24,0.55,-2.44,-0.02,-0.08,1.0,-24.34,1.34,-0.03
12.52,1.4,0.18,2.2,-0.02,-0.01,1.02,-24.44,1.37,-0.1
12.57,-1.95,3.42,-9.22,0.02,-0.02,1.0,-24.55,1.35,-0.23
12.63,-4.15,1.71,-26.37,0.07,-0.08,1.0,-25.57,1.51,-0.32
12.68,-1.95,1.16,-28.26,0.02,-0.03,0.99,-27.3,1.75,-0.29
12.74,-0.18,-0.61,-22.09,-0.0,-0.01,0.99,-28.49,1.77,-0.19
12.79,-2.81,-0.24,-22.28,-0.06,-0.01,1.0,-29.84,1.83,-0.18
12.85,-2.14,0.92,-19.23,-0.06,-0.01,1.0,-30.9,1.94,-0.26
12.9,-1.95,1.53,-18.86,-0.04,-0.03,1.0,-32.0,2.14,-0.34
12.95,-2.14,1.59,-18.8,-0.03,-0.06,0.99,-33.01,2.28,-0.41
13.01,0.49,-0.06,2.08,0.0,-0.03,1.01,-33.43,2.31,-0.43
13.06,0.55,-0.55,5.37,-0.01,-0.03,1.01,-33.22,2.28,-0.4
13.12,-1.53,0.55,-9.52,-0.02,-0.04,1.0,-33.34,2.29,-0.4
13.18,-1.28,1.59,-16.91,-0.02,-0.02,0.98,-34.03,2.36,-0.44
13.23,-0.85,0.79,-16.54,-0.0,-0.03,0.97,-35.05,2.46,-0.44
13.28,-2.2,0.12,-15.32,-0.02,-0.04,0.97,-35.82,2.55,-0.44
13.34,-0.79,-1.1,-16.3,0.0,-0.09,1.03,-36.75,2.68,-0.38
13.39,4.52,1.16,-12.33,-0.02,-0.03,0.97,-37.52,2.57,-0.35
13.44,3.17,-2.08,8.67,-0.01,0.02,1.02,-37.55,2.24,-0.39
13.5,1.16,-0.06,10.62,-0.04,-0.04,0.99,-36.96,2.08,-0.41
13.56,-0.73,-0.61,-3.72,-0.02,-0.09,0.94,-36.79,2.1,-0.41
13.61,0.37,-5.13,-3.36,-0.09,0.0,0.95,-37.0,2.09,-0.27
13.67,-0.55,-10.25,-5.07,-0.04,-0.04,0.97,-37.22,2.09,0.15
13.72,0.18,-10.5,-13.0,-0.0,-0.07,0.99,-37.67,2.13,0.69
13.77,1.04,-9.16,-7.63,0.08,-0.12,1.05,-38.31,2.11,1.37
13.83,-1.53,-4.15,-3.85,0.1,-0.18,1.0,-38.53,2.12,1.68
13.88,2.38,-5.8,-6.9,0.06,-0.02,1.06,-38.72,2.13,2.03
13.93,4.21,-5.74,-18.86,0.08,0.08,0.99,-39.4,1.92,2.37
13.99,1.22,-1.34,-15.75,0.03,0.06,0.96,-40.65,1.54,2.63
14.04,0.0,0.61,-3.3,-0.01,-0.02,0.96,-41.11,1.49,2.63
14.1,-1.1,2.5,-0.18,0.01,0.01,1.0,-41.13,1.52,2.5
14.15,0.92,1.46,-22.16,0.06,-0.05,0.98,-41.72,1.51,2.36
14.21,3.97,1.16,-31.37,0.1,-0.02,0.96,-43.11,1.37,2.37
14.26,3.66,0.0,-31.31,0.07,0.01,0.98,-44.99,1.05,2.44
14.31,1.89,1.04,-28.26,0.01,-0.0,1.0,-46.42,0.83,2.47
14.37,3.42,0.92,-31.86,-0.03,-0.03,1.0,-48.22,0.59,2.42
14.43,2.32,0.55,-30.03,-0.02,-0.01,1.01,-49.75,0.38,2.37
14.48,1.53,-0.79,-30.76,-0.02,-0.04,0.99,-51.55,0.24,2.28
14.54,0.43,-1.16,-26.67,0.03,-0.02,1.01,-53.02,0.16,2.29
14.59,-1.53,-0.55,-11.11,0.07,-0.08,1.01,-54.22,0.2,2.37
14.64,-1.89,0.92,2.69,0.08,-0.11,1.02,-54.33,0.42,2.44
14.7,-1.22,0.0,2.69,0.1,-0.08,1.03,-54.08,0.66,2.45
14.75,0.55,0.12,0.31,0.05,-0.04,1.02,-54.03,0.73,2.48
14.8,-2.01,3.23,14.1,0.02,-0.07,1.02,-53.7,0.8,2.35
14.86,-2.87,5.13,16.72,-0.02,-0.05,1.02,-52.84,1.01,2.04
14.91,-3.48,7.39,14.34,0.02,0.0,1.01,-51.88,1.22,1.57
14.97,-1.46,7.75,11.66,-0.01,0.04,1.0,-51.27,1.33,1.13
15.02,1.77,-1.83,15.14,-0.01,0.04,1.0,-50.47,1.29,0.97
15.08,0.79,1.28,5.55,-0.04,0.12,0.98,-49.95,1.02,0.92
15.13,-0.37,0.49,0.55,0.05,0.1,0.99,-49.8,0.88,0.99
15.19,-0.06,0.0,-1.71,0.0,-0.08,0.99,-49.86,0.96,1.02
15.24,0.06,0.18,-0.31,-0.02,-0.02,0.97,-49.92,1.01,0.98
15.29,-0.18,-0.12,1.4,0.02,0.01,1.01,-49.88,0.98,0.94
15.35,0.0,-0.12,0.37,0.02,-0.04,1.0,-49.87,0.96,0.95
15.4,-0.06,0.06,-0.61,0.0,-0.02,1.0,-49.85,0.99,0.95
15.46,-0.06,0.0,0.43,0.0,-0.01,0.99,-49.88,0.98,0.92
15.51,0.0,0.12,-0.18,0.01,-0.02,1.0,-49.88,0.98,0.91
15.57,0.0,0.0,-0.31,0.01,-0.02,1.0,-49.88,0.99,0.9
15.62,0.18,1.4,-2.44,0.07,0.03,0.99,-49.93,0.97,0.88
15.67,0.31,3.72,-9.03,-0.01,0.06,1.0,-50.31,0.82,0.76
15.73,-1.77,3.17,-7.51,-0.03,0.03,0.99,-50.73,0.74,0.57
15.79,-0.43,4.82,-8.24,-0.04,-0.07,1.04,-51.2,0.81,0.32
15.84,-0.06,3.54,-10.56,0.03,-0.11,1.0,-51.68,0.92,0.11
15.89,-1.16,1.95,-15.26,0.01,-0.08,1.03,-52.44,1.06,-0.0
15.95,-1.04,0.49,-16.17,0.02,0.01,1.01,-53.23,1.13,-0.01
16.01,-0.98,-0.06,-14.1,-0.03,-0.02,1.02,-53.23,1.13,-0.01
16.06,0.55,-0.55,-2.01,0.01,-0.04,0.99,-54.52,1.15,0.01
16.11,1.04,0.12,1.83,-0.1,-0.04,0.99,-54.6,1.2,-0.02
16.16,-0.18,2.87,-4.94,0.01,-0.02,0.99,-54.5,1.13,-0.16
16.22,-3.6,2.32,-24.29,0.06,-0.04,1.0,-55.19,1.21,-0.25
16.27,-3.3,0.79,-31.62,0.03,-0.05,1.02,-56.88,1.48,-0.24
16.33,-3.3,0.79,-31.62,0.0,-0.02,1.0,-58.34,1.58,-0.2
16.39,-1.89,-0.37,-21.91,-0.08,0.0,1.0,-59.7,1.63,-0.13
16.44,-2.38,0.85,-19.17,-0.06,-0.02,1.0,-60.75,1.71,-0.22
16.5,-2.32,1.53,-17.7,-0.02,-0.07,0.99,-61.83,1.9,-0.34
16.55,-1.65,2.2,-19.35,-0.02,-0.06,1.0,-62.84,2.08,-0.44
16.6,-0.31,1.04,-5.0,-0.02,-0.0,1.02,-63.62,2.18,-0.53
16.65,0.61,-0.55,4.88,0.01,-0.01,1.0,-63.49,2.15,-0.54
16.71,-0.43,-0.18,-3.85,-0.01,-0.03,0.99,-63.37,2.11,-0.49
16.77,-1.77,0.92,-14.4,-0.03,-0.05,0.99,-63.84,2.19,-0.52
16.82,-1.53,0.79,-17.82,-0.0,-0.04,1.02,-64.86,2.29,-0.54
16.88,-1.65,0.06,-15.08,-0.0,-0.03,1.01,-65.69,2.36,-0.53
16.93,-2.44,-0.61,-15.56,-0.01,-0.07,0.99,-66.58,2.46,-0.48
16.99,1.65,-1.34,-14.47,-0.03,-0.07,1.03,-67.38,2.52,-0.38
17.04,5.19,0.37,3.66,-0.02,0.02,0.98,-67.67,2.23,-0.47
17.1,2.01,-0.06,13.12,-0.04,-0.0,0.98,-67.18,2.0,-0.5
17.15,-0.31,0.67,1.53,-0.05,-0.07,0.96,-66.73,1.98,-0.53
