time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
4.68,0.24,0.49,-1.77,-0.02,-0.04,1.02,-0.19,1.26,0.1
4.73,0.18,-1.22,2.44,-0.01,0.0,1.02,-0.1,1.27,0.1
4.79,0.06,0.85,-1.89,0.0,-0.02,1.0,-0.16,1.27,0.09
4.84,0.06,0.0,1.65,-0.0,0.02,1.03,-0.14,1.27,0.09
4.9,-0.18,-0.43,-2.32,0.01,-0.06,1.0,-0.15,1.27,0.09
4.95,-0.06,-0.24,3.3,-0.02,0.03,1.02,-0.2,1.3,0.08
5.01,-0.12,-0.12,-2.99,0.03,-0.05,1.0,-0.16,1.3,0.08
5.06,0.0,-0.06,2.2,-0.03,0.0,0.96,-0.21,1.33,0.08
5.11,0.24,-1.59,-1.34,0.02,-0.04,1.0,-0.12,1.32,0.12
5.17,0.18,0.61,0.67,-0.03,0.0,0.99,-0.22,1.35,0.1
5.22,-0.06,0.18,-1.53,0.03,-0.02,1.07,-0.1,1.34,0.1
5.28,-0.12,-0.18,-0.98,-0.04,-0.02,0.97,-0.24,1.36,0.09
5.33,-0.06,-0.92,0.55,-0.04,-0.02,0.97,-0.1,1.33,0.1
5.38,-0.06,-0.37,-2.32,0.02,-0.03,1.04,-0.22,1.35,0.09
5.44,0.06,-0.18,1.16,-0.01,-0.02,1.02,-0.11,1.31,0.07
5.5,-0.31,-0.24,-2.32,-0.0,-0.05,1.0,-0.17,1.32,0.06
5.55,-0.06,-0.79,3.6,-0.0,0.02,0.96,-0.14,1.32,0.06
5.6,0.06,0.31,-2.87,0.01,-0.05,1.0,-0.16,1.32,0.05
5.66,-0.12,-0.49,2.38,0.01,-0.05,1.0,-0.16,1.34,0.06
5.71,-0.37,0.0,-2.5,0.02,-0.04,1.02,-0.13,1.31,0.06
5.77,-0.12,0.43,2.38,-0.01,-0.0,0.99,-0.2,1.31,0.04
5.82,-0.06,-0.79,-0.73,0.01,-0.03,1.03,-0.13,1.31,0.06
5.87,0.12,0.73,0.12,-0.01,-0.03,1.0,-0.21,1.32,0.07
5.93,-0.31,-0.67,1.1,-0.0,0.0,1.06,-0.11,1.33,0.08
5.98,0.0,0.73,-1.71,0.01,-0.04,1.02,-0.19,1.35,0.09
6.04,-0.37,-0.92,2.62,-0.01,0.0,1.05,-0.15,1.36,0.08
6.09,0.06,-0.49,-3.17,0.01,-0.04,0.98,-0.22,1.36,0.09
6.15,-0.06,-0.18,1.71,-0.02,0.01,1.02,-0.15,1.35,0.07
6.2,-0.37,0.31,-2.32,0.03,-0.05,0.98,-0.2,1.35,0.1
6.26,0.0,0.06,3.42,-0.04,0.02,1.02,-0.18,1.33,0.07
6.31,-0.18,0.67,-2.99,0.03,-0.05,1.01,-0.16,1.33,0.1
6.36,-0.18,0.0,2.81,-0.02,0.02,1.02,-0.17,1.36,0.07
6.42,-0.24,0.49,-1.71,0.03,-0.04,1.02,-0.14,1.34,0.12
6.47,-0.12,0.55,1.34,-0.02,0.01,1.02,-0.2,1.34,0.08
6.53,-0.06,0.98,-2.75,0.01,-0.03,0.98,-0.13,1.35,0.1
6.58,-0.12,0.31,1.16,0.0,-0.02,1.05,-0.23,1.36,0.07
6.64,-0.31,-0.18,0.92,0.0,-0.01,1.01,-0.13,1.36,0.09
6.7,-0.12,0.0,-0.43,-0.02,-0.02,0.99,-0.24,1.36,0.09
6.75,-0.24,-0.73,2.14,0.01,0.01,0.99,-0.12,1.35,0.08
6.8,-0.24,-0.12,-2.93,0.01,0.01,0.99,-0.23,1.36,0.08
6.85,0.12,-0.55,3.17,-0.01,-0.04,0.99,-0.16,1.36,0.07
6.91,-0.24,1.34,-3.11,-0.0,0.03,1.0,-0.22,1.36,0.08
6.96,-0.24,-0.55,3.48,0.0,0.02,1.0,-0.19,1.37,0.06
7.02,0.0,-0.06,-2.56,0.01,-0.04,1.0,-0.19,1.37,0.08
7.07,-0.12,-0.18,2.2,-0.03,0.01,0.99,-0.22,1.38,0.06
7.13,0.0,0.0,-2.2,0.03,-0.02,1.04,-0.16,1.37,0.05
7.18,-0.18,0.0,2.2,-0.03,0.0,0.99,-0.26,1.38,0.04
7.23,0.0,-0.24,-1.83,0.02,-0.04,1.04,-0.18,1.37,0.05
7.29,-0.06,-0.37,-0.43,-0.02,0.0,1.03,-0.27,1.37,0.03
7.34,-0.18,-0.67,-0.06,0.02,0.0,0.99,-0.16,1.35,0.03
7.4,0.24,0.06,-1.89,-0.03,-0.03,0.96,-0.26,1.35,0.05
7.45,0.0,-0.31,0.79,0.0,0.01,0.98,-0.15,1.34,0.05
7.5,0.0,0.73,-0.85,-0.01,-0.01,1.0,-0.26,1.35,0.05
7.56,-0.37,-0.67,1.34,0.01,0.01,1.04,-0.16,1.32,0.04
7.62,0.06,-0.31,-3.17,-0.02,-0.04,0.99,-0.25,1.33,0.05
7.67,-0.06,-0.12,1.1,-0.01,0.0,1.01,-0.19,1.33,0.02
7.73,-0.06,-0.24,-0.98,0.03,-0.04,1.01,-0.23,1.32,0.03
7.78,0.06,-0.37,1.95,-0.01,0.02,1.0,-0.19,1.3,0.03
7.83,0.0,-0.31,-3.11,0.0,-0.05,1.03,-0.23,1.29,0.03
7.89,-0.12,-0.55,2.87,-0.01,0.02,1.0,-0.23,1.28,0.01
7.94,-0.18,0.31,-2.14,0.02,-0.04,0.99,-0.22,1.25,0.02
8.0,0.06,0.61,2.26,-0.03,0.01,0.99,-0.2,1.26,0.03
8.05,-0.37,0.43,-3.36,0.02,-0.03,0.97,-0.21,1.24,0.01
8.1,0.0,-0.24,2.69,-0.03,0.02,0.98,-0.24,1.24,0.01
8.16,-0.18,-0.49,-2.32,0.03,-0.06,1.01,-0.2,1.22,0.02
8.21,-0.18,0.12,1.89,-0.03,0.01,1.0,-0.26,1.26,0.03
8.27,-0.06,-0.06,-1.22,-0.03,0.01,1.0,-0.19,1.25,0.03
8.33,-0.06,-0.06,-0.12,0.03,-0.03,0.98,-0.24,1.27,0.04
8.38,-0.24,-0.37,-1.46,-0.02,0.01,1.01,-0.16,1.22,0.02
8.43,-0.06,-0.12,-0.37,-0.01,-0.02,0.98,-0.27,1.25,0.01
8.48,-0.18,0.0,0.43,-0.0,0.01,1.0,-0.19,1.21,-0.0
8.54,-0.12,0.12,-2.44,-0.01,-0.04,0.99,-0.3,1.21,-0.0
8.59,-0.12,-0.31,2.56,-0.01,0.02,0.98,-0.2,1.19,-0.0
8.65,-0.24,0.37,-2.2,0.01,-0.04,1.0,-0.25,1.2,0.01
8.7,0.06,-0.49,2.32,-0.01,0.02,1.01,-0.2,1.19,0.01
8.76,-0.31,-0.24,-2.56,0.02,-0.05,0.99,-0.24,1.18,0.01
8.81,-0.06,-0.37,3.36,-0.01,0.02,1.0,-0.22,1.19,0.01
8.87,-0.06,0.98,-2.5,0.01,-0.03,1.01,-0.24,1.18,-0.0
8.92,-0.06,0.0,1.28,-0.02,-0.02,1.01,-0.27,1.2,-0.0
8.97,0.18,-0.18,-1.16,-0.01,-0.02,0.99,-0.21,1.18,-0.01
9.03,-0.31,-0.43,1.71,-0.01,-0.01,1.06,-0.28,1.2,-0.0
9.08,-0.06,0.0,-0.37,0.01,-0.02,1.01,-0.18,1.19,0.01
9.14,-0.31,0.49,0.24,-0.02,-0.04,1.01,-0.32,1.2,-0.0
9.19,-0.18,0.55,0.06,0.01,-0.0,1.05,-0.21,1.19,-0.01
9.25,-0.24,0.0,-1.1,-0.01,-0.04,1.02,-0.27,1.19,-0.01
9.3,-0.37,-0.67,2.38,0.0,0.01,0.97,-0.2,1.2,-0.01
9.36,0.0,0.0,-2.08,-0.02,-0.05,1.01,-0.27,1.2,-0.0
9.41,-0.24,-0.31,3.17,0.01,0.02,0.98,-0.22,1.21,-0.02
9.46,-0.06,1.16,-2.56,-0.02,-0.05,0.98,-0.24,1.2,-0.0
9.52,0.0,-0.18,2.93,0.01,0.0,1.03,-0.25,1.21,-0.0
9.57,-0.43,0.61,-3.11,-0.0,-0.05,1.04,-0.25,1.21,0.01
9.63,-0.31,-0.24,3.3,-0.0,-0.05,1.04,-0.28,1.21,-0.01
9.68,0.06,0.06,-2.08,-0.0,0.02,1.0,-0.24,1.19,-0.01
9.73,-0.24,-0.61,0.61,-0.0,-0.04,1.04,-0.3,1.22,-0.01
9.79,-0.24,-0.12,0.79,0.0,-0.0,0.98,-0.22,1.21,-0.01
9.84,-0.24,0.0,-0.79,-0.01,-0.04,0.97,-0.3,1.23,-0.02
9.9,-0.24,0.79,0.43,-0.02,0.01,0.99,-0.24,1.22,-0.02
9.95,-0.18,0.61,-0.55,0.01,-0.03,0.97,-0.26,1.2,-0.03
10.01,-0.12,0.73,0.18,-0.02,-0.0,1.02,-0.3,1.23,-0.02
10.06,-0.18,0.92,-1.16,0.0,-0.01,0.99,-0.24,1.2,-0.01
10.12,-0.31,0.18,-0.55,-0.02,-0.03,1.04,-0.34,1.21,-0.04
10.17,-0.24,-0.31,0.06,0.02,-0.01,1.03,-0.25,1.21,-0.01
10.23,-0.12,-0.31,-0.37,-0.01,-0.02,1.03,-0.34,1.22,-0.02
10.28,-0.18,0.18,0.18,-0.0,0.0,1.01,-0.22,1.22,-0.0
10.33,0.12,0.55,-2.2,0.01,-0.04,1.02,-0.35,1.25,-0.01
10.39,-0.31,0.43,1.16,-0.02,0.01,1.01,-0.23,1.23,-0.0
10.44,-0.24,0.12,-2.44,0.01,-0.05,0.98,-0.34,1.24,-0.0
10.5,0.0,0.0,2.87,-0.02,0.03,0.98,-0.27,1.22,-0.01
10.55,-0.24,-0.55,-3.3,0.02,-0.05,1.01,-0.31,1.22,-0.01
10.61,-0.12,-0.18,2.5,-0.02,0.02,0.94,-0.31,1.24,-0.0
10.66,-0.12,-0.61,-2.08,0.01,-0.05,0.98,-0.28,1.24,0.01
10.71,0.0,-0.12,3.54,-0.02,0.02,0.96,-0.34,1.25,0.01
10.77,0.06,-0.67,-3.11,0.02,-0.05,1.0,-0.27,1.26,0.01
10.82,0.06,-0.67,-3.11,-0.0,0.0,0.97,-0.36,1.28,0.02
10.88,-0.06,0.92,-2.32,0.02,-0.04,1.04,-0.28,1.24,0.02
10.93,-0.31,0.0,0.92,-0.01,-0.01,0.99,-0.38,1.25,0.01
10.99,0.06,-0.24,-0.79,0.02,-0.02,1.04,-0.26,1.22,-0.0
11.04,-0.06,0.24,-1.4,-0.01,-0.02,1.02,-0.38,1.24,-0.0
11.1,-0.18,-0.12,0.37,-0.01,-0.02,1.02,-0.27,1.21,-0.02
11.15,0.12,0.92,-2.99,0.02,-0.01,0.99,-0.39,1.22,-0.02
11.2,0.12,-0.92,3.05,-0.02,-0.03,0.96,-0.31,1.22,-0.02
11.26,-0.18,0.49,-2.2,-0.01,-0.05,1.02,-0.35,1.22,-0.0
11.31,-0.12,-0.31,3.48,0.02,0.02,0.93,-0.31,1.22,-0.02
11.37,-0.24,0.43,-3.42,-0.01,-0.05,1.03,-0.33,1.21,-0.01
11.42,-0.18,-0.49,3.17,-0.0,0.0,0.96,-0.36,1.22,-0.02
11.48,-0.06,0.49,-2.01,0.01,-0.02,0.98,-0.31,1.22,-0.01
11.53,-0.24,0.12,1.65,-0.02,-0.02,1.01,-0.4,1.22,-0.03
11.58,0.06,0.06,-1.59,0.0,-0.03,1.0,-0.31,1.18,-0.01
11.64,-0.12,0.49,1.4,-0.0,-0.02,1.0,-0.39,1.2,-0.02
11.69,-0.06,0.0,-0.18,0.02,-0.02,1.05,-0.3,1.16,-0.01
11.75,-0.18,-0.12,1.04,-0.01,-0.02,1.01,-0.43,1.19,-0.01
11.8,-0.06,-0.61,0.18,0.0,-0.01,1.0,-0.31,1.14,-0.03
11.86,-0.12,0.49,-1.16,0.01,-0.04,1.0,-0.44,1.16,-0.02
11.91,-0.12,-0.61,0.98,0.01,-0.01,0.98,-0.34,1.15,-0.03
11.97,-0.06,0.67,-1.16,-0.01,-0.04,0.99,-0.43,1.16,-0.03
12.02,-0.06,-0.24,2.44,0.0,0.02,0.96,-0.33,1.15,-0.03
12.07,-0.06,0.92,-1.95,-0.01,-0.04,1.01,-0.39,1.16,-0.0
12.13,0.0,-1.04,2.93,-0.0,-0.01,0.99,-0.35,1.16,-0.02
12.19,-0.06,1.34,-3.11,-0.02,-0.04,1.01,-0.4,1.16,0.01
12.24,0.0,-0.24,2.99,0.02,0.02,0.95,-0.38,1.16,-0.02
12.29,-0.18,0.98,-2.69,-0.02,-0.05,0.96,-0.37,1.16,-0.01
12.35,-0.24,-0.24,2.5,0.01,0.0,0.97,-0.42,1.2,-0.03
12.4,-0.06,0.61,-1.04,-0.02,-0.01,0.98,-0.35,1.18,-0.02
12.45,-0.06,0.0,1.28,0.02,-0.01,0.96,-0.48,1.19,-0.05
12.51,0.12,0.61,0.06,-0.01,0.0,0.95,-0.34,1.2,-0.02
12.56,0.18,0.18,-0.61,-0.01,0.0,0.95,-0.47,1.19,-0.02
12.62,-0.18,0.18,1.46,-0.01,-0.01,1.0,-0.38,1.19,-0.0
12.67,0.0,0.31,-1.71,0.0,-0.04,1.02,-0.47,1.2,-0.03
12.73,-0.12,-0.24,1.89,-0.02,0.01,1.02,-0.37,1.19,-0.01
12.78,-0.18,-0.43,-1.04,0.01,-0.05,1.02,-0.44,1.19,-0.02
12.84,0.12,0.37,2.01,-0.02,0.01,1.0,-0.44,1.2,-0.02
12.89,0.18,-0.98,-2.01,0.01,-0.01,1.0,-0.41,1.15,-0.02
12.94,0.24,0.92,-0.31,-0.03,-0.02,0.98,-0.43,1.18,-0.03
13.0,0.31,-0.79,0.37,0.01,-0.0,1.03,-0.37,1.18,-0.03
13.05,-0.12,0.18,-1.46,-0.0,-0.01,0.97,-0.45,1.18,-0.04
13.11,-0.12,-0.12,0.43,-0.01,-0.0,1.06,-0.36,1.17,-0.02
13.16,-0.31,0.18,-2.99,0.01,-0.05,1.01,-0.45,1.19,-0.02
13.22,-0.06,-0.43,3.48,-0.01,0.04,1.0,-0.39,1.18,-0.04
13.27,-0.24,-0.79,-2.87,0.01,-0.06,1.04,-0.43,1.2,-0.03
13.33,-0.12,-1.04,3.17,-0.02,0.02,0.99,-0.41,1.21,-0.03
13.38,-0.49,0.31,-3.36,0.02,-0.04,0.95,-0.43,1.2,-0.03
13.43,0.0,-0.43,2.69,-0.02,0.02,0.98,-0.43,1.2,-0.04
13.49,-0.31,0.79,-2.93,0.02,-0.05,0.96,-0.43,1.2,-0.02
13.54,-0.18,0.0,2.93,-0.02,0.02,1.0,-0.48,1.2,-0.03
13.6,-0.18,0.67,-2.44,0.01,-0.05,0.98,-0.42,1.18,-0.01
13.65,-0.31,-0.24,2.5,-0.02,-0.01,1.03,-0.5,1.2,-0.04
13.71,-0.18,-0.61,-0.49,0.02,-0.02,0.99,-0.39,1.2,-0.02
13.76,0.12,0.67,-0.67,-0.01,-0.01,1.03,-0.49,1.2,-0.03
13.81,-0.18,-0.12,-1.53,0.01,-0.02,0.99,-0.39,1.2,-0.01
13.87,0.0,0.92,-0.73,-0.02,-0.02,1.0,-0.49,1.21,-0.02
13.92,-0.18,-0.06,0.79,-0.02,-0.02,1.0,-0.4,1.2,-0.02
13.98,-0.18,0.55,-2.75,0.0,-0.01,1.0,-0.48,1.21,-0.02
14.03,-0.18,-0.31,2.01,-0.01,-0.04,1.01,-0.41,1.22,-0.0
14.09,0.12,0.73,-1.77,-0.0,-0.05,1.0,-0.46,1.2,-0.02
14.14,-0.18,0.06,2.62,0.02,0.01,0.98,-0.46,1.21,-0.01
14.19,-0.12,0.18,-1.46,-0.0,-0.02,1.01,-0.44,1.2,-0.02
14.25,-0.12,0.06,-0.98,0.02,-0.05,0.98,-0.5,1.21,-0.01
14.3,0.06,-0.49,0.24,0.01,-0.0,1.0,-0.41,1.2,-0.03
14.36,0.18,-0.18,-0.24,0.02,-0.03,0.99,-0.5,1.2,-0.03
14.41,-0.06,-0.06,2.08,0.01,0.0,0.99,-0.4,1.2,-0.03
14.47,0.18,0.49,-1.65,0.0,-0.03,0.96,-0.5,1.2,-0.02
14.54,0.06,-0.37,1.95,-0.0,0.0,1.01,-0.43,1.2,-0.02
14.59,0.31,0.92,-2.14,0.01,-0.03,0.97,-0.5,1.21,-0.01
14.64,-0.18,-0.06,0.31,0.01,-0.0,0.94,-0.4,1.2,-0.02
14.7,-0.06,0.92,-1.71,-0.02,-0.01,1.03,-0.52,1.21,-0.02
14.75,-0.24,-0.49,-0.67,0.01,0.0,0.95,-0.41,1.2,-0.02
14.81,-0.06,0.79,-1.59,-0.01,-0.04,0.98,-0.5,1.21,-0.01
14.86,-0.18,-0.12,2.75,-0.03,0.02,0.98,-0.45,1.2,-0.02
14.92,-0.06,0.85,-2.81,0.0,-0.02,0.95,-0.52,1.21,-0.02
14.97,-0.06,0.85,-2.81,-0.05,0.0,0.94,-0.46,1.24,-0.0
15.03,-0.12,0.37,8.61,-0.0,-0.08,0.93,-0.13,1.35,0.13
15.08,-0.37,-2.5,29.79,-0.0,-0.01,0.98,0.91,1.31,0.08
15.14,-4.46,-9.7,50.17,-0.04,-0.0,1.0,3.44,1.49,0.42
15.19,-3.23,-6.35,45.1,0.03,0.08,1.04,5.96,1.71,0.75
15.24,0.18,0.49,25.33,0.03,0.08,1.04,8.08,1.71,0.8
15.3,-0.55,0.61,18.86,0.02,-0.08,1.03,9.16,1.79,0.71
15.36,-0.67,-0.06,12.39,0.0,-0.07,1.01,10.14,1.87,0.65
15.41,2.14,1.34,2.99,0.03,-0.05,1.04,10.45,1.81,0.58
15.46,1.83,0.73,0.98,0.05,-0.0,1.01,10.54,1.66,0.55
15.52,0.55,-0.31,-0.79,0.03,0.02,1.01,10.54,1.6,0.63
15.57,-0.24,-0.55,0.73,-0.03,-0.01,1.01,10.53,1.48,0.61
15.63,-0.31,0.49,-0.31,-0.01,-0.04,0.98,10.54,1.51,0.57
15.68,0.98,0.73,1.65,0.04,-0.02,0.99,10.56,1.51,0.57
15.73,-0.73,-0.43,0.73,0.03,-0.02,0.98,10.64,1.49,0.58
15.79,1.34,0.12,-1.22,0.01,-0.03,0.98,10.54,1.5,0.6
15.84,-1.77,-1.1,0.12,0.01,0.04,0.98,10.53,1.49,0.62
15.9,-1.83,0.37,1.46,0.02,-0.04,0.98,10.56,1.6,0.63
15.95,0.06,-0.06,-0.85,0.02,-0.06,1.0,10.56,1.71,0.65
16.0,1.95,-0.31,-2.01,0.01,-0.01,1.0,10.51,1.65,0.68
16.06,-2.01,0.79,-2.38,0.07,-0.05,1.05,10.39,1.58,0.69
16.11,2.87,-0.98,-2.81,0.07,-0.03,1.0,10.23,1.5,0.76
16.17,2.87,-1.89,-3.23,0.01,-0.03,1.0,10.08,1.38,0.86
16.23,6.04,-3.66,-1.04,-0.05,-0.03,1.0,9.95,1.12,0.98
16.28,6.96,-2.87,-0.67,0.01,-0.0,0.99,9.9,0.75,1.11
16.33,6.84,-3.36,-0.12,0.03,-0.0,1.0,9.9,0.4,1.27
16.39,6.35,-3.3,-0.37,0.04,0.04,0.99,9.9,-0.0,1.48
16.44,2.32,-2.01,-0.79,0.04,0.05,1.0,9.88,-0.26,1.61
16.49,-0.49,-0.37,0.12,0.01,0.01,1.02,9.83,-0.37,1.69
16.55,1.89,-0.85,0.61,0.0,0.02,1.0,9.9,-0.41,1.7
16.6,2.62,-0.49,0.18,0.03,0.0,1.01,9.9,-0.52,1.69
16.66,3.17,-0.61,-0.61,0.03,0.02,1.0,9.9,-0.64,1.71
16.71,2.62,-0.43,-0.06,0.04,0.02,1.0,9.86,-0.82,1.77
16.77,3.17,-1.34,-0.79,0.07,0.07,1.02,9.84,-0.97,1.84
16.82,-6.35,6.29,2.14,0.07,0.07,1.02,9.89,-0.78,1.59
16.88,-6.35,6.29,2.14,0.04,0.06,0.98,9.92,-0.51,1.32
16.93,-1.34,0.67,0.37,-0.05,0.02,1.01,9.83,-0.29,1.14
16.98,0.18,0.37,1.53,-0.02,-0.03,0.97,9.9,-0.24,1.11
17.04,-1.89,2.38,-1.28,0.02,-0.02,0.98,9.9,-0.2,1.07
17.09,-4.15,2.38,-1.83,0.04,0.07,0.99,9.82,-0.12,0.99
