time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
1.63,0.0,-1.4,2.75,0.05,0.01,1.04,-0.05,0.82,-0.03
1.69,-0.06,0.24,-2.5,0.01,-0.03,1.0,0.0,0.82,-0.04
1.74,0.06,-1.89,3.72,0.04,0.01,1.03,-0.05,0.83,-0.08
1.8,0.24,0.24,-4.03,0.0,-0.02,1.01,-0.02,0.84,-0.07
1.85,-0.43,-1.04,1.95,-0.01,0.0,0.93,-0.13,0.84,-0.08
1.91,0.24,0.43,-1.46,-0.01,-0.02,0.99,0.0,0.84,-0.07
1.96,-0.06,1.46,-0.73,-0.01,-0.03,0.94,-0.1,0.86,-0.11
2.01,0.12,0.06,0.85,0.0,0.01,0.98,0.04,0.87,-0.09
2.07,0.31,0.31,-2.62,0.01,-0.01,0.98,-0.1,0.86,-0.09
2.12,-0.73,0.85,0.85,-0.01,-0.01,0.96,0.01,0.84,-0.07
2.18,0.24,1.71,-3.17,-0.0,-0.03,0.95,-0.13,0.85,-0.08
2.23,0.06,0.31,2.44,-0.0,-0.03,0.95,-0.07,0.83,-0.07
2.29,0.12,1.16,-1.34,0.01,-0.02,0.96,-0.08,0.82,-0.07
2.34,0.0,0.18,1.53,0.01,0.01,1.0,-0.06,0.82,-0.06
2.39,0.43,0.06,-0.24,0.03,-0.01,1.0,-0.04,0.79,-0.09
2.45,0.0,0.55,-1.71,0.0,-0.03,0.97,-0.09,0.8,-0.07
2.5,0.37,0.0,1.46,-0.03,0.01,0.96,-0.06,0.8,-0.08
2.56,0.24,-0.06,-0.55,0.03,-0.02,0.98,-0.06,0.79,-0.07
2.61,0.12,0.43,1.16,-0.02,0.0,0.98,-0.12,0.8,-0.08
2.67,-0.12,1.16,-1.77,0.01,-0.0,0.96,-0.03,0.8,-0.07
2.72,0.06,-1.4,-1.16,-0.01,-0.02,0.97,-0.15,0.81,-0.09
2.77,0.0,0.55,-0.06,0.02,0.01,0.97,-0.03,0.8,-0.05
2.83,-0.06,-0.85,-1.89,-0.01,-0.03,1.04,-0.13,0.8,-0.05
2.88,-0.18,-0.55,3.3,0.03,0.01,1.02,-0.05,0.8,-0.04
2.94,0.06,-0.61,-3.48,-0.02,-0.04,1.0,-0.12,0.81,-0.07
2.99,-0.06,-0.43,4.15,0.03,0.02,1.02,-0.03,0.83,-0.06
3.05,-0.12,1.28,-2.99,-0.0,-0.04,1.04,-0.07,0.82,-0.09
3.1,0.0,-0.73,2.87,0.02,0.02,1.03,-0.11,0.83,-0.05
3.15,-0.06,1.04,-3.23,0.0,-0.03,1.06,-0.09,0.81,-0.07
3.21,-0.55,-0.43,2.32,0.02,-0.01,1.03,-0.16,0.81,-0.09
3.26,0.06,0.37,-0.61,0.01,-0.03,1.07,-0.08,0.81,-0.08
3.32,-0.55,0.98,0.61,0.01,-0.02,1.01,-0.14,0.82,-0.06
3.37,-0.12,0.24,0.61,-0.06,0.01,0.97,-0.08,0.8,-0.05
3.43,0.31,-1.1,-0.55,0.04,-0.02,1.06,-0.12,0.8,-0.05
3.48,0.18,0.18,-1.89,-0.06,-0.01,0.98,-0.14,0.8,-0.05
3.54,-0.06,-1.46,1.89,0.02,0.01,1.05,-0.1,0.8,-0.03
3.59,0.18,0.0,-1.59,0.02,0.01,1.05,-0.14,0.8,-0.05
3.64,-0.06,-1.22,1.89,-0.06,-0.05,0.98,-0.17,0.82,-0.07
3.7,0.43,-0.55,-1.95,0.02,0.0,1.04,-0.09,0.81,-0.05
3.75,-0.12,-0.79,0.12,0.01,-0.02,1.03,-0.17,0.8,-0.07
3.81,0.31,-0.06,-2.01,0.01,-0.01,1.01,-0.09,0.8,-0.06
3.86,0.06,-0.55,-0.49,0.01,-0.01,1.01,-0.21,0.8,-0.06
3.92,0.18,-0.37,0.24,0.0,0.01,0.99,-0.11,0.78,-0.03
3.97,0.06,-0.61,-0.31,0.03,-0.05,1.05,-0.16,0.79,-0.02
4.02,0.24,-0.37,0.92,-0.0,0.01,1.0,-0.17,0.79,-0.03
4.08,0.0,-1.53,-0.12,0.04,0.01,1.02,-0.13,0.77,-0.03
4.13,-0.06,0.06,-1.53,-0.01,-0.04,0.99,-0.14,0.77,-0.03
4.19,-0.12,-0.92,2.93,0.02,0.03,1.03,-0.15,0.78,-0.03
4.24,0.55,-0.37,-3.05,0.01,-0.01,0.96,-0.14,0.76,-0.03
4.3,-0.37,0.12,1.77,0.03,0.01,1.03,-0.19,0.77,-0.04
4.35,0.18,-0.06,-2.44,-0.0,-0.0,0.96,-0.1,0.77,-0.03
4.41,-0.12,0.0,-0.06,0.01,-0.01,1.0,-0.22,0.78,-0.06
4.46,0.18,-0.24,-2.08,-0.0,-0.01,0.97,-0.1,0.79,-0.04
4.51,-0.18,-0.31,0.06,0.01,-0.01,1.01,-0.22,0.78,-0.04
4.57,-0.31,0.43,0.06,-0.01,0.0,0.97,-0.12,0.77,-0.03
4.62,-0.24,0.61,-1.04,0.03,-0.03,1.04,-0.19,0.77,-0.04
4.68,-0.06,0.18,0.92,-0.0,0.01,0.97,-0.14,0.78,-0.04
4.73,-0.43,-0.37,-0.43,0.02,-0.03,1.02,-0.15,0.77,-0.05
4.79,-0.31,0.43,-1.59,0.01,-0.02,0.95,-0.16,0.78,-0.05
4.84,-0.55,-0.73,1.65,0.04,0.01,1.0,-0.14,0.77,-0.07
4.9,-0.55,-0.73,1.65,-0.0,-0.02,0.96,-0.17,0.77,-0.06
4.95,-0.31,0.43,0.31,0.02,0.0,1.03,-0.23,0.8,-0.08
5.06,-0.18,0.12,-0.49,0.04,-0.03,0.97,-0.22,0.8,-0.07
5.11,-0.31,0.79,1.34,-0.01,0.01,0.96,-0.18,0.81,-0.07
5.17,0.0,-0.85,-1.34,-0.01,0.01,0.96,-0.22,0.81,-0.08
5.22,0.0,0.12,1.77,0.04,-0.01,1.01,-0.17,0.81,-0.06
5.28,-0.18,0.31,-1.1,-0.0,0.01,0.96,-0.2,0.8,-0.07
5.33,0.0,0.37,-0.37,0.0,0.0,0.99,-0.24,0.81,-0.07
5.38,-0.18,-1.04,-0.55,0.0,0.0,0.98,-0.2,0.81,-0.09
5.44,-0.31,0.18,0.31,0.0,-0.02,0.95,-0.19,0.81,-0.07
5.49,-0.12,-0.55,1.46,0.0,-0.01,0.99,-0.22,0.81,-0.09
5.55,-0.12,0.98,-1.4,0.01,-0.0,0.94,-0.19,0.8,-0.08
5.6,-0.18,-0.12,0.55,-0.02,-0.01,0.97,-0.25,0.8,-0.08
5.66,-0.31,0.92,0.18,-0.0,-0.02,0.96,-0.14,0.79,-0.05
5.71,-0.24,0.18,0.37,-0.02,-0.03,0.92,-0.29,0.8,-0.08
5.76,-0.37,0.79,2.2,0.01,0.02,0.95,-0.14,0.79,-0.06
5.82,-0.12,-0.06,-1.34,-0.01,-0.02,0.95,-0.27,0.78,-0.07
5.87,-0.18,0.24,2.44,-0.01,-0.0,0.94,-0.17,0.78,-0.04
5.93,0.06,1.4,-2.26,-0.02,-0.03,0.98,-0.28,0.78,-0.08
5.98,0.0,0.37,2.56,0.01,0.0,0.94,-0.2,0.79,-0.05
6.04,-0.24,0.43,-0.79,-0.03,-0.02,0.94,-0.25,0.79,-0.05
6.09,0.31,0.31,-0.24,0.01,0.0,0.97,-0.25,0.8,-0.03
6.14,0.24,0.61,0.37,-0.02,0.01,1.0,-0.25,0.8,-0.03
6.2,-0.12,0.37,-0.06,0.01,-0.02,0.96,-0.22,0.79,-0.04
6.25,0.06,0.55,-0.92,-0.03,-0.01,0.99,-0.26,0.81,-0.05
6.31,-0.06,0.79,1.22,0.01,0.01,0.94,-0.19,0.81,-0.05
6.36,-0.06,0.79,1.22,-0.02,-0.04,0.97,-0.27,0.82,-0.07
6.42,-0.31,0.37,2.87,0.01,-0.0,0.96,-0.19,0.83,-0.04
6.48,-0.12,-0.85,-2.44,-0.01,-0.03,1.03,-0.25,0.85,-0.07
6.52,0.43,-0.24,2.01,0.01,0.03,0.97,-0.21,0.84,-0.04
6.58,0.0,-1.77,-2.44,-0.02,-0.04,0.96,-0.22,0.83,-0.07
6.63,0.0,-0.61,2.01,0.03,0.0,1.0,-0.26,0.84,-0.04
6.69,-0.55,-0.18,-1.1,-0.04,0.01,0.99,-0.24,0.85,-0.04
6.74,0.0,0.49,0.12,-0.04,0.01,0.99,-0.25,0.83,-0.04
6.8,-0.31,-0.98,-0.31,0.02,-0.01,0.96,-0.26,0.83,-0.09
6.85,0.0,0.85,0.24,-0.05,-0.01,0.94,-0.25,0.83,-0.06
6.91,-0.06,-1.1,-0.31,-0.04,0.0,0.96,-0.27,0.82,-0.05
6.96,0.06,1.34,0.49,0.01,-0.02,1.0,-0.23,0.82,-0.03
7.01,-0.12,1.46,-0.85,-0.02,-0.02,0.96,-0.27,0.83,-0.08
7.07,0.18,0.18,1.59,0.02,0.02,1.01,-0.21,0.84,-0.05
7.12,-0.12,1.46,-2.14,-0.0,-0.05,1.01,-0.25,0.82,-0.08
7.18,-0.24,-0.37,2.81,0.03,-0.0,1.05,-0.25,0.85,-0.07
7.23,-0.12,1.77,-3.11,0.0,-0.03,1.02,-0.25,0.85,-0.08
7.29,-0.31,-0.55,2.93,0.03,-0.01,1.06,-0.3,0.85,-0.09
7.34,0.0,0.79,-1.22,-0.02,-0.03,1.04,-0.26,0.84,-0.09
7.4,-0.37,0.0,0.92,0.04,-0.02,1.02,-0.33,0.86,-0.09
7.45,-0.18,1.34,0.49,-0.04,0.01,1.04,-0.26,0.84,-0.1
7.51,-0.18,-0.12,-1.16,0.04,-0.05,1.1,-0.3,0.85,-0.08
7.56,-0.31,1.1,1.28,-0.03,-0.02,1.03,-0.29,0.85,-0.1
7.61,-0.24,-0.31,0.49,0.06,-0.02,1.09,-0.29,0.84,-0.06
7.67,-0.12,0.0,-0.92,-0.07,-0.01,1.02,-0.34,0.84,-0.08
7.72,-0.12,0.37,-0.67,0.03,-0.02,1.09,-0.3,0.85,-0.05
7.78,-0.18,-0.18,-0.37,-0.03,-0.03,1.02,-0.33,0.85,-0.08
7.83,-0.12,-0.55,3.36,0.03,0.01,1.04,-0.36,0.85,-0.08
7.89,0.0,-0.06,-3.11,-0.03,-0.04,1.0,-0.27,0.86,-0.09
7.94,-0.18,-0.92,2.93,0.04,-0.01,1.06,-0.39,0.87,-0.12
7.99,0.18,-0.06,-1.65,0.01,0.0,0.99,-0.28,0.88,-0.12
8.05,0.18,-0.06,-1.65,0.04,-0.01,1.02,-0.39,0.87,-0.13
8.1,0.18,-0.18,-0.98,-0.02,-0.01,0.97,-0.29,0.85,-0.12
8.16,-0.31,-0.31,-0.85,0.02,-0.04,1.05,-0.39,0.86,-0.13
8.21,-0.31,0.31,1.59,-0.02,0.03,0.98,-0.32,0.85,-0.14
8.27,-0.37,-0.55,-2.32,0.02,-0.05,1.03,-0.33,0.86,-0.13
8.32,-0.43,0.55,2.62,0.02,-0.05,1.03,-0.33,0.87,-0.13
8.38,-0.37,-0.67,-0.92,-0.03,-0.0,0.96,-0.31,0.88,-0.11
8.43,0.0,0.73,-1.1,0.05,-0.01,1.06,-0.37,0.88,-0.13
8.48,-0.49,-0.61,2.01,0.02,-0.0,1.05,-0.31,0.88,-0.13
8.54,-0.12,1.22,-2.69,-0.0,-0.03,1.01,-0.39,0.88,-0.16
8.59,-0.24,-0.73,2.5,0.03,0.01,1.03,-0.31,0.88,-0.14
8.65,-0.12,0.85,-2.62,-0.02,-0.03,1.0,-0.37,0.87,-0.13
8.7,-0.31,-0.43,2.87,0.03,0.01,1.06,-0.38,0.89,-0.15
8.76,0.31,-0.18,-2.01,0.01,-0.02,1.0,-0.31,0.86,-0.15
8.81,-0.31,-1.46,1.16,0.01,-0.02,1.03,-0.39,0.87,-0.13
8.86,0.06,0.73,-2.14,-0.02,-0.0,0.99,-0.3,0.88,-0.14
8.92,0.12,-0.24,0.85,0.0,-0.0,1.02,-0.39,0.9,-0.13
8.97,0.24,-1.16,-0.61,0.01,0.01,0.98,-0.27,0.85,-0.13
9.03,0.12,-0.73,-2.01,-0.01,-0.03,0.97,-0.4,0.85,-0.1
9.08,0.18,-1.04,0.12,0.01,0.0,0.96,-0.28,0.85,-0.11
9.14,-0.06,0.67,-1.71,-0.01,-0.03,1.01,-0.38,0.86,-0.1
9.19,0.0,-0.61,1.95,0.01,0.02,0.95,-0.31,0.87,-0.1
9.24,0.18,0.43,-2.38,-0.01,-0.03,1.03,-0.37,0.86,-0.08
9.3,-0.24,-0.98,1.77,0.03,-0.0,1.0,-0.39,0.87,-0.09
9.35,0.12,1.59,-0.79,-0.04,0.01,1.0,-0.33,0.85,-0.09
9.41,-0.06,-0.18,-2.01,0.04,-0.04,0.98,-0.37,0.85,-0.12
9.46,-0.18,1.53,2.38,-0.03,0.01,0.98,-0.36,0.87,-0.09
9.52,-0.18,-0.49,-2.75,0.04,-0.03,0.99,-0.36,0.85,-0.1
9.58,-0.06,-1.04,2.62,-0.04,0.01,0.99,-0.37,0.86,-0.04
9.63,-0.24,0.0,-3.05,0.04,-0.04,0.98,-0.34,0.85,-0.08
9.68,-0.06,-0.98,2.01,-0.05,0.01,0.99,-0.44,0.88,-0.04
9.73,0.18,-1.28,0.06,0.04,-0.01,0.99,-0.33,0.83,-0.07
9.79,0.18,0.55,-0.67,-0.05,-0.01,0.92,-0.44,0.84,-0.04
9.84,0.31,-0.49,2.14,0.02,0.01,0.95,-0.31,0.85,-0.02
9.9,0.31,-0.67,-2.01,-0.05,-0.0,0.95,-0.43,0.85,-0.01
9.95,0.12,-1.71,2.26,0.02,0.02,0.99,-0.33,0.85,-0.02
10.01,0.24,-0.61,-3.17,0.02,0.02,0.99,-0.42,0.84,-0.01
10.06,-0.31,-1.28,2.93,-0.04,-0.02,0.96,-0.39,0.84,-0.0
10.11,0.24,0.55,-1.95,0.02,0.01,1.03,-0.43,0.83,-0.01
10.17,-0.18,-1.71,2.26,0.03,0.01,0.99,-0.41,0.83,-0.0
10.22,0.18,0.67,-1.16,-0.04,0.0,0.94,-0.39,0.8,-0.0
10.28,0.12,-0.31,-0.49,0.04,-0.02,0.99,-0.44,0.82,0.01
10.33,0.06,0.43,0.0,-0.04,0.02,0.94,-0.38,0.83,0.02
10.39,-0.12,-0.18,-1.16,0.05,-0.05,1.0,-0.39,0.81,0.03
10.44,0.0,-0.67,2.69,-0.01,0.01,1.03,-0.41,0.83,0.02
10.5,0.0,0.12,-1.83,0.02,-0.03,0.98,-0.39,0.83,0.03
10.55,-0.31,-0.24,1.89,-0.02,0.0,0.99,-0.43,0.84,0.01
10.6,0.06,0.24,-1.28,0.01,-0.01,0.98,-0.37,0.82,0.04
10.66,-0.12,-0.37,1.46,-0.02,-0.01,1.01,-0.46,0.83,0.03
10.73,-0.06,0.49,-0.67,0.0,-0.02,1.0,-0.37,0.82,0.05
10.78,-0.18,-0.73,2.08,0.0,-0.01,1.01,-0.47,0.82,0.03
10.84,0.0,0.31,-1.77,-0.01,-0.02,1.02,-0.47,0.82,0.03
10.89,-0.12,0.31,0.73,0.03,0.01,1.01,-0.44,0.82,0.03
10.95,-0.06,-0.49,-1.22,0.0,0.0,1.03,-0.38,0.8,0.07
11.0,-0.31,-0.43,-0.43,0.04,-0.04,1.03,-0.42,0.8,0.08
11.05,0.0,-0.73,1.22,-0.02,0.01,1.04,-0.41,0.82,0.09
11.11,-0.06,-0.61,-0.92,0.04,-0.02,1.02,-0.38,0.8,0.09
11.16,-1.04,-1.04,1.22,-0.03,0.01,0.96,-0.42,0.83,0.1
11.22,3.91,4.27,10.8,0.03,0.01,1.05,0.05,0.74,0.01
11.27,-2.38,-1.89,-1.83,-0.0,0.0,0.97,0.29,0.65,-0.08
11.33,-3.05,-3.78,-1.95,-0.02,0.02,1.01,0.09,0.79,0.13
11.38,-1.28,-0.55,-0.79,-0.03,0.01,0.98,0.05,0.84,0.18
11.44,-5.68,-6.9,-1.83,-0.03,0.01,0.98,0.02,1.03,0.43
11.49,-6.35,-5.8,-5.62,-0.01,-0.02,1.0,-0.21,1.38,0.74
11.55,-7.32,-6.35,-2.56,-0.01,-0.07,0.99,-0.43,1.83,1.09
11.6,-5.0,-4.27,0.31,0.04,-0.06,1.0,-0.45,2.15,1.39
11.65,-4.88,-6.59,2.44,0.08,-0.02,1.0,-0.31,2.44,1.76
11.71,-5.55,-7.81,5.37,0.07,-0.13,1.0,-0.08,2.81,2.18
11.76,1.59,1.46,4.64,0.11,-0.12,0.99,0.25,3.07,2.46
11.82,6.41,7.32,4.09,0.09,-0.11,0.99,0.43,2.93,2.27
11.87,9.95,8.3,5.86,0.04,-0.06,1.02,0.66,2.47,1.75
11.92,1.89,0.55,2.08,-0.06,0.05,1.05,0.9,2.24,1.59
11.98,3.23,2.01,1.1,-0.08,0.1,1.01,0.97,2.1,1.54
12.03,-1.4,-1.22,7.2,0.0,0.07,0.99,1.18,2.01,1.43
12.09,-5.19,-5.43,2.01,0.14,-0.1,1.01,1.61,2.21,1.7
12.14,-0.73,-2.69,0.31,0.15,-0.15,1.03,1.62,2.43,1.98
12.2,9.52,7.75,-2.56,0.06,-0.15,1.01,1.51,2.18,1.75
12.25,3.72,2.01,-2.93,-0.03,0.0,1.02,1.36,1.96,1.6
12.3,12.08,7.32,-3.97,-0.07,0.05,0.99,1.07,1.33,1.21
12.36,4.64,4.27,-2.14,-0.04,0.14,0.97,0.92,0.86,0.83
12.41,-1.46,0.85,-5.43,0.11,0.1,0.95,0.73,0.83,0.71
12.47,-0.73,-1.53,-6.16,-0.0,0.0,0.99,0.4,0.87,0.81
12.52,-4.76,2.26,-7.02,-0.04,0.08,0.97,0.07,0.94,0.88
12.58,-2.08,-2.2,-19.78,-0.0,-0.07,0.97,-0.63,1.12,0.87
12.64,2.08,-6.65,-21.06,0.04,-0.08,1.06,-1.91,1.05,1.27
12.69,-2.5,0.73,-11.05,0.01,-0.07,1.0,-2.71,1.09,1.38
12.75,0.37,-0.37,-1.04,-0.02,-0.11,1.04,-3.06,1.25,1.35
12.8,-0.18,2.5,4.46,0.03,-0.06,0.99,-2.87,1.28,1.25
12.85,-0.61,0.73,0.98,0.04,-0.0,1.02,-2.87,1.28,1.25
12.9,-0.12,-1.53,-3.85,0.02,0.06,0.97,-2.73,1.27,1.21
12.96,0.06,-0.24,-4.58,-0.0,0.05,1.03,-2.99,1.15,1.32
13.01,-1.28,1.4,-1.83,0.02,-0.05,0.98,-3.16,1.16,1.26
13.07,-1.28,0.98,-1.34,0.02,-0.06,0.99,-3.23,1.24,1.22
13.13,-1.34,1.77,-1.28,-0.02,-0.03,1.03,-3.4,1.41,1.07
13.18,0.85,0.06,0.85,-0.01,-0.03,0.98,-3.41,1.42,0.99
13.23,-0.31,1.65,1.04,0.03,-0.02,0.99,-3.35,1.41,0.94
13.29,-0.06,-0.18,-1.4,0.02,0.01,0.99,-3.37,1.44,0.9
13.34,2.2,-3.3,-5.0,0.02,0.04,1.0,-3.55,1.26,1.08
13.39,0.61,-0.67,-3.66,0.0,0.03,1.02,-3.83,1.08,1.16
13.45,-1.59,1.83,-1.46,0.04,-0.08,0.99,-3.94,1.15,1.1
13.5,-1.28,1.04,-0.73,0.03,-0.02,1.01,-4.01,1.25,1.05
13.56,-1.4,2.38,-0.12,0.0,0.03,1.0,-4.07,1.3,0.95
13.61,-4.64,4.94,-1.04,0.06,-0.01,1.03,-4.12,1.41,0.77
13.67,-9.09,7.81,2.38,0.07,-0.03,0.99,-4.03,1.9,0.35
13.72,-2.75,5.13,-0.31,0.08,-0.03,1.01,-3.99,2.25,0.04
13.78,-1.1,0.98,8.85,-0.04,-0.01,1.02,-3.69,2.3,-0.14
13.83,0.06,0.18,0.12,-0.06,-0.04,0.97,-3.54,2.31,-0.19
13.88,-1.16,2.38,3.91,-0.05,-0.08,0.99,-3.45,2.36,-0.3
13.94,0.12,1.59,0.12,0.07,-0.15,1.0,-3.33,2.43,-0.37
13.99,-0.67,0.67,1.65,0.09,-0.07,1.03,-3.32,2.55,-0.24
14.05,0.73,0.85,0.85,0.04,-0.02,1.05,-3.24,2.57,-0.18
14.1,-1.95,-2.32,2.44,-0.05,0.01,1.01,-3.14,2.58,-0.13
14.16,-0.61,-0.79,0.92,-0.08,0.01,0.98,-3.07,2.6,-0.1
14.21,0.37,0.92,-0.73,-0.04,-0.05,0.98,-3.06,2.58,-0.18
14.26,0.18,0.49,2.14,0.01,0.02,1.0,-3.01,2.48,-0.2
14.32,0.06,-0.85,-2.62,0.02,-0.05,1.0,-2.99,2.42,-0.16
14.37,-0.55,-0.73,3.78,-0.0,-0.13,0.99,-2.98,2.47,-0.1
14.43,-1.04,-0.18,4.27,-0.01,-0.07,1.0,-2.71,2.63,-0.09
14.48,-0.67,-0.12,2.93,-0.01,-0.02,0.99,-2.52,2.65,-0.1
14.54,0.73,0.37,-0.49,-0.01,0.01,0.98,-2.49,2.58,-0.14
14.59,-0.24,-0.61,1.95,-0.01,-0.05,0.99,-2.42,2.53,-0.15
14.65,0.43,0.43,-1.04,-0.0,-0.02,0.99,-2.41,2.5,-0.17
14.7,0.55,0.61,-0.06,0.01,0.02,0.99,-2.49,2.41,-0.18
14.75,-0.37,-0.85,2.2,-0.03,-0.06,1.0,-2.39,2.34,-0.18
14.81,0.12,0.43,0.85,-0.02,-0.11,0.99,-2.3,2.43,-0.22
14.86,1.1,0.49,-2.56,-0.01,-0.07,0.99,-2.36,2.49,-0.27
14.92,0.85,0.92,-1.28,-0.02,-0.02,0.96,-2.51,2.43,-0.31
14.97,0.55,-0.37,2.08,0.0,-0.02,1.0,-2.54,2.34,-0.35
15.03,-0.06,-1.28,2.62,-0.02,-0.03,1.0,-2.37,2.3,-0.31
15.08,0.98,-4.09,8.61,-0.05,0.01,1.0,-2.12,2.26,-0.18
15.14,1.28,-3.48,19.17,-0.02,0.04,0.99,-1.21,2.15,0.05
15.19,0.67,-0.24,7.75,0.05,-0.0,1.01,-0.45,2.01,0.09
15.24,0.24,0.24,-2.26,0.03,-0.06,1.0,-0.37,1.99,0.16
15.3,0.18,0.0,-0.12,0.0,-0.04,0.99,-0.42,2.02,0.17
15.35,-0.12,0.06,-0.12,0.0,-0.04,0.99,-0.42,2.01,0.15
15.41,-0.06,-0.06,0.24,-0.01,-0.03,1.0,-0.41,2.01,0.14
15.46,-0.06,-0.24,0.73,0.01,-0.03,1.0,-0.39,1.99,0.15
15.52,-0.06,0.18,-0.31,-0.01,-0.02,0.99,-0.39,1.97,0.13
15.57,-0.18,0.0,-0.12,0.01,-0.02,1.0,-0.39,1.96,0.12
15.62,0.0,0.0,-0.24,-0.0,-0.03,1.0,-0.39,1.95,0.12
15.68,-0.31,-0.37,-0.06,0.0,-0.01,0.98,-0.39,1.94,0.11
15.73,-4.15,-6.59,-3.23,-0.01,0.05,0.98,-0.47,2.05,0.3
15.79,-6.9,-11.9,-4.52,0.06,-0.03,1.05,-0.72,2.42,0.88
15.85,-3.78,-11.35,5.55,0.07,-0.05,1.01,-0.64,2.69,1.48
15.9,-1.16,-8.85,5.55,0.05,-0.07,1.02,-0.15,2.77,2.08
15.96,-4.7,-8.85,-0.61,-0.01,-0.15,1.0,-0.03,2.94,2.5
16.01,-0.49,0.24,0.85,0.01,-0.13,0.97,-0.08,3.25,2.74
16.06,2.01,4.39,-0.43,0.03,-0.05,1.0,-0.06,3.25,2.6
16.11,3.91,6.9,1.89,0.07,-0.01,1.01,-0.05,3.04,2.24
16.17,6.29,8.48,0.49,0.08,-0.02,1.0,-0.04,2.71,1.86
16.22,5.13,3.3,2.69,0.06,-0.06,1.0,0.13,2.33,1.56
16.28,4.46,2.44,6.35,0.01,-0.08,0.99,0.34,2.2,1.44
16.33,1.04,0.18,-0.31,-0.05,-0.03,0.97,0.52,2.02,1.28
16.39,-1.16,-1.34,2.69,-0.02,-0.0,1.02,0.53,2.04,1.31
16.44,-0.24,-0.06,4.09,0.01,-0.01,1.0,0.76,2.03,1.29
16.49,-0.24,-0.06,4.09,0.03,-0.01,1.01,1.03,2.03,1.32
16.55,0.31,0.79,-0.98,0.03,0.02,0.99,1.16,1.99,1.32
16.6,-0.06,-0.98,4.03,0.0,0.01,0.98,1.29,1.87,1.3
16.66,-1.83,-3.17,3.78,0.08,-0.11,1.0,1.44,2.01,1.46
16.71,2.32,0.37,4.09,0.11,-0.09,1.0,1.69,2.15,1.72
16.77,5.43,2.5,-2.56,-0.02,-0.06,0.99,1.73,1.92,1.63
16.82,6.04,3.17,-3.6,-0.02,0.05,1.04,1.54,1.61,1.5
16.88,8.85,6.9,-4.33,-0.04,0.02,1.0,1.3,1.2,1.19
16.93,0.61,3.05,-4.15,0.04,0.12,0.99,1.01,0.8,0.78
16.98,-2.32,0.49,-6.29,0.08,0.08,0.98,0.8,0.83,0.71
17.04,0.12,-1.77,-5.37,-0.04,-0.0,0.94,0.4,0.91,0.73
17.09,-4.27,1.4,-8.12,-0.0,0.06,1.06,0.11,0.96,0.81
17.15,-0.61,-4.82,-21.18,0.06,-0.05,0.96,-0.83,1.14,0.87
