time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
5.93,-0.98,1.16,-9.77,0.0,-0.07,1.0,-1.39,1.59,-1.29
5.98,-2.08,2.14,-0.61,0.02,-0.01,0.99,-1.74,1.7,-1.33
6.04,0.55,1.59,4.88,-0.02,0.05,0.99,-1.62,1.65,-1.37
6.09,-0.92,0.06,2.32,-0.05,0.08,0.97,-1.33,1.57,-1.42
6.15,-1.89,0.0,-4.33,-0.04,0.01,1.0,-1.4,1.51,-1.44
6.2,-2.32,0.18,-5.37,-0.01,-0.08,1.0,-1.81,1.68,-1.42
6.25,-0.98,0.73,-3.54,-0.02,-0.08,1.0,-2.07,1.87,-1.44
6.31,0.92,0.12,3.72,-0.05,0.07,0.98,-1.99,1.83,-1.49
6.36,0.24,-0.49,3.36,-0.02,0.05,0.98,-1.79,1.66,-1.52
6.42,-0.85,-0.85,1.83,0.0,-0.07,0.98,-1.67,1.66,-1.47
6.47,-0.31,-0.85,3.36,-0.03,-0.1,0.97,-1.51,1.76,-1.41
6.53,0.79,-0.37,5.43,-0.05,-0.09,0.98,-1.34,1.8,-1.36
6.58,0.18,-0.55,8.61,-0.04,-0.04,1.01,-0.91,1.83,-1.36
6.63,-0.49,-0.49,9.89,-0.02,-0.01,0.99,-0.44,1.8,-1.38
6.69,-0.06,-0.73,8.12,0.01,0.01,1.0,0.12,1.74,-1.33
6.74,-0.06,-0.73,8.12,0.01,-0.0,1.01,0.5,1.63,-1.27
6.8,5.25,0.61,17.03,0.01,-0.0,1.01,1.3,1.36,-1.23
6.85,3.72,0.55,7.45,-0.01,0.04,1.06,1.98,1.03,-1.35
6.91,-0.55,-1.4,-1.04,-0.06,0.12,0.99,2.12,0.86,-1.31
6.96,-0.49,-0.43,-0.37,-0.0,-0.13,0.98,2.06,0.92,-1.26
7.02,0.12,-0.18,1.77,-0.03,-0.05,1.01,2.16,1.01,-1.22
7.07,-1.46,0.55,-0.43,-0.06,-0.01,0.99,2.17,1.05,-1.26
7.12,-2.56,0.92,2.2,0.0,-0.05,1.0,2.2,1.19,-1.31
7.18,-1.16,-0.73,2.56,0.02,-0.06,1.0,2.36,1.32,-1.25
7.23,-0.37,-2.99,-0.49,0.01,-0.06,1.01,2.44,1.44,-1.1
7.29,0.18,-3.97,-2.14,-0.02,-0.05,1.0,2.4,1.44,-0.93
7.34,0.61,-4.76,-6.96,-0.02,-0.0,1.0,2.09,1.38,-0.66
7.4,1.53,-3.3,-6.9,-0.02,-0.04,0.99,1.74,1.3,-0.48
7.45,1.46,-2.14,-2.93,-0.02,0.02,0.99,1.48,1.18,-0.33
7.51,0.79,-1.65,0.06,0.01,0.01,1.01,1.39,1.08,-0.22
7.56,0.49,-1.04,0.55,-0.02,0.04,1.0,1.41,0.96,-0.14
7.61,1.1,-0.79,-4.27,0.0,0.07,1.0,1.33,0.78,-0.09
7.67,0.85,-1.34,-5.98,-0.01,-0.11,1.01,1.01,0.73,-0.04
7.72,0.31,-1.28,-5.98,-0.01,-0.08,1.0,0.68,0.86,0.04
7.78,0.61,-1.22,-10.07,0.01,-0.02,0.99,0.25,0.88,0.1
7.83,0.61,-1.65,-8.18,0.02,0.04,1.01,-0.29,0.82,0.21
7.88,0.37,-1.71,-7.39,0.01,0.01,0.99,-0.66,0.7,0.31
7.94,1.71,-3.17,-9.58,0.01,0.01,0.99,-1.22,0.58,0.47
7.99,-0.06,-3.23,-8.67,0.01,0.03,1.0,-1.66,0.52,0.63
8.05,0.0,-2.32,-10.93,-0.02,-0.04,0.98,-2.23,0.57,0.76
8.1,-1.77,-2.08,-8.24,0.01,-0.03,1.03,-2.75,0.63,0.83
8.16,-0.79,-0.73,3.42,0.05,0.02,0.98,-2.91,0.66,0.93
8.21,-1.22,0.73,2.99,-0.02,0.03,1.02,-2.68,0.65,0.91
8.27,-1.83,0.92,2.62,0.0,-0.05,1.04,-2.52,0.73,0.84
8.32,-4.58,3.3,6.53,0.0,-0.11,1.03,-2.28,0.93,0.69
8.38,-8.61,4.52,13.92,0.0,-0.1,1.01,-1.63,1.42,0.43
8.43,-4.82,1.71,15.75,0.05,-0.05,1.02,-0.88,1.77,0.32
8.48,-0.67,2.69,10.5,0.07,0.05,1.01,-0.04,1.91,0.21
8.54,-1.4,3.85,-0.37,0.05,0.07,1.0,0.16,1.84,0.08
8.59,-3.66,5.37,-7.08,-0.01,-0.01,1.02,-0.15,1.89,-0.1
8.65,0.24,0.0,-7.51,-0.08,-0.02,1.02,-0.46,1.94,-0.3
8.7,0.73,-0.43,-7.51,-0.07,0.01,0.98,-0.94,1.91,-0.37
8.76,0.24,0.49,-6.04,-0.01,-0.03,0.95,-1.31,1.89,-0.34
8.81,-0.43,1.28,0.0,0.03,-0.07,0.97,-1.42,1.92,-0.37
8.86,0.24,0.43,-0.37,0.04,-0.08,1.0,-1.43,2.03,-0.37
8.92,0.06,-0.31,-0.92,0.02,-0.06,0.98,-1.48,2.1,-0.32
8.97,-0.43,-0.06,-0.73,-0.01,-0.03,1.0,-1.52,2.11,-0.27
9.03,-1.04,0.06,-0.92,-0.03,-0.02,1.0,-1.57,2.14,-0.29
9.08,0.12,0.12,-0.18,-0.03,-0.04,1.0,-1.6,2.13,-0.33
9.14,0.61,0.12,1.22,0.0,-0.04,0.99,-1.57,2.11,-0.36
9.19,0.24,-0.18,-0.24,0.0,-0.04,0.99,-1.56,2.09,-0.31
9.24,-0.61,0.12,0.06,-0.01,-0.04,0.99,-1.56,2.11,-0.29
9.3,0.12,-0.18,-0.31,-0.03,-0.05,1.01,-1.56,2.15,-0.32
9.35,1.34,-0.61,0.31,-0.01,-0.03,1.0,-1.56,2.14,-0.35
9.41,0.12,0.49,0.12,0.01,-0.03,1.01,-1.56,2.09,-0.34
9.46,1.22,-1.95,-0.98,-0.01,-0.04,0.94,-1.53,2.07,-0.3
9.52,1.46,-3.78,-16.66,0.1,0.02,1.05,-2.19,1.82,-0.04
9.57,-0.79,-2.26,-0.55,0.08,-0.08,1.04,-2.58,1.88,0.2
9.63,-1.04,-1.1,6.23,-0.07,-0.11,0.99,-2.36,2.01,0.32
9.68,-0.55,0.73,-0.43,-0.1,-0.08,1.01,-2.24,2.05,0.27
9.73,2.08,2.32,5.19,-0.01,-0.02,1.0,-2.13,2.03,0.05
9.79,2.32,2.5,10.5,0.04,0.01,0.99,-1.76,1.86,-0.05
9.84,1.04,2.75,13.67,0.0,-0.0,1.0,-1.0,1.68,-0.2
9.9,2.44,3.23,11.54,-0.03,-0.02,0.98,-0.36,1.55,-0.38
9.95,1.28,1.77,2.26,-0.03,-0.04,0.99,0.03,1.48,-0.55
10.01,1.22,1.83,2.93,0.02,-0.01,0.99,0.17,1.36,-0.67
10.06,0.24,1.22,3.6,0.0,-0.0,0.97,0.21,1.26,-0.7
10.11,0.06,0.24,-1.34,-0.03,-0.11,0.98,0.3,1.26,-0.78
10.17,-0.92,0.18,-7.63,-0.01,-0.13,0.98,0.04,1.32,-0.82
10.23,-1.53,-0.49,-10.13,-0.01,-0.08,0.96,-0.54,1.41,-0.8
10.28,-1.95,-0.37,-7.14,0.01,0.01,1.01,-1.05,1.44,-0.8
10.33,-1.28,0.24,1.04,0.01,0.01,1.01,-1.11,1.36,-0.82
10.39,0.0,0.55,4.15,-0.01,0.04,1.0,-0.97,1.24,-0.86
10.44,-0.61,0.31,0.49,-0.02,0.04,0.99,-0.77,1.18,-0.87
10.49,-1.95,-0.06,-4.64,-0.0,-0.08,1.0,-0.95,1.28,-0.87
10.55,-0.43,0.73,-4.46,-0.01,-0.09,0.99,-1.24,1.48,-0.86
10.6,2.38,1.95,-0.67,-0.01,0.02,0.99,-1.36,1.46,-0.93
10.66,-0.31,0.18,4.09,-0.05,0.05,0.99,-1.22,1.27,-1.02
10.71,-0.18,-1.04,8.61,-0.03,0.01,0.97,-0.87,1.15,-1.04
10.77,-0.98,-0.06,3.85,-0.02,-0.06,1.02,-0.46,1.18,-1.01
10.82,-2.08,-0.06,-0.06,0.01,-0.1,1.02,-0.4,1.31,-0.98
10.88,0.55,-0.12,-0.12,0.01,-0.11,1.02,-0.4,1.43,-0.97
10.93,1.95,-1.16,7.26,-0.05,-0.03,0.96,-0.24,1.35,-0.93
10.98,1.1,-0.67,13.31,-0.05,-0.01,1.02,0.46,1.32,-0.86
11.04,0.61,-0.18,5.31,-0.03,0.03,1.0,0.89,1.2,-0.89
11.09,-0.24,0.12,0.98,-0.02,-0.02,1.01,0.99,1.16,-0.9
11.15,6.16,3.78,4.39,0.08,0.02,1.02,1.16,0.99,-1.01
11.2,3.11,-0.43,2.87,-0.01,0.11,0.97,1.42,0.64,-1.08
11.26,0.61,-0.61,-1.34,-0.05,-0.02,0.97,1.46,0.42,-1.1
11.31,-1.4,0.43,6.35,-0.04,-0.04,0.95,1.55,0.45,-1.08
11.36,-2.87,3.05,5.92,-0.12,-0.04,1.03,1.98,0.54,-1.22
11.42,-5.25,3.3,8.42,-0.04,-0.07,1.01,2.3,0.78,-1.52
11.47,-3.42,-0.79,6.71,-0.04,-0.07,1.01,2.78,1.03,-1.51
11.53,-1.1,-1.16,3.11,0.1,-0.07,1.04,3.01,1.14,-1.43
11.58,1.22,-3.11,-0.79,0.05,-0.1,0.99,3.12,1.18,-1.22
11.64,1.34,-5.55,-8.18,-0.02,-0.03,0.98,2.88,1.14,-0.99
11.69,3.11,-4.15,-8.61,-0.03,-0.01,0.99,2.33,0.97,-0.71
11.74,2.56,-3.6,-6.9,-0.01,0.01,1.0,1.92,0.82,-0.54
11.8,1.46,-1.83,-1.04,0.0,0.02,1.0,1.72,0.66,-0.38
11.85,1.34,-1.4,-0.73,-0.03,0.04,1.01,1.7,0.57,-0.3
11.91,0.92,-0.43,-2.38,-0.01,0.08,1.0,1.67,0.4,-0.26
11.96,0.79,-1.16,-6.96,-0.01,-0.05,0.98,1.39,0.31,-0.2
12.02,0.24,-0.61,-4.52,-0.01,-0.13,0.98,1.05,0.43,-0.11
12.07,0.06,-0.67,-8.06,-0.0,-0.04,0.98,0.78,0.5,-0.08
12.13,0.0,-0.79,-7.51,0.02,0.02,1.0,0.28,0.5,0.01
12.18,0.55,-1.77,-9.28,0.01,0.03,1.0,-0.1,0.4,0.1
12.23,1.22,-3.72,-8.0,-0.01,0.04,0.97,-0.69,0.27,0.28
12.29,0.06,-3.48,-9.52,-0.01,0.0,0.96,-1.11,0.22,0.43
12.35,-0.85,-3.11,-10.56,-0.01,-0.04,0.95,-1.67,0.26,0.58
12.4,-1.4,-1.16,-10.01,0.02,-0.05,0.98,-2.33,0.32,0.74
12.46,-1.4,-1.16,-10.01,0.03,-0.01,1.04,-2.65,0.43,0.81
12.51,-0.79,-0.43,2.62,-0.03,0.05,1.0,-2.55,0.48,0.83
12.56,-1.65,0.67,3.48,-0.0,-0.03,1.01,-2.37,0.48,0.77
12.62,-3.54,4.21,7.14,-0.0,-0.03,1.01,-2.06,0.73,0.6
12.67,-6.9,4.39,12.21,-0.0,-0.08,1.0,-1.58,1.12,0.41
12.72,-5.07,1.77,14.28,0.01,-0.11,0.99,-0.73,1.66,0.18
12.78,-2.81,0.92,15.08,0.06,0.01,1.02,0.02,1.83,0.18
12.83,-0.06,3.17,2.87,0.08,0.05,1.01,0.56,1.83,0.06
12.89,-1.53,4.76,-2.62,0.0,0.03,1.03,0.53,1.73,-0.07
12.94,-1.89,0.98,-4.21,-0.11,-0.02,0.99,0.31,1.88,-0.33
13.0,-0.37,0.0,-9.64,-0.1,-0.0,0.98,-0.07,1.87,-0.49
13.05,0.12,0.0,-6.41,-0.03,0.0,0.94,-0.65,1.82,-0.49
13.1,-1.04,1.34,-0.49,0.03,-0.07,0.99,-0.8,1.85,-0.52
13.16,-0.31,0.73,-1.89,0.04,-0.08,0.99,-0.89,1.97,-0.52
13.21,-0.85,0.67,-2.01,0.03,-0.06,1.0,-0.99,2.06,-0.46
13.27,-0.67,-0.31,-0.12,-0.01,-0.05,0.99,-1.04,2.16,-0.41
13.32,0.31,-0.61,0.06,-0.02,-0.03,1.0,-1.04,2.2,-0.42
13.38,0.24,-0.18,-0.49,-0.03,-0.02,0.99,-1.05,2.16,-0.45
13.43,0.43,-0.06,0.43,-0.0,-0.05,1.0,-1.05,2.15,-0.48
13.48,0.85,-0.43,0.37,0.01,-0.04,1.0,-1.01,2.15,-0.47
13.54,-0.06,-0.06,-0.67,-0.0,-0.03,0.99,-1.04,2.14,-0.43
13.59,0.61,-0.37,0.06,-0.02,-0.04,1.01,-1.04,2.14,-0.42
13.65,0.98,-0.49,-0.12,-0.0,-0.03,1.0,-1.04,2.12,-0.43
13.7,0.43,-0.24,0.0,0.01,-0.03,0.99,-1.05,2.1,-0.42
13.76,1.28,-1.71,-0.61,-0.01,-0.04,0.94,-1.03,2.13,-0.42
13.81,4.64,-4.15,-12.27,0.05,-0.0,0.99,-1.33,1.99,-0.24
13.86,-1.65,-2.99,-5.74,0.05,-0.0,0.99,-2.06,1.91,0.04
13.92,-0.67,-2.62,5.19,-0.02,-0.1,1.0,-2.01,1.97,0.21
13.97,-0.43,0.92,3.17,-0.12,-0.11,1.01,-1.66,2.1,0.14
14.03,0.49,3.36,2.2,-0.06,-0.05,0.99,-1.57,2.11,-0.01
14.08,2.87,2.38,7.57,0.03,0.02,0.98,-1.24,1.97,-0.2
14.14,1.89,2.38,12.02,0.03,-0.0,1.01,-0.73,1.81,-0.3
14.19,1.89,3.11,12.88,-0.03,-0.01,1.0,-0.01,1.68,-0.46
14.25,3.17,1.83,3.97,-0.04,-0.04,1.01,0.46,1.57,-0.63
14.3,1.77,1.95,2.5,0.0,0.02,1.0,0.58,1.44,-0.75
14.35,0.61,1.04,-1.28,0.0,0.06,1.0,0.55,1.36,-0.77
14.41,0.49,1.4,1.28,-0.03,-0.07,1.01,0.71,1.26,-0.85
14.46,-0.37,0.55,-6.16,-0.01,-0.12,1.0,0.59,1.3,-0.9
14.52,-2.26,-0.18,-10.31,0.0,-0.1,1.01,0.05,1.43,-0.9
14.57,-0.79,0.37,-9.89,-0.0,0.01,1.01,-0.46,1.48,-0.88
14.63,-1.04,0.67,-1.65,-0.01,0.03,1.02,-0.66,1.45,-0.88
14.68,0.31,1.22,2.81,-0.02,0.04,1.01,-0.67,1.4,-0.92
14.73,0.12,0.67,2.2,-0.0,0.0,1.0,-0.46,1.3,-0.93
14.79,-1.22,-0.12,-4.03,-0.01,-0.07,1.0,-0.51,1.34,-0.94
14.84,-0.61,0.18,-5.43,-0.02,-0.09,0.99,-0.76,1.46,-0.94
14.9,0.98,2.14,-5.62,-0.0,-0.01,1.0,-1.13,1.56,-1.02
14.95,1.34,1.28,2.2,-0.03,0.07,0.99,-1.19,1.38,-1.11
15.01,0.55,-0.61,9.52,-0.02,0.03,0.98,-0.84,1.2,-1.14
15.06,-1.22,-1.53,8.85,-0.02,-0.03,1.01,-0.34,1.19,-1.09
15.12,-1.46,-0.06,0.12,-0.01,-0.08,0.97,-0.11,1.28,-1.08
15.17,0.06,1.1,-1.59,-0.0,-0.1,1.0,-0.18,1.4,-1.09
15.22,2.01,-0.67,0.85,-0.0,-0.07,0.99,-0.23,1.44,-1.08
15.28,-0.24,-3.42,10.99,-0.05,-0.06,0.99,0.1,1.4,-0.97
15.33,1.59,-0.67,10.19,-0.05,0.03,1.01,0.83,1.33,-0.88
15.39,0.18,-0.49,1.71,-0.04,-0.02,1.01,1.07,1.24,-0.89
15.44,2.75,2.81,1.22,0.03,-0.01,1.04,1.09,1.19,-0.96
15.5,4.64,0.61,1.34,0.04,0.08,0.96,1.16,0.88,-1.04
15.55,1.46,-0.43,0.12,-0.03,0.08,0.97,1.21,0.62,-1.01
15.6,-0.61,-0.31,0.0,-0.05,-0.04,0.95,1.14,0.53,-1.04
15.66,-1.28,2.26,6.84,-0.1,0.02,1.03,1.42,0.55,-1.09
15.71,-5.68,5.49,8.67,-0.12,-0.1,1.01,1.77,0.73,-1.36
15.77,-3.6,-1.04,8.61,0.09,-0.08,1.0,2.29,1.0,-1.47
15.82,-2.14,-0.92,5.43,0.05,-0.12,0.99,2.73,1.21,-1.33
15.88,1.59,-2.01,1.95,0.02,-0.05,1.03,2.93,1.31,-1.15
15.93,1.28,-5.49,-6.41,-0.02,-0.02,1.01,2.81,1.21,-0.92
15.98,3.17,-4.52,-10.13,-0.04,-0.02,0.99,2.35,1.12,-0.66
16.04,2.32,-3.48,-8.12,-0.02,0.01,0.99,1.83,0.94,-0.47
16.09,1.22,-2.26,-2.87,-0.01,0.0,0.99,1.57,0.82,-0.34
16.15,1.22,-1.22,0.79,-0.01,0.0,0.99,1.6,0.74,-0.26
16.2,0.61,-0.73,0.49,0.01,0.04,1.0,1.61,0.65,-0.21
16.26,0.37,-1.71,-7.26,-0.01,0.01,0.98,1.44,0.46,-0.15
16.31,0.61,-1.22,-6.16,0.0,-0.13,0.98,1.09,0.46,-0.06
16.37,0.0,-0.79,-6.53,-0.01,-0.07,0.99,0.75,0.57,0.02
16.42,0.12,-1.16,-9.52,0.02,0.01,0.99,0.32,0.58,0.05
16.47,0.49,-2.01,-6.65,0.02,0.05,1.0,-0.19,0.5,0.19
16.53,0.73,-2.93,-10.5,-0.0,0.03,1.02,-0.6,0.44,0.3
16.58,-1.1,-2.56,-8.97,0.02,0.01,1.0,-1.2,0.42,0.47
16.64,-1.89,-2.08,-9.7,0.01,-0.13,1.01,-1.64,0.58,0.62
16.7,-0.61,-2.75,-13.12,-0.01,-0.05,0.92,-2.34,0.64,0.76
16.75,-1.22,-0.67,-7.75,0.01,-0.06,0.98,-2.85,0.67,0.88
16.8,-0.73,-0.43,0.12,0.0,0.07,1.0,-3.04,0.66,0.96
16.85,-0.98,1.4,3.17,-0.03,-0.02,0.98,-2.95,0.63,0.91
16.91,-3.85,3.6,12.08,-0.01,-0.05,1.03,-2.58,0.8,0.77
16.96,-7.51,4.52,13.0,-0.0,-0.13,1.03,-1.85,1.22,0.48
17.02,-5.86,3.36,11.35,0.03,-0.07,1.0,-1.22,1.61,0.28
17.07,-2.69,1.04,13.92,0.06,0.01,1.04,-0.48,1.89,0.19
17.13,0.12,2.87,8.24,0.06,0.07,1.0,0.09,1.96,0.09
