time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
4.03,0.31,0.0,-5.31,-0.04,-0.06,0.98,-1.91,3.06,0.31
4.08,1.28,0.55,-6.04,0.01,-0.08,1.01,-2.18,3.0,0.29
4.14,2.44,0.37,-8.67,0.02,-0.08,1.01,-2.62,2.96,0.29
4.19,1.71,0.0,-10.07,0.04,-0.06,0.98,-3.08,2.89,0.3
4.25,0.92,-0.12,-5.37,0.04,0.07,1.0,-3.56,2.71,0.36
4.3,0.92,-1.34,1.04,-0.02,0.01,1.02,-3.63,2.57,0.42
4.36,-2.81,-0.06,5.49,-0.02,-0.1,0.99,-3.44,2.69,0.44
4.41,-3.23,0.12,8.54,-0.05,-0.12,1.01,-3.03,2.91,0.4
4.46,-3.85,-3.11,5.31,0.02,-0.11,1.03,-2.63,3.23,0.44
4.52,-4.03,-4.33,5.0,0.04,-0.06,0.98,-2.36,3.47,0.63
4.57,-3.05,-6.71,5.68,0.02,-0.01,0.99,-2.02,3.64,0.94
4.63,-4.58,-3.05,3.54,0.02,0.0,0.99,-1.77,3.72,1.14
4.68,-4.88,-1.95,0.55,0.03,-0.05,1.0,-1.64,3.91,1.24
4.74,-0.67,-2.62,-0.49,0.07,-0.06,0.99,-1.63,4.12,1.37
4.79,0.31,-5.13,-0.85,0.1,-0.01,1.01,-1.62,4.1,1.52
4.84,0.67,-5.49,-1.1,0.06,-0.04,0.94,-1.67,4.06,1.92
4.9,-0.85,-4.03,-6.29,0.0,-0.12,0.99,-1.84,4.05,2.13
4.95,-0.55,0.31,-4.33,0.02,-0.12,1.0,-2.18,4.17,2.26
5.01,2.99,6.59,0.0,0.0,-0.04,0.98,-2.32,4.1,2.03
5.06,3.05,7.75,7.14,0.01,-0.12,1.0,-2.14,4.02,1.63
5.12,2.38,9.46,16.54,0.06,-0.11,1.01,-1.46,3.92,1.06
5.17,0.79,8.85,21.67,0.06,-0.11,1.01,-0.25,3.82,0.4
5.23,3.42,8.67,16.91,0.07,-0.1,1.01,0.69,3.74,-0.0
5.28,3.91,5.92,7.26,0.06,-0.08,1.02,1.34,3.5,-0.46
5.33,4.94,4.64,0.79,-0.02,-0.07,1.0,1.53,3.23,-0.74
5.39,6.35,4.27,-0.79,-0.04,-0.04,1.0,1.49,2.92,-1.01
5.44,3.23,2.62,-1.89,-0.06,-0.03,0.97,1.42,2.65,-1.23
5.5,-0.12,0.61,-2.08,-0.1,0.02,0.99,1.28,2.46,-1.38
5.55,0.0,0.43,-2.93,-0.04,0.03,1.0,1.2,2.43,-1.42
5.61,-2.93,-0.55,0.73,-0.02,-0.09,1.01,1.01,2.48,-1.44
5.66,-2.26,-0.55,2.87,-0.0,-0.08,0.99,1.14,2.7,-1.41
5.72,-0.43,-1.71,-5.43,-0.02,-0.07,1.02,1.07,2.81,-1.33
5.77,-1.16,-3.54,-9.09,-0.01,-0.04,0.99,0.69,2.86,-1.19
5.82,0.18,-3.36,-12.51,0.0,-0.06,1.01,0.04,2.89,-0.93
5.88,-0.49,-3.91,-10.01,-0.01,-0.04,0.99,-0.53,2.92,-0.68
5.94,-1.53,-3.11,-9.64,-0.01,-0.06,0.99,-1.07,3.02,-0.46
5.99,-0.67,-2.62,-10.74,-0.01,-0.04,1.0,-1.56,3.08,-0.32
6.04,-1.65,-2.01,-9.83,0.04,-0.07,1.0,-2.24,3.15,-0.1
6.1,0.24,-1.89,-5.0,0.01,-0.02,0.98,-2.58,3.21,0.07
6.16,-1.22,-1.16,-0.67,-0.02,0.01,0.98,-2.64,3.2,0.14
6.21,-1.95,-0.73,3.3,-0.0,-0.08,0.99,-2.61,3.25,0.17
6.26,-0.55,-0.18,5.92,0.01,-0.15,1.01,-2.36,3.44,0.19
6.32,-2.38,-0.61,8.79,-0.01,-0.14,0.98,-1.89,3.62,0.16
6.37,-1.59,0.55,8.42,-0.03,-0.05,1.01,-1.45,3.79,0.07
6.42,-0.37,0.79,9.4,-0.0,-0.03,0.97,-0.92,3.82,-0.01
6.48,-0.85,0.92,8.97,0.01,-0.02,1.02,-0.46,3.85,-0.08
6.53,-1.77,1.28,8.67,0.03,-0.08,0.92,0.1,3.89,-0.12
6.59,1.1,1.1,6.9,-0.01,-0.05,1.06,0.46,3.89,-0.19
6.64,7.26,-4.33,-0.73,-0.01,0.05,1.0,0.71,3.61,-0.12
6.7,5.31,-4.52,-10.56,0.01,0.04,0.96,0.39,3.22,0.14
6.75,1.34,-1.89,-10.31,0.01,0.04,0.96,-0.23,2.93,0.33
6.81,1.34,-1.89,-10.31,0.02,-0.03,0.97,-0.59,2.87,0.44
6.86,0.24,-0.49,2.99,0.03,-0.09,1.04,-0.56,2.96,0.46
6.91,-0.55,0.06,0.85,-0.01,-0.11,0.98,-0.45,2.99,0.44
6.97,0.67,-0.37,-0.73,0.01,-0.04,1.01,-0.5,2.97,0.46
7.02,0.49,0.31,1.46,0.02,-0.02,1.01,-0.48,2.9,0.48
7.08,-0.24,0.06,-0.31,0.01,-0.05,0.99,-0.44,2.88,0.49
7.13,0.18,-0.24,-0.67,0.01,-0.06,1.0,-0.48,2.9,0.5
7.19,0.12,-0.12,-0.12,0.01,-0.05,0.99,-0.49,2.9,0.51
7.25,-0.06,-0.06,-0.06,0.02,-0.04,1.0,-0.49,2.88,0.52
7.29,0.06,0.06,0.12,0.01,-0.04,1.01,-0.49,2.87,0.53
7.35,-0.06,-0.24,-0.18,0.0,-0.06,0.98,-0.48,2.87,0.53
7.4,1.53,-4.39,-4.39,0.04,-0.03,1.0,-0.56,2.83,0.73
7.46,1.04,-4.33,-2.81,0.06,-0.05,0.97,-0.76,2.77,0.98
7.52,-2.08,-3.17,-2.81,0.03,-0.12,1.0,-0.91,2.83,1.24
7.57,-1.22,0.98,0.61,-0.06,-0.09,1.03,-0.96,2.98,1.22
7.62,0.0,5.43,9.95,-0.05,-0.08,0.98,-0.61,3.01,0.99
7.68,3.36,4.76,8.61,-0.0,-0.01,1.01,-0.16,2.94,0.68
7.73,2.2,5.13,7.93,0.01,-0.04,0.99,0.27,2.78,0.36
7.78,2.2,2.99,5.25,0.04,-0.05,1.0,0.64,2.66,0.1
7.84,0.37,1.65,4.33,0.07,-0.06,0.99,0.87,2.57,0.08
7.89,0.0,-0.31,-0.37,0.01,0.02,1.01,0.9,2.59,0.13
7.95,-1.71,-0.85,-2.81,0.01,-0.03,1.0,0.88,2.57,0.18
8.0,-1.1,-0.92,-2.01,-0.02,-0.04,1.03,0.56,2.59,0.27
8.06,0.24,0.18,-1.83,-0.06,-0.14,1.01,0.49,2.65,0.25
8.12,-1.16,1.46,-5.62,-0.06,-0.14,1.01,0.28,2.71,0.19
8.17,2.44,-0.73,-11.9,0.01,-0.07,1.03,-0.2,2.69,0.19
8.22,2.32,-0.49,-12.15,0.02,-0.04,0.98,-0.94,2.57,0.28
8.27,0.79,0.43,-7.2,0.04,-0.01,1.01,-1.4,2.41,0.35
8.33,0.73,0.37,-3.78,0.03,-0.01,1.01,-1.64,2.35,0.34
8.38,-0.79,0.92,-2.81,0.01,-0.05,0.98,-1.8,2.36,0.31
8.44,-1.65,0.92,-6.29,0.01,-0.06,1.0,-2.09,2.45,0.29
8.5,0.49,-0.31,-10.07,-0.01,-0.09,0.97,-2.5,2.52,0.31
8.55,0.79,0.98,-7.69,0.01,0.02,1.02,-3.06,2.46,0.33
8.6,-0.18,0.43,-1.53,-0.03,0.03,1.0,-3.25,2.38,0.3
8.65,-0.55,-2.99,7.14,0.03,-0.07,1.01,-3.07,2.32,0.4
8.71,-3.6,-2.38,9.83,0.01,-0.11,1.0,-2.63,2.49,0.49
8.77,-5.13,-3.23,4.03,-0.0,-0.12,1.01,-2.22,2.89,0.61
8.82,-4.64,-3.3,3.72,-0.02,-0.04,1.0,-2.03,3.14,0.76
8.88,-4.58,-3.91,4.15,-0.02,-0.01,0.99,-1.76,3.36,0.92
8.93,-3.78,-5.25,4.76,0.03,-0.04,1.01,-1.52,3.5,1.12
8.98,-5.13,-2.08,1.22,0.07,-0.05,1.0,-1.3,3.74,1.36
9.04,-3.97,-2.14,-3.54,0.04,-0.04,0.98,-1.36,3.95,1.48
9.09,-1.59,-4.46,-10.19,0.05,-0.01,0.99,-1.8,4.03,1.73
9.15,-1.04,-5.07,-11.78,0.07,-0.05,0.97,-2.34,4.06,2.04
9.2,-1.28,-3.54,-5.74,0.04,-0.1,1.01,-2.8,4.08,2.3
9.25,-1.34,-1.77,0.79,0.02,-0.1,0.99,-2.91,4.16,2.47
9.31,8.97,11.9,0.43,0.06,-0.08,1.0,-2.91,4.15,2.3
9.36,1.89,6.16,7.39,-0.02,-0.07,0.99,-2.73,3.74,1.68
9.42,2.5,8.79,17.52,-0.01,-0.07,1.03,-2.09,3.58,1.14
9.47,0.37,8.54,22.71,0.07,-0.09,0.99,-0.94,3.53,0.54
9.53,1.22,7.51,20.02,0.06,-0.12,1.03,0.13,3.54,0.09
9.58,3.78,8.61,14.28,0.03,-0.07,1.01,1.15,3.42,-0.41
9.64,3.05,6.16,8.54,-0.0,-0.09,0.99,1.68,3.28,-0.76
9.69,5.62,5.92,3.42,-0.05,-0.07,1.0,1.96,3.04,-1.12
9.74,3.6,3.11,0.24,-0.06,-0.02,0.99,2.05,2.82,-1.38
9.8,1.22,0.61,-3.36,-0.08,0.02,0.98,1.94,2.61,-1.53
9.85,-0.37,0.37,-1.89,-0.05,0.01,0.99,1.81,2.53,-1.6
9.91,-1.34,-1.34,-3.66,-0.03,-0.05,1.0,1.56,2.49,-1.58
9.97,-3.78,-1.83,-0.31,-0.01,-0.12,1.0,1.5,2.66,-1.52
10.02,-0.31,-1.46,-4.82,-0.02,-0.07,1.01,1.43,2.85,-1.42
10.07,0.18,-1.71,-6.16,-0.02,-0.04,1.0,1.1,2.87,-1.31
10.13,-1.16,-3.23,-10.19,-0.01,-0.04,0.99,0.64,2.91,-1.13
10.18,-0.55,-3.48,-9.4,0.01,-0.04,0.99,0.09,2.94,-0.89
10.23,-0.85,-3.85,-10.01,-0.01,-0.06,1.0,-0.48,3.0,-0.62
10.29,-0.67,-2.99,-10.38,-0.02,-0.05,0.99,-0.97,3.08,-0.42
10.34,-1.77,-2.38,-8.67,0.02,-0.08,1.0,-1.61,3.15,-0.21
10.4,-0.12,-1.77,-3.91,0.03,-0.06,0.99,-1.96,3.27,-0.04
10.46,-0.55,-1.46,-2.08,-0.01,0.02,1.0,-2.06,3.21,0.04
10.51,-1.28,-0.85,0.55,-0.01,-0.06,1.0,-2.13,3.24,0.08
10.56,-1.46,-0.37,3.72,-0.0,-0.15,1.01,-1.97,3.37,0.12
10.62,-1.59,-0.24,6.65,-0.02,-0.13,1.0,-1.72,3.49,0.1
10.67,-1.46,0.0,8.42,-0.02,-0.08,1.0,-1.25,3.71,0.03
10.72,-1.1,0.61,9.7,0.01,-0.03,0.99,-0.8,3.72,-0.03
10.78,-0.43,0.79,7.45,0.01,-0.05,1.0,-0.29,3.76,-0.12
10.83,-1.89,0.49,7.69,0.02,-0.05,0.97,0.09,3.72,-0.13
10.89,0.98,0.37,5.07,0.0,-0.05,1.0,0.4,3.78,-0.13
10.94,4.09,-2.99,-2.62,-0.01,0.06,0.98,0.54,3.58,-0.09
11.0,7.87,-6.77,-16.48,0.02,0.05,0.97,0.09,3.08,0.24
11.05,1.53,-2.81,-12.88,0.01,-0.02,0.96,-0.84,2.67,0.59
11.11,-0.85,0.06,-2.32,-0.0,-0.08,1.04,-1.18,2.66,0.66
11.16,0.24,0.18,3.85,0.01,-0.12,1.01,-1.03,2.77,0.64
11.21,0.43,0.0,-0.73,0.03,-0.12,0.99,-0.95,2.78,0.63
11.27,0.55,-0.12,-0.79,0.03,-0.12,0.99,-1.03,2.82,0.65
11.32,0.61,-0.37,0.55,0.02,-0.05,0.99,-1.01,2.76,0.69
11.38,-0.12,0.0,0.0,0.01,-0.01,1.0,-1.01,2.71,0.7
11.44,-0.12,-0.18,-0.18,0.01,-0.07,0.99,-1.01,2.74,0.7
11.49,0.06,-0.12,-0.37,0.01,-0.04,1.0,-1.01,2.76,0.7
11.54,0.0,0.0,0.24,0.01,-0.04,1.0,-1.01,2.74,0.71
11.59,0.0,0.0,-0.43,0.01,-0.05,1.0,-1.01,2.74,0.71
11.65,-0.06,0.0,0.0,0.01,-0.05,0.98,-1.01,2.75,0.71
11.7,0.92,-4.88,-0.67,0.02,-0.06,0.96,-1.01,2.74,0.83
11.76,-0.43,-4.39,-5.13,0.08,-0.03,1.0,-1.21,2.7,1.08
11.81,-0.85,-1.59,-1.28,0.04,-0.08,1.0,-1.4,2.73,1.31
11.87,-1.59,2.01,3.11,-0.04,-0.09,1.0,-1.34,2.81,1.3
11.92,-0.31,3.78,6.84,-0.03,-0.08,1.0,-1.03,2.92,1.01
11.97,1.16,3.85,8.24,0.02,-0.03,1.02,-0.63,2.91,0.75
12.03,0.92,2.93,4.52,0.03,-0.06,0.99,-0.27,2.86,0.51
12.08,0.49,2.93,5.43,0.03,-0.04,1.0,-0.02,2.81,0.37
12.14,0.06,0.31,1.77,0.0,-0.04,1.0,0.11,2.8,0.31
12.19,-0.67,1.34,1.71,0.01,-0.02,0.99,0.26,2.76,0.3
12.25,-0.73,0.37,-2.14,0.01,-0.0,0.99,0.2,2.74,0.34
12.31,-0.92,-0.43,-2.2,-0.02,-0.04,0.99,0.07,2.71,0.37
12.36,0.31,-0.37,-4.03,-0.04,-0.09,1.02,-0.03,2.71,0.36
12.41,-0.12,0.98,-8.85,-0.03,-0.13,0.99,-0.4,2.82,0.3
12.47,1.28,-0.12,-13.98,0.0,-0.07,0.98,-1.02,2.83,0.3
12.52,1.89,-0.24,-15.14,0.03,-0.04,1.01,-1.94,2.71,0.4
12.57,1.34,0.31,-8.61,0.05,-0.03,1.0,-2.53,2.62,0.46
12.63,0.37,0.67,-1.4,0.05,-0.03,1.0,-2.75,2.52,0.51
12.68,0.0,0.12,-3.36,0.04,-0.03,0.98,-2.89,2.49,0.54
12.74,0.31,-0.37,-5.68,0.03,-0.03,1.01,-3.14,2.49,0.55
12.79,-0.31,0.06,-9.03,-0.02,-0.06,0.98,-3.53,2.48,0.55
12.84,0.92,1.1,-10.25,0.01,-0.03,1.02,-4.17,2.47,0.55
12.9,0.55,1.28,-3.17,0.01,0.07,0.99,-4.51,2.3,0.49
12.95,-0.85,-0.79,4.39,0.02,-0.04,1.01,-4.44,2.24,0.49
13.01,-2.26,-1.4,10.62,0.01,-0.1,1.01,-4.04,2.38,0.55
13.07,-4.7,-3.17,5.62,-0.0,-0.12,1.02,-3.53,2.65,0.63
13.12,-4.33,-4.7,4.03,0.0,-0.07,1.0,-3.31,2.91,0.82
13.17,-4.21,-3.78,4.76,0.01,-0.03,1.0,-3.02,3.19,1.03
13.23,-2.87,-4.52,5.19,0.04,-0.04,1.01,-2.78,3.35,1.22
13.28,-5.13,-2.69,2.87,0.05,-0.02,0.99,-2.49,3.52,1.47
13.34,-5.07,-2.01,-2.62,0.04,-0.03,1.0,-2.5,3.74,1.57
13.4,-1.77,-4.7,-7.14,0.06,-0.02,0.98,-2.79,3.9,1.8
13.45,-1.34,-6.23,-10.74,0.1,-0.06,0.98,-3.23,3.95,2.1
13.5,-0.37,-3.48,-7.32,0.07,-0.09,0.99,-3.84,3.97,2.49
13.55,0.55,-1.34,0.31,-0.01,-0.1,0.97,-3.97,4.02,2.61
13.61,3.85,6.47,-0.37,0.03,-0.05,0.97,-3.98,3.99,2.47
13.66,1.71,6.9,4.88,-0.0,-0.02,1.07,-3.87,3.66,1.92
13.72,2.14,9.95,16.42,-0.02,-0.09,1.0,-3.26,3.51,1.36
13.77,0.98,10.93,23.86,0.02,-0.08,0.96,-2.31,3.48,0.85
13.83,-0.18,8.36,22.71,0.06,-0.12,1.03,-1.14,3.53,0.35
13.88,1.16,7.63,16.78,0.07,-0.11,1.0,0.04,3.53,-0.16
13.93,3.72,6.96,11.29,0.02,-0.06,1.01,0.77,3.41,-0.52
13.99,4.76,5.37,5.74,-0.03,-0.07,1.02,1.24,3.17,-0.88
14.04,4.21,3.48,1.28,-0.05,-0.05,0.98,1.39,2.95,-1.15
14.1,1.77,0.24,-3.54,-0.08,0.0,0.98,1.32,2.69,-1.33
14.15,0.92,-0.43,-3.23,-0.08,0.0,1.0,1.12,2.64,-1.35
14.21,-1.65,-1.4,-4.46,-0.05,-0.05,0.99,0.92,2.55,-1.4
14.27,-1.65,-1.4,-4.46,-0.02,-0.12,1.02,0.76,2.68,-1.36
14.32,-1.28,-1.22,-2.08,-0.02,-0.12,1.02,0.69,2.91,-1.27
14.37,0.43,-1.83,-7.39,-0.01,-0.08,1.0,0.4,2.96,-1.14
14.43,-0.49,-2.56,-8.24,-0.01,-0.06,0.99,-0.02,2.96,-0.96
14.49,-0.31,-4.52,-13.73,-0.0,-0.05,0.99,-0.61,2.98,-0.75
14.54,-0.67,-3.66,-10.38,-0.01,-0.04,0.99,-1.23,3.02,-0.46
14.6,-0.92,-3.05,-9.09,-0.01,-0.07,0.99,-1.72,3.08,-0.25
14.64,-0.79,-2.44,-10.74,-0.02,-0.07,1.0,-2.31,3.15,-0.09
14.7,-0.67,-1.4,-7.02,0.04,-0.1,0.99,-2.75,3.26,0.06
14.76,-1.04,-0.98,-0.18,-0.01,0.01,1.01,-2.91,3.26,0.18
14.81,-1.1,-0.61,-1.04,-0.01,-0.03,0.98,-2.96,3.25,0.23
14.86,-1.71,-0.67,3.6,0.01,-0.11,0.99,-2.85,3.37,0.27
14.92,-1.04,-0.24,4.82,-0.02,-0.14,1.01,-2.63,3.52,0.27
14.97,-1.95,0.37,6.65,-0.04,-0.1,0.97,-2.28,3.65,0.23
15.02,-0.79,0.18,8.61,0.03,-0.02,1.02,-1.9,3.69,0.16
15.08,0.0,0.73,7.81,-0.01,-0.07,1.0,-1.4,3.74,0.09
15.13,-2.38,0.18,8.36,0.03,-0.04,1.02,-0.99,3.72,0.08
15.19,0.31,-0.43,1.04,-0.02,-0.05,0.99,-0.73,3.78,0.06
15.24,2.99,-2.44,-6.1,0.01,0.04,1.01,-0.79,3.59,0.11
15.29,9.22,-8.3,-17.03,0.05,0.06,1.01,-1.49,2.96,0.53
15.35,2.01,-4.21,-12.82,0.04,-0.03,0.96,-2.31,2.64,0.9
15.41,-1.22,-0.85,-1.28,-0.01,-0.07,1.01,-2.7,2.67,1.01
15.46,-0.18,0.67,3.3,-0.02,-0.13,1.02,-2.6,2.76,0.96
15.51,0.92,0.18,-0.31,0.03,-0.12,0.99,-2.51,2.82,0.93
15.57,0.98,-0.73,0.18,0.05,-0.04,0.99,-2.54,2.82,0.97
15.62,-0.31,-0.24,0.61,0.02,0.0,1.0,-2.48,2.73,1.03
15.68,-0.37,-0.12,-0.37,0.0,-0.08,1.01,-2.49,2.75,1.02
15.73,0.12,0.06,0.06,0.02,-0.05,0.99,-2.49,2.81,1.0
15.79,0.12,0.06,0.0,0.03,-0.03,0.99,-2.49,2.77,1.01
15.84,-0.06,0.06,0.18,0.01,-0.08,1.0,-2.49,2.77,1.02
15.89,0.06,0.0,0.0,0.01,-0.08,1.0,-2.49,2.81,1.01
15.95,0.06,0.0,-0.31,0.02,-0.04,1.0,-2.49,2.78,1.01
16.0,0.61,-3.48,0.06,0.02,-0.04,0.99,-2.48,2.78,1.05
16.06,-0.85,-3.42,-4.15,0.05,-0.06,1.0,-2.61,2.73,1.26
16.12,-0.43,-3.66,-4.46,0.05,-0.08,1.04,-2.84,2.71,1.49
16.17,-2.26,-0.12,-0.79,0.0,-0.1,0.96,-2.93,2.81,1.55
16.22,-0.67,4.09,7.26,-0.03,-0.08,1.06,-2.77,2.87,1.39
16.27,0.37,4.58,9.83,0.0,-0.05,1.0,-2.31,2.9,1.12
16.33,1.16,4.09,8.36,0.02,-0.05,0.99,-1.81,2.8,0.85
16.38,1.46,2.87,4.52,0.03,-0.05,1.01,-1.47,2.74,0.65
16.44,0.67,1.71,4.58,0.04,-0.04,0.99,-1.25,2.67,0.53
16.49,0.18,0.18,1.53,0.02,-0.0,0.98,-1.12,2.69,0.52
16.55,-1.46,0.06,-1.89,0.02,-0.01,0.99,-1.08,2.58,0.54
16.6,-0.18,-0.85,-2.01,0.02,0.02,0.99,-1.21,2.57,0.57
16.66,-0.61,0.12,-1.53,-0.04,-0.1,0.99,-1.3,2.59,0.56
16.71,-1.1,0.98,-6.41,-0.01,-0.15,1.01,-1.5,2.63,0.5
16.76,1.22,-0.98,-12.08,-0.01,-0.11,1.0,-2.06,2.74,0.46
16.82,1.59,-0.67,-13.79,0.03,-0.03,1.0,-2.73,2.68,0.54
16.87,1.1,-0.31,-9.58,0.04,-0.0,1.0,-3.36,2.57,0.64
16.93,0.24,0.24,-2.81,0.04,-0.01,0.99,-3.74,2.44,0.7
16.98,0.67,-0.06,-3.42,0.03,-0.02,0.99,-3.9,2.41,0.72
17.04,-1.4,0.37,-5.74,0.01,-0.06,0.99,-4.14,2.41,0.72
17.09,-1.28,0.98,-8.06,0.01,-0.05,1.01,-4.46,2.5,0.68
17.15,0.31,0.0,-8.67,-0.0,-0.04,0.98,-5.0,2.55,0.65
