time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
4.35,0.06,0.55,-2.01,-0.0,-0.05,0.99,-0.05,1.38,0.29
4.41,0.0,-0.85,1.95,0.01,-0.01,1.04,-0.01,1.4,0.26
4.46,-0.18,1.53,-0.61,0.02,-0.02,1.02,0.04,1.39,0.26
4.51,-0.06,-1.65,1.71,0.02,-0.02,1.04,-0.08,1.39,0.23
4.57,-0.37,0.49,1.04,0.01,-0.01,0.99,0.07,1.39,0.27
4.62,0.0,0.37,-2.32,0.01,-0.05,1.02,-0.06,1.38,0.23
4.68,-0.18,0.55,3.23,0.01,0.01,1.01,-0.02,1.38,0.21
4.73,-0.12,0.92,-3.3,0.02,-0.05,1.01,-0.02,1.37,0.24
4.79,-0.24,0.18,2.14,-0.02,-0.02,1.0,-0.07,1.39,0.23
4.84,-0.24,1.04,-0.61,0.01,-0.0,1.02,0.04,1.4,0.24
4.9,-0.06,0.49,-1.59,-0.01,-0.02,1.0,-0.06,1.38,0.2
4.95,-0.06,0.61,2.5,0.0,-0.01,1.0,-0.03,1.37,0.24
5.0,0.0,1.1,-2.2,0.02,-0.04,1.01,-0.03,1.37,0.21
5.06,-0.43,-0.55,2.5,-0.0,-0.0,1.0,-0.07,1.38,0.23
5.11,-0.12,0.43,-0.06,0.03,-0.01,0.99,0.04,1.38,0.23
5.17,0.0,0.92,-1.95,-0.01,-0.03,1.01,-0.08,1.38,0.26
5.22,-0.43,0.37,2.2,0.03,-0.02,0.99,0.0,1.39,0.25
5.28,-0.06,1.16,-2.62,-0.01,-0.05,1.01,-0.07,1.39,0.26
5.33,-0.43,0.12,3.36,0.05,0.0,1.02,-0.02,1.4,0.25
5.39,0.18,0.55,-1.46,0.01,-0.03,1.01,0.02,1.38,0.27
5.44,-0.24,0.49,0.98,0.01,-0.03,1.01,-0.1,1.38,0.26
5.49,-0.06,0.73,0.49,0.02,-0.02,0.99,0.01,1.37,0.27
5.55,-0.43,-0.55,0.0,-0.01,-0.01,1.03,-0.07,1.36,0.27
5.6,-0.06,-0.79,0.61,0.03,-0.04,1.03,-0.07,1.37,0.27
5.66,-0.18,1.46,-0.24,0.01,-0.02,1.05,0.03,1.35,0.26
5.71,0.18,0.37,-2.32,0.02,-0.03,1.01,-0.1,1.36,0.23
5.77,-0.49,1.04,0.98,0.0,-0.01,0.99,0.01,1.36,0.27
5.82,-0.12,0.12,-2.87,0.0,-0.06,1.04,-0.07,1.37,0.24
5.88,-0.55,0.73,4.21,0.01,0.02,1.01,-0.01,1.37,0.24
5.93,-0.06,0.43,-3.72,0.01,-0.04,1.02,0.0,1.36,0.25
5.98,-0.55,0.55,2.56,-0.02,-0.02,1.01,-0.09,1.36,0.24
6.04,0.18,0.0,-0.06,0.02,-0.03,1.03,0.01,1.36,0.24
6.1,-0.18,0.24,-0.55,-0.01,-0.02,1.02,-0.1,1.36,0.21
6.15,-0.12,-0.06,1.95,0.02,-0.01,1.01,-0.01,1.35,0.25
6.21,-0.12,1.04,-1.53,-0.03,-0.02,0.94,-0.07,1.33,0.22
6.26,-0.37,1.28,1.22,-0.01,-0.01,0.96,-0.08,1.33,0.24
6.31,0.0,0.24,0.37,0.0,-0.01,0.99,0.01,1.33,0.21
6.36,0.24,0.98,-2.62,-0.01,-0.03,1.01,-0.1,1.35,0.24
6.42,-0.49,0.06,1.95,-0.0,-0.0,1.03,0.03,1.36,0.24
6.47,0.0,1.59,-3.36,-0.01,-0.02,0.98,-0.08,1.36,0.24
6.53,-0.06,-0.49,2.44,-0.01,-0.0,1.0,-0.04,1.34,0.2
6.58,-0.12,1.04,-1.34,0.0,-0.05,1.03,-0.03,1.33,0.25
6.64,-0.37,0.18,0.98,-0.03,-0.01,0.98,-0.14,1.34,0.2
6.69,-0.37,1.04,1.04,0.0,-0.02,0.98,-0.01,1.33,0.24
6.74,-0.12,-0.06,0.43,0.0,-0.03,1.02,-0.08,1.32,0.19
6.8,-0.31,0.67,0.06,0.01,-0.01,1.01,-0.08,1.33,0.21
6.85,-0.12,-0.37,0.67,0.01,-0.0,1.05,-0.02,1.31,0.21
6.91,0.0,0.67,-2.81,0.0,-0.02,1.01,-0.14,1.33,0.22
6.96,-0.18,-0.43,1.53,0.0,-0.01,0.99,-0.07,1.32,0.22
7.02,-0.12,0.0,-2.62,0.02,-0.05,1.0,-0.11,1.33,0.23
7.07,-0.06,-1.22,3.11,0.01,0.01,0.98,-0.12,1.32,0.2
7.13,0.12,-1.34,-2.38,-0.01,-0.03,0.96,-0.06,1.32,0.25
7.18,0.12,-0.49,0.0,0.0,-0.02,0.98,-0.17,1.32,0.21
7.23,0.12,-1.89,0.0,-0.01,-0.01,1.02,-0.06,1.32,0.25
7.29,0.18,-0.73,-0.43,0.01,-0.04,1.0,-0.13,1.31,0.23
7.34,0.12,-0.06,0.92,0.01,-0.04,1.0,-0.13,1.33,0.25
7.4,0.06,-0.73,0.12,-0.03,-0.01,0.98,-0.06,1.33,0.27
7.45,-0.06,1.1,0.37,0.03,-0.02,0.99,-0.17,1.33,0.25
7.51,-0.12,-0.79,0.55,-0.01,-0.0,0.97,-0.08,1.33,0.29
7.56,0.12,1.16,-2.08,0.01,-0.02,0.96,-0.19,1.33,0.25
7.62,-0.12,-0.61,3.78,0.01,0.02,1.0,-0.11,1.33,0.27
7.67,0.18,0.37,-2.5,-0.01,-0.01,0.96,-0.1,1.3,0.27
7.72,0.12,-0.43,0.06,-0.0,-0.03,0.98,-0.18,1.3,0.26
7.78,-0.06,0.0,-0.49,0.02,-0.01,0.96,-0.11,1.3,0.25
7.83,-0.12,-0.43,0.0,0.01,-0.03,0.99,-0.13,1.3,0.25
7.89,-0.24,0.0,0.43,-0.0,-0.02,0.94,-0.18,1.31,0.24
7.94,0.0,0.49,1.04,-0.01,-0.01,1.01,-0.08,1.32,0.24
8.0,0.0,0.31,-1.83,0.01,-0.04,0.98,-0.19,1.32,0.23
8.05,0.24,-0.18,2.99,0.0,-0.0,1.01,-0.12,1.3,0.22
8.11,-0.06,-0.24,-2.44,0.01,-0.05,0.97,-0.16,1.29,0.24
8.16,-0.12,-0.92,2.69,-0.0,0.01,0.97,-0.15,1.3,0.23
8.21,0.12,-0.06,-2.01,0.0,-0.01,0.97,-0.1,1.3,0.26
8.27,-0.06,-0.24,-1.16,0.02,-0.03,1.02,-0.19,1.3,0.24
8.32,0.06,0.73,0.55,-0.02,0.0,0.99,-0.12,1.29,0.25
8.38,0.31,0.24,-1.95,0.03,-0.05,1.01,-0.17,1.28,0.23
8.43,-0.24,0.0,4.46,-0.02,0.0,1.01,-0.17,1.31,0.27
8.49,0.12,0.24,-2.32,0.03,-0.02,1.0,-0.05,1.3,0.28
8.54,0.0,0.37,0.49,-0.04,-0.01,0.94,-0.22,1.29,0.29
8.59,0.06,-0.12,1.28,0.03,-0.03,0.99,-0.09,1.29,0.26
8.65,0.06,1.95,-1.89,-0.02,-0.03,1.0,-0.19,1.29,0.27
8.7,-0.06,-0.98,2.69,0.02,-0.0,1.01,-0.16,1.28,0.26
8.76,0.31,0.12,-2.38,-0.02,-0.03,0.98,-0.16,1.27,0.29
8.81,0.12,-0.92,1.04,0.03,-0.01,1.01,-0.2,1.29,0.24
8.87,0.12,-0.98,0.79,-0.03,0.01,0.98,-0.12,1.27,0.27
8.92,0.18,0.06,-1.46,0.04,-0.05,0.98,-0.18,1.27,0.26
8.98,-0.18,-0.61,0.92,-0.05,0.0,1.0,-0.2,1.3,0.27
9.03,0.37,-0.37,-1.04,0.05,-0.04,1.02,-0.11,1.27,0.26
9.08,-0.18,0.37,0.0,-0.0,-0.02,1.04,-0.21,1.3,0.27
9.14,0.18,-0.61,-0.31,-0.0,-0.02,1.04,-0.09,1.3,0.3
9.19,0.24,1.95,-2.81,0.03,-0.02,0.97,-0.2,1.3,0.29
9.25,-0.06,-0.98,3.17,-0.01,-0.04,1.03,-0.16,1.3,0.27
9.3,-0.12,1.34,-2.14,0.02,-0.06,1.02,-0.18,1.29,0.27
9.35,-0.18,-1.83,3.11,0.03,-0.01,1.01,-0.19,1.31,0.29
9.41,-0.06,1.16,-0.92,-0.01,-0.02,1.05,-0.09,1.32,0.31
9.46,-0.12,-0.43,1.22,0.02,-0.01,1.0,-0.21,1.32,0.3
9.52,-0.12,0.79,-0.12,0.02,-0.03,1.05,-0.12,1.32,0.31
9.57,-0.12,-0.73,0.24,0.02,-0.02,1.03,-0.19,1.32,0.31
9.63,0.06,0.79,-0.85,-0.0,-0.02,1.06,-0.19,1.32,0.31
9.68,-0.18,-1.28,1.16,0.04,-0.01,1.01,-0.15,1.32,0.31
9.74,-0.24,0.85,-1.34,0.02,-0.06,1.05,-0.16,1.32,0.34
9.79,-0.49,1.46,2.87,-0.03,0.01,0.96,-0.17,1.33,0.35
9.85,-0.24,0.61,-2.75,0.02,-0.04,1.01,-0.12,1.31,0.35
9.9,-0.37,0.73,2.93,0.0,-0.0,0.97,-0.19,1.31,0.34
9.95,-0.18,0.55,-1.59,0.0,-0.04,0.98,-0.14,1.31,0.36
10.01,-0.31,0.31,0.49,0.01,-0.02,1.0,-0.23,1.32,0.35
10.06,-0.31,0.0,1.53,0.01,0.0,1.01,-0.14,1.32,0.36
10.12,-0.24,0.55,-1.22,0.01,-0.02,1.01,-0.2,1.3,0.36
10.17,-0.24,0.0,0.37,0.01,-0.02,1.02,-0.23,1.32,0.34
10.23,-0.24,1.22,-0.61,-0.0,-0.02,1.0,-0.17,1.32,0.35
10.28,0.12,-0.06,-0.79,-0.0,-0.02,0.99,-0.25,1.33,0.35
10.33,-0.49,0.67,0.85,-0.0,0.0,0.99,-0.13,1.33,0.37
10.39,-0.06,1.22,-3.42,0.01,-0.05,1.02,-0.23,1.33,0.36
10.44,-0.37,0.18,3.42,-0.01,-0.0,0.99,-0.24,1.34,0.35
10.5,-0.06,1.83,-2.93,-0.0,-0.04,1.0,-0.2,1.33,0.36
10.56,-0.31,0.18,2.32,-0.02,-0.0,0.98,-0.31,1.34,0.32
10.61,0.06,0.79,-0.18,-0.02,-0.0,0.98,-0.18,1.33,0.35
10.67,-0.24,-0.12,0.43,0.0,-0.02,0.95,-0.28,1.33,0.34
10.72,-0.06,-1.4,0.24,0.01,-0.01,1.02,-0.2,1.34,0.36
10.78,0.18,-0.73,-0.73,0.01,-0.02,0.98,-0.23,1.33,0.34
10.83,0.18,-1.77,-0.31,0.02,-0.04,1.05,-0.25,1.33,0.35
10.89,-0.12,-0.79,0.79,0.02,-0.01,1.01,-0.23,1.33,0.33
10.95,0.0,-0.24,-1.04,-0.02,-0.02,1.01,-0.3,1.35,0.36
11.0,-0.61,-0.85,1.1,0.03,-0.0,0.99,-0.18,1.35,0.35
11.05,1.04,6.84,-10.93,0.04,-0.0,0.96,-0.56,1.33,0.14
11.1,1.4,5.37,-9.64,-0.05,0.02,0.97,-1.12,1.26,-0.14
11.16,-0.24,-0.55,5.25,-0.03,0.01,1.03,-1.17,1.18,-0.2
11.21,2.62,2.69,7.63,-0.07,0.06,1.0,-0.8,1.06,-0.32
11.27,0.61,1.95,-1.89,0.01,0.01,1.0,-0.7,0.88,-0.49
11.32,2.75,2.56,-0.92,0.02,0.01,0.98,-0.74,0.76,-0.59
11.38,0.79,0.06,-3.72,0.02,-0.01,1.0,-0.86,0.68,-0.57
11.43,-0.85,0.43,-3.23,0.03,-0.02,1.0,-1.07,0.66,-0.55
11.49,-2.44,-1.1,-0.85,0.0,-0.04,1.0,-1.25,0.81,-0.43
11.54,-2.99,-0.85,6.23,-0.0,-0.09,0.99,-1.08,1.05,-0.31
11.59,-2.81,-0.79,6.53,-0.03,-0.1,1.0,-0.74,1.29,-0.29
11.65,-1.04,-0.06,5.07,-0.06,-0.11,1.0,-0.39,1.48,-0.38
11.7,-0.67,1.04,-3.54,-0.04,-0.11,0.99,-0.36,1.68,-0.47
11.76,-2.08,1.28,-10.19,-0.01,-0.1,1.0,-0.82,1.93,-0.55
11.81,-2.81,1.59,-5.68,0.03,-0.02,1.0,-1.21,2.07,-0.59
11.87,-1.83,0.12,5.37,0.01,0.03,1.0,-1.25,2.15,-0.59
11.92,-0.49,0.43,5.92,-0.05,0.03,0.99,-0.95,2.09,-0.59
11.97,-0.85,0.55,4.33,-0.05,0.03,0.99,-0.63,2.06,-0.66
12.03,-1.71,1.71,-5.62,-0.02,-0.01,0.99,-0.71,2.1,-0.71
12.08,-2.44,1.77,-9.89,-0.01,-0.02,1.0,-1.2,2.26,-0.75
12.14,0.31,1.28,-5.55,0.01,-0.08,1.0,-1.59,2.39,-0.75
12.19,0.24,-0.92,4.7,0.0,-0.07,1.01,-1.71,2.39,-0.77
12.25,1.16,-1.46,11.9,-0.06,0.04,0.99,-1.29,2.23,-0.77
12.3,-0.18,-0.85,9.7,-0.02,-0.01,1.01,-0.57,2.05,-0.76
12.36,-2.08,0.73,-0.73,0.0,-0.1,0.98,-0.41,2.13,-0.77
12.41,-1.71,1.22,-6.1,-0.0,-0.08,1.0,-0.74,2.31,-0.8
12.46,-1.04,0.24,1.53,-0.02,-0.07,0.99,-0.85,2.43,-0.81
12.52,-0.92,-0.85,8.97,-0.02,-0.07,0.99,-0.49,2.5,-0.83
12.57,-0.67,-0.79,8.48,0.0,-0.05,0.99,-0.03,2.54,-0.82
12.63,2.2,-0.49,7.2,0.01,-0.03,1.03,0.43,2.52,-0.79
12.68,6.47,-0.73,8.0,-0.03,0.1,1.0,0.79,2.21,-0.77
12.74,0.31,-4.46,9.52,-0.13,0.13,1.01,1.4,1.87,-0.56
12.79,-1.46,0.49,6.47,-0.04,-0.02,0.98,1.74,1.83,-0.54
12.84,-1.89,2.01,8.54,0.03,-0.05,1.04,2.24,1.94,-0.67
12.9,-1.34,-3.36,-1.16,0.01,-0.1,1.02,2.45,1.99,-0.65
12.95,0.31,-9.83,-6.9,-0.08,-0.12,0.94,2.25,2.03,-0.27
13.01,-1.46,-9.4,-0.43,-0.01,-0.06,0.98,2.03,2.07,0.25
13.06,-1.83,-9.28,6.84,-0.04,0.04,0.94,2.35,2.19,0.77
13.12,-2.32,-1.22,-0.24,0.14,-0.02,1.01,2.48,2.26,1.07
13.17,-3.91,-0.49,3.48,0.12,0.05,1.01,2.6,2.44,1.15
13.23,-3.54,-3.11,-1.89,0.12,-0.08,0.97,2.65,2.59,1.3
13.28,0.43,-3.72,-4.52,0.01,-0.11,1.0,2.45,2.72,1.53
13.34,0.18,-2.93,-2.38,-0.02,-0.11,1.0,2.26,2.76,1.72
13.39,-0.61,-0.73,2.44,0.01,0.0,1.01,2.32,2.81,1.74
13.44,0.24,0.0,1.16,0.04,0.04,0.99,2.41,2.71,1.72
13.5,0.24,1.04,-1.1,0.0,0.09,0.99,2.5,2.53,1.7
13.55,-0.12,0.24,-5.49,0.05,-0.17,1.01,2.27,2.49,1.68
13.61,0.43,-0.79,-5.86,0.04,-0.14,1.0,2.0,2.53,1.71
13.66,1.04,-0.49,-9.64,0.03,-0.06,1.0,1.55,2.58,1.79
13.72,0.85,-0.98,-8.61,0.03,0.01,0.99,1.07,2.51,1.85
13.77,1.77,-0.61,-9.95,0.03,0.01,1.0,0.6,2.37,1.92
13.82,1.59,-0.61,-8.0,0.04,0.01,0.99,0.14,2.18,1.94
13.88,1.46,-0.37,-8.85,0.03,-0.06,1.0,-0.37,2.05,2.0
13.93,1.95,0.18,-10.99,0.03,-0.03,0.99,-0.87,1.99,2.02
13.99,0.85,-0.73,-8.18,0.03,-0.03,0.99,-1.43,1.92,2.07
14.04,0.73,-0.98,-1.22,0.07,-0.07,1.0,-1.64,1.87,2.13
14.1,-0.85,0.24,2.75,0.01,0.03,1.01,-1.56,1.76,2.1
14.15,-1.1,0.31,3.78,0.05,-0.07,0.99,-1.37,1.8,2.07
14.2,-1.1,0.12,3.48,0.05,-0.1,1.0,-1.17,1.98,2.07
14.26,0.0,1.1,4.15,0.06,-0.09,1.04,-0.97,2.06,2.02
14.31,5.07,1.22,-5.43,0.05,0.05,1.01,-0.96,1.9,1.94
14.37,3.97,2.32,-11.54,0.07,0.14,1.02,-1.43,1.58,1.88
14.42,-0.61,4.58,-15.38,0.09,0.08,1.01,-2.33,1.33,1.68
14.48,0.12,3.54,-7.39,0.04,-0.09,1.02,-2.9,1.32,1.54
14.53,0.24,6.71,-5.98,-0.0,-0.16,1.0,-3.32,1.38,1.19
14.59,0.43,6.96,-2.56,-0.05,-0.05,0.98,-3.47,1.49,0.76
14.64,-0.18,3.72,4.58,-0.04,0.0,1.01,-3.49,1.51,0.39
14.7,-0.24,1.89,2.69,-0.01,0.04,0.99,-3.25,1.51,0.23
14.75,-0.24,-0.06,0.61,0.03,-0.03,1.0,-3.22,1.46,0.2
14.81,-0.12,-0.06,-0.31,0.01,-0.03,1.0,-3.22,1.49,0.22
14.86,-0.06,0.18,0.12,-0.01,-0.02,0.99,-3.22,1.5,0.21
14.91,-0.06,0.0,-0.61,0.0,-0.02,1.01,-3.24,1.47,0.2
14.97,0.0,0.18,0.49,0.01,-0.04,1.01,-3.23,1.49,0.21
15.02,-0.12,0.24,-0.06,0.01,-0.02,1.01,-3.23,1.5,0.19
15.08,0.0,-0.12,-0.24,0.01,-0.02,1.01,-3.23,1.48,0.19
15.13,-0.12,-0.18,0.18,0.0,-0.03,1.02,-3.23,1.47,0.19
15.19,-0.18,0.12,0.24,0.01,-0.03,1.02,-3.23,1.48,0.19
15.24,-1.59,0.55,1.83,0.01,-0.05,0.96,-3.18,1.53,0.19
15.29,-4.15,-0.92,0.85,0.07,-0.04,1.0,-3.15,1.72,0.22
15.35,-2.62,1.95,5.19,-0.05,-0.01,1.02,-3.01,1.94,0.23
15.41,-0.37,2.81,12.45,-0.05,-0.02,1.02,-2.58,2.01,0.14
15.46,-0.79,3.97,8.3,-0.04,-0.07,1.03,-1.93,2.04,-0.12
15.51,0.55,1.95,1.53,0.01,-0.08,1.0,-1.65,2.05,-0.3
15.56,0.55,1.95,1.53,0.04,-0.08,1.01,-1.57,2.07,-0.36
15.62,-0.61,0.24,5.0,-0.0,-0.02,1.02,-1.53,2.14,-0.31
15.67,-0.85,0.43,5.13,-0.01,0.0,0.99,-1.18,2.09,-0.3
15.73,-0.37,-0.37,3.3,-0.03,-0.01,1.01,-0.99,2.14,-0.32
15.78,-0.37,1.16,1.71,0.02,-0.02,1.01,-0.76,2.05,-0.41
15.84,1.59,0.18,2.75,0.03,0.02,1.03,-0.77,2.0,-0.43
15.89,0.24,-0.85,-5.98,-0.01,-0.1,1.0,-0.81,1.94,-0.44
15.95,0.73,0.18,-12.51,-0.03,-0.12,1.02,-1.35,2.04,-0.42
16.0,-2.14,1.83,-10.01,-0.03,-0.12,1.02,-2.07,2.19,-0.46
16.06,0.0,1.16,-4.76,-0.0,-0.08,1.02,-2.42,2.29,-0.52
16.11,-0.98,1.04,0.06,0.02,-0.0,1.02,-2.45,2.3,-0.54
16.16,0.24,0.79,2.56,0.01,0.01,1.01,-2.4,2.25,-0.59
16.22,-0.18,0.43,-2.5,0.0,-0.02,0.99,-2.36,2.19,-0.59
16.27,-0.61,-0.18,-7.39,-0.03,-0.05,0.99,-2.65,2.2,-0.57
16.33,-0.49,1.28,-7.39,-0.05,-0.04,1.01,-3.15,2.26,-0.64
16.38,0.43,2.38,-1.83,-0.02,0.0,1.02,-3.42,2.3,-0.76
16.44,0.85,0.67,10.5,0.0,0.05,1.01,-3.09,2.15,-0.86
16.49,-0.55,-0.73,7.08,0.01,-0.02,1.0,-2.62,2.02,-0.83
16.54,-0.73,-0.98,-1.71,0.01,-0.11,0.99,-2.49,2.11,-0.72
16.6,-0.43,-0.06,-2.14,-0.03,-0.11,0.99,-2.61,2.27,-0.68
16.65,-0.55,0.61,3.66,-0.03,-0.06,1.01,-2.57,2.42,-0.76
16.71,-0.18,0.61,6.16,-0.02,-0.02,0.99,-2.3,2.46,-0.8
16.76,-0.31,0.06,5.86,0.0,-0.01,0.99,-1.92,2.42,-0.82
16.82,-1.46,-0.24,1.77,0.01,-0.05,1.0,-1.74,2.43,-0.75
16.87,3.11,-0.06,2.75,-0.02,-0.06,1.04,-1.66,2.43,-0.73
16.93,4.64,-1.1,10.68,-0.05,0.05,0.99,-1.31,2.17,-0.73
16.98,0.31,-1.1,11.6,-0.12,0.12,1.01,-0.43,1.9,-0.65
17.03,-1.1,0.98,8.18,0.02,-0.02,1.03,-0.01,1.81,-0.74
17.09,-0.55,-0.18,0.31,0.02,-0.06,0.95,0.21,1.84,-0.79
17.14,-0.55,-0.18,0.31,-0.09,-0.1,0.98,0.18,1.87,-0.66
17.2,-2.2,-8.42,-0.98,-0.01,-0.09,1.0,-0.03,2.02,-0.3
17.26,-2.32,-9.22,4.03,-0.02,-0.06,0.99,0.1,2.2,0.12
17.31,-0.55,-7.93,1.89,0.06,0.04,1.03,0.36,2.27,0.66
