time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
2.18,-0.12,-0.31,0.18,0.03,-0.01,1.02,-0.06,0.94,0.11
2.24,-0.18,-0.61,0.92,-0.02,-0.03,1.03,-0.17,0.96,0.07
2.29,-0.24,-0.12,0.37,0.01,0.02,1.03,-0.05,0.93,0.13
2.35,-0.18,-0.06,-1.28,-0.01,-0.06,1.01,-0.19,0.95,0.07
2.4,0.12,0.85,1.89,-0.03,0.03,0.96,-0.09,0.97,0.12
2.45,-0.06,0.24,-1.83,0.02,-0.04,1.01,-0.16,0.96,0.08
2.51,-0.12,0.61,2.2,-0.04,0.02,1.03,-0.11,0.96,0.1
2.56,-0.06,0.49,-1.46,0.01,-0.03,0.95,-0.14,0.94,0.08
2.62,0.12,0.61,1.34,-0.05,0.02,1.04,-0.16,0.96,0.1
2.67,0.12,1.1,-1.4,0.02,-0.01,0.96,-0.09,0.92,0.09
2.72,-0.12,0.06,0.98,-0.03,-0.02,1.0,-0.18,0.96,0.09
2.78,-0.06,-0.18,0.31,0.05,0.0,1.01,-0.09,0.94,0.08
2.84,0.24,-0.55,-1.34,-0.06,-0.01,0.98,-0.2,0.96,0.07
2.89,-0.06,-0.37,2.93,0.05,0.01,1.05,-0.08,0.94,0.07
2.94,0.18,0.31,-2.69,0.05,0.01,1.05,-0.21,0.94,0.08
3.0,0.0,-1.46,3.6,-0.05,-0.04,1.01,-0.1,0.93,0.09
3.05,0.06,0.61,-2.32,0.05,0.03,1.02,-0.16,0.92,0.07
3.11,-0.18,-1.16,2.62,-0.03,-0.05,1.03,-0.11,0.93,0.1
3.16,0.06,0.61,-2.99,0.04,0.02,1.01,-0.15,0.91,0.08
3.21,-0.31,-0.55,2.81,0.03,0.02,1.05,-0.16,0.92,0.1
3.27,0.12,-0.18,-1.71,-0.02,-0.02,0.98,-0.12,0.9,0.08
3.32,-0.31,0.24,0.67,0.02,-0.02,0.98,-0.17,0.91,0.08
3.38,-0.18,0.31,-0.98,-0.02,0.0,1.01,-0.12,0.89,0.08
3.43,-0.12,0.06,-0.79,0.02,-0.03,1.01,-0.17,0.89,0.08
3.48,-0.49,0.37,1.4,-0.02,0.02,0.97,-0.1,0.9,0.08
3.54,-0.06,0.06,-2.14,0.0,-0.04,0.96,-0.17,0.88,0.1
3.59,-0.24,0.06,2.62,-0.01,0.02,1.01,-0.13,0.88,0.08
3.65,0.06,0.06,-2.69,0.03,-0.05,0.99,-0.16,0.86,0.1
3.7,-0.06,0.24,2.75,-0.05,0.01,0.99,-0.16,0.87,0.05
3.76,-0.18,-0.18,-2.38,0.03,-0.05,0.99,-0.15,0.86,0.04
3.82,-0.24,-0.18,2.99,-0.02,-0.0,1.01,-0.2,0.89,0.04
3.87,0.24,0.06,-1.59,0.04,-0.03,1.04,-0.12,0.87,0.05
3.93,-0.18,-0.31,1.46,-0.03,-0.01,1.03,-0.22,0.88,0.03
3.98,-0.12,-0.31,-0.31,0.04,-0.01,1.02,-0.11,0.85,0.02
4.03,-0.06,-0.85,-0.24,-0.0,-0.03,0.99,-0.22,0.86,0.02
4.08,0.0,-0.67,0.0,0.01,0.01,1.02,-0.13,0.83,0.02
4.14,-0.06,-0.06,-1.46,0.01,-0.04,0.98,-0.19,0.84,0.01
4.19,-0.12,0.43,2.56,-0.01,0.02,1.01,-0.14,0.84,0.01
4.25,-0.06,1.04,-1.4,0.01,-0.04,0.99,-0.15,0.83,0.01
4.3,-0.18,0.43,1.95,-0.02,0.01,1.02,-0.15,0.84,0.01
4.36,-0.12,-0.61,-0.55,0.03,-0.01,0.98,-0.14,0.83,0.02
4.41,-0.31,-0.24,0.49,-0.03,0.01,0.98,-0.21,0.85,0.03
4.46,0.0,-0.85,-0.49,0.03,-0.01,1.01,-0.13,0.82,0.03
4.57,0.06,0.31,-0.49,-0.02,,0.12,30.75,0.67,-1.71
4.63,-0.06,0.06,-2.01,0.01,-0.05,1.0,-0.2,0.85,0.03
4.68,0.06,-0.92,2.75,0.02,-0.04,1.0,-0.16,0.85,0.05
4.74,0.0,0.18,-3.11,-0.01,0.03,1.0,-0.21,0.83,0.03
4.79,-0.12,0.43,2.69,-0.01,0.01,1.04,-0.19,0.86,0.04
4.85,0.06,-0.37,-1.83,0.03,-0.03,1.0,-0.2,0.86,0.04
4.9,0.0,0.12,1.1,-0.02,0.02,1.04,-0.25,0.9,0.06
4.96,-0.06,-0.67,-2.69,0.04,-0.01,1.03,-0.17,0.87,0.05
5.01,-0.12,0.79,1.04,-0.03,-0.02,0.99,-0.25,0.9,0.05
5.06,-0.06,-0.18,-0.85,0.02,0.01,0.98,-0.16,0.86,0.03
5.12,-0.06,1.1,-0.37,-0.02,-0.02,1.01,-0.25,0.87,0.04
5.17,-0.24,-0.98,-0.06,0.04,0.01,0.97,-0.14,0.86,0.04
5.23,0.31,1.22,-2.26,-0.03,-0.02,1.05,-0.27,0.87,0.04
5.28,-0.31,-0.43,0.55,0.04,0.01,1.01,-0.14,0.87,0.04
5.33,0.12,1.1,-2.08,-0.02,-0.04,1.03,-0.25,0.86,0.03
5.39,-0.12,-1.04,1.53,0.03,0.02,1.02,-0.15,0.87,0.05
5.45,-0.31,0.85,-1.77,-0.03,-0.04,1.02,-0.25,0.87,0.04
5.5,-0.31,-0.37,1.71,0.04,0.01,1.02,-0.17,0.88,0.03
5.56,-0.12,0.61,-0.92,-0.03,-0.02,1.03,-0.21,0.87,0.03
5.61,0.12,0.06,-1.34,0.03,-0.01,1.0,-0.21,0.87,0.03
5.66,-0.24,-0.24,1.34,0.0,0.02,1.02,-0.19,0.87,0.04
5.71,-0.12,0.06,-0.43,0.04,-0.03,1.02,-0.2,0.86,0.04
5.77,-0.18,-0.31,1.95,-0.03,0.03,1.02,-0.22,0.87,0.02
5.82,0.12,0.12,-3.11,0.03,-0.02,1.0,-0.15,0.87,0.03
5.88,-0.37,-0.85,2.75,-0.0,-0.01,1.06,-0.21,0.88,0.01
5.94,-0.18,-0.06,-1.83,0.02,-0.02,1.03,-0.15,0.88,0.02
5.99,-0.49,-0.79,1.28,-0.02,0.0,1.05,-0.25,0.89,0.02
6.04,-0.12,0.18,-0.43,0.03,-0.0,0.97,-0.13,0.9,0.03
6.1,-0.31,0.79,0.18,0.0,-0.01,0.99,-0.26,0.92,-0.0
6.15,-0.37,0.49,-0.55,-0.0,0.0,0.96,-0.14,0.92,0.03
6.2,-0.18,0.12,-0.31,-0.0,0.0,0.96,-0.27,0.93,-0.0
6.26,0.06,0.0,1.4,0.01,-0.02,1.02,-0.17,0.9,0.06
6.31,-0.06,0.37,-1.53,-0.0,0.01,1.03,-0.26,0.9,0.04
6.37,-0.12,-0.18,1.95,-0.02,0.03,0.97,-0.2,0.9,0.06
6.42,0.06,0.18,-1.89,0.01,-0.04,1.01,-0.26,0.91,0.03
6.48,0.0,0.37,2.32,-0.02,0.02,1.0,-0.22,0.92,0.05
6.53,0.18,0.79,-1.1,-0.01,-0.01,0.98,-0.22,0.9,0.04
6.58,0.12,0.79,0.18,-0.02,-0.01,1.01,-0.27,0.92,0.04
6.64,-0.06,0.31,-2.01,0.02,-0.0,0.96,-0.17,0.93,0.03
6.69,0.0,0.24,0.79,-0.04,-0.01,1.0,-0.3,0.94,0.04
6.75,0.12,0.85,-0.61,0.0,0.01,0.97,-0.2,0.94,0.04
6.81,-0.12,-0.18,-1.95,-0.04,-0.03,0.94,-0.25,0.95,0.08
6.86,-0.31,-1.4,2.75,0.04,0.02,0.98,-0.2,0.94,0.08
6.92,0.0,-0.49,-3.11,-0.04,-0.04,0.96,-0.27,0.94,0.07
6.97,-0.12,-0.85,1.59,0.05,0.02,0.99,-0.21,0.94,0.1
7.02,0.0,0.61,-0.43,-0.03,-0.02,0.98,-0.23,0.91,0.07
7.07,-0.06,0.37,-0.06,0.02,-0.01,0.95,-0.25,0.92,0.08
7.13,0.12,0.31,0.06,-0.02,-0.0,1.01,-0.2,0.9,0.09
7.18,-0.37,0.06,-0.18,0.05,-0.04,0.98,-0.25,0.91,0.08
7.24,0.24,0.79,1.89,-0.03,0.03,1.0,-0.23,0.92,0.09
7.29,-0.31,0.67,-3.23,0.02,-0.04,0.97,-0.23,0.9,0.1
7.35,0.06,0.31,3.42,-0.01,0.01,1.03,-0.26,0.91,0.08
7.4,0.24,-0.37,-1.77,0.03,-0.01,1.0,-0.22,0.91,0.09
7.45,0.12,-0.06,0.92,-0.02,0.0,1.02,-0.3,0.93,0.07
7.51,0.18,-0.18,-1.53,0.03,-0.01,0.99,-0.21,0.91,0.07
7.57,-0.12,-0.73,1.28,-0.02,-0.0,1.01,-0.32,0.91,0.07
7.62,-0.06,-0.18,-0.24,0.01,-0.01,1.02,-0.2,0.89,0.07
7.67,-0.06,-0.18,0.43,0.01,-0.01,1.02,-0.33,0.89,0.05
7.73,0.0,-0.06,0.85,0.01,0.02,0.99,-0.23,0.9,0.07
7.78,0.12,-0.18,-1.34,0.01,-0.04,0.97,-0.32,0.89,0.05
7.84,0.0,0.55,1.46,-0.03,0.01,0.98,-0.24,0.88,0.07
7.89,-0.12,0.24,-1.1,0.03,-0.04,0.99,-0.31,0.89,0.04
7.94,0.06,-1.04,1.83,0.01,0.03,0.98,-0.27,0.9,0.05
8.0,0.0,0.24,-1.22,0.02,-0.03,1.0,-0.28,0.91,0.07
8.05,0.18,-0.92,0.24,-0.0,0.0,0.98,-0.31,0.92,0.08
8.11,0.37,-0.67,-0.18,0.02,0.0,1.05,-0.25,0.92,0.08
8.16,0.43,-0.67,-1.16,0.01,-0.02,1.01,-0.32,0.93,0.09
8.22,0.24,-0.61,1.22,0.0,0.02,1.06,-0.23,0.92,0.12
8.27,-0.55,0.92,-3.66,0.0,-0.05,0.99,-0.33,0.94,0.1
8.33,0.24,-0.85,3.54,0.01,0.03,1.05,-0.27,0.96,0.11
8.38,-0.24,0.92,-3.3,0.0,-0.04,1.0,-0.31,0.94,0.12
8.43,-0.31,-0.61,3.85,-0.0,0.0,1.05,-0.3,0.97,0.12
8.49,-0.18,0.12,-3.48,-0.01,-0.04,1.02,-0.28,0.96,0.14
8.54,-0.24,-1.16,3.85,0.0,-0.0,1.05,-0.33,0.98,0.13
8.6,-0.12,0.12,-2.56,0.01,-0.02,0.98,-0.25,0.94,0.14
8.66,-0.18,-0.49,2.87,-0.01,-0.01,1.0,-0.36,0.94,0.12
8.71,0.06,0.43,-2.08,0.02,-0.01,0.99,-0.26,0.91,0.15
8.77,-0.12,-0.06,2.14,-0.02,-0.03,1.02,-0.4,0.93,0.12
8.81,-0.18,-0.55,0.0,0.02,-0.01,1.03,-0.25,0.93,0.14
8.87,-0.24,-0.31,0.85,-0.02,-0.03,1.04,-0.38,0.93,0.12
8.92,-0.18,0.12,0.31,0.02,0.0,0.97,-0.26,0.93,0.13
8.98,-0.06,0.98,-1.59,-0.01,-0.04,1.02,-0.37,0.94,0.12
9.03,0.0,0.12,1.04,-0.01,0.01,0.98,-0.29,0.92,0.14
9.09,-0.18,-0.18,-1.71,0.01,-0.06,1.01,-0.36,0.91,0.12
9.14,-0.06,-0.18,1.65,-0.03,0.02,1.01,-0.32,0.92,0.13
9.2,0.06,-0.06,-1.4,0.03,-0.04,0.95,-0.33,0.9,0.11
9.25,0.12,0.12,1.83,-0.04,0.01,0.98,-0.36,0.92,0.13
9.3,-0.06,0.31,-0.61,0.02,-0.0,1.0,-0.31,0.92,0.13
9.36,0.24,0.49,0.37,-0.0,-0.01,1.0,-0.37,0.92,0.13
9.41,0.06,-0.67,1.16,0.03,0.01,0.99,-0.29,0.91,0.12
9.47,0.31,0.55,-1.53,-0.01,-0.04,0.99,-0.39,0.91,0.1
9.52,-0.24,0.0,1.89,0.0,0.02,0.99,-0.28,0.92,0.1
9.58,0.0,0.92,-2.26,-0.02,-0.05,0.99,-0.38,0.92,0.11
9.63,0.18,0.12,3.72,0.01,0.03,0.97,-0.33,0.92,0.11
9.68,0.0,0.61,-2.99,-0.02,-0.05,1.01,-0.37,0.91,0.15
9.74,-0.06,-0.06,3.48,0.01,0.02,1.0,-0.34,0.93,0.13
9.8,0.06,-0.12,-3.23,-0.01,-0.03,1.04,-0.36,0.9,0.15
9.85,-0.12,0.06,2.38,0.01,0.02,1.01,-0.37,0.92,0.14
9.9,0.18,0.43,-2.01,-0.01,-0.02,0.98,-0.33,0.87,0.16
9.96,-0.31,-0.98,1.4,0.0,-0.01,0.97,-0.4,0.9,0.15
10.01,0.06,1.65,-1.83,-0.04,0.0,0.93,-0.34,0.88,0.16
10.07,0.18,-0.85,0.18,0.01,-0.02,0.99,-0.41,0.91,0.18
10.12,0.06,-1.22,0.24,-0.01,0.02,1.05,-0.33,0.9,0.18
10.17,-0.12,0.61,-1.65,0.01,-0.04,0.98,-0.39,0.92,0.17
10.23,0.18,-0.67,0.55,0.01,0.02,1.07,-0.35,0.91,0.17
10.28,-0.18,0.06,-0.73,0.03,-0.04,1.06,-0.35,0.91,0.17
10.34,-0.24,-1.59,1.77,0.0,-0.01,1.04,-0.41,0.91,0.15
10.39,-0.06,0.0,-2.38,0.01,-0.03,0.99,-0.34,0.92,0.17
10.45,-0.24,-0.79,2.44,0.0,-0.01,1.01,-0.44,0.93,0.13
10.5,-0.24,1.04,-0.37,0.01,-0.0,0.98,-0.3,0.9,0.15
10.56,-0.18,-0.79,-1.16,-0.01,-0.03,1.0,-0.43,0.93,0.13
10.61,-0.18,0.55,0.92,0.02,0.01,0.98,-0.3,0.92,0.14
10.67,-0.18,-0.31,-2.75,-0.02,-0.04,0.98,-0.44,0.92,0.12
10.72,-0.31,0.37,1.46,0.0,0.01,0.96,-0.32,0.92,0.15
10.77,-0.06,0.61,-2.62,0.01,-0.05,1.03,-0.44,0.92,0.12
10.83,-0.18,0.31,1.71,0.01,-0.05,1.03,-0.34,0.92,0.14
10.88,0.06,0.92,-1.89,-0.0,0.03,0.98,-0.42,0.92,0.1
10.94,-0.06,0.61,1.53,0.02,-0.05,0.97,-0.38,0.93,0.11
10.99,-0.12,0.61,-1.1,0.01,-0.02,0.99,-0.37,0.93,0.1
11.04,-0.18,0.18,1.71,-0.01,-0.0,0.96,-0.39,0.94,0.1
11.1,-0.37,-0.12,-1.22,0.03,-0.01,1.0,-0.38,0.93,0.1
11.16,-0.06,0.67,-0.92,-0.02,-0.02,0.97,-0.41,0.94,0.1
11.21,0.06,0.61,2.14,0.04,0.0,1.01,-0.36,0.92,0.05
11.26,-0.37,0.79,-2.08,0.0,-0.05,0.97,-0.39,0.92,0.08
11.32,-0.12,0.61,2.08,-0.02,0.02,0.96,-0.39,0.92,0.05
11.37,0.0,0.85,-2.38,0.01,-0.02,0.9,-0.38,0.92,0.05
11.43,-0.24,0.98,2.69,-0.02,0.01,0.94,-0.43,0.92,0.05
11.48,0.0,0.73,-2.69,0.02,0.0,0.96,-0.36,0.91,0.05
11.53,0.06,0.18,0.31,-0.0,-0.0,0.98,-0.47,0.94,-0.0
11.59,0.12,0.55,-2.56,0.02,0.0,0.97,-0.34,0.94,0.03
11.64,0.06,0.73,-0.37,-0.04,-0.02,0.94,-0.49,0.94,0.02
11.7,0.12,1.16,-0.12,0.03,0.01,0.96,-0.35,0.94,0.02
11.75,0.0,1.16,-0.55,-0.02,-0.02,0.94,-0.48,0.97,-0.02
11.81,0.06,0.55,1.16,0.02,0.04,0.99,-0.34,0.95,0.01
11.86,0.31,0.0,-2.81,-0.01,-0.03,0.97,-0.47,0.95,-0.01
11.91,-0.18,0.61,1.04,0.03,0.02,0.98,-0.35,0.94,0.02
11.97,0.18,0.49,-2.81,-0.04,-0.03,0.96,-0.47,0.93,0.03
12.02,0.55,-0.18,2.32,0.01,0.03,0.99,-0.39,0.92,0.04
12.08,0.06,0.31,-2.2,-0.03,-0.04,0.95,-0.45,0.9,0.04
12.13,-0.31,-0.98,3.78,0.02,0.03,0.99,-0.39,0.89,0.04
12.19,-0.12,-1.1,-2.26,-0.0,-0.05,1.04,-0.41,0.86,0.05
12.24,-0.49,0.31,2.26,0.01,0.03,1.01,-0.39,0.86,0.04
12.3,-0.24,-0.43,-2.81,-0.03,-0.04,0.97,-0.41,0.84,0.05
12.35,-0.61,-0.18,2.44,0.03,0.0,1.05,-0.43,0.85,0.05
12.4,0.06,-0.49,-1.83,0.03,0.0,1.05,-0.42,0.85,0.05
12.46,-0.67,-0.49,1.28,-0.03,-0.03,0.92,-0.46,0.85,0.04
12.51,-0.37,-1.28,-0.55,0.01,0.0,1.02,-0.4,0.85,0.05
12.57,-0.24,1.83,-1.1,0.0,-0.01,1.01,-0.48,0.87,0.05
12.62,-0.06,-1.46,-0.61,0.02,0.0,1.09,-0.43,0.86,0.07
12.68,-0.43,1.22,0.37,0.04,-0.04,1.0,-0.46,0.86,0.08
12.73,-0.43,0.18,0.98,-0.04,0.0,0.98,-0.46,0.88,0.09
12.79,-0.43,1.77,-0.67,0.03,-0.02,1.01,-0.43,0.87,0.08
12.84,-0.43,-1.16,-0.06,-0.02,-0.03,1.01,-0.52,0.9,0.07
12.89,-0.06,0.12,1.4,0.01,0.01,1.0,-0.41,0.88,0.09
12.95,-0.12,-0.98,-1.16,-0.02,-0.05,1.0,-0.52,0.88,0.07
13.0,-0.18,0.06,2.81,0.01,0.02,0.95,-0.42,0.88,0.08
13.06,-0.31,-0.06,-2.87,-0.01,-0.05,0.99,-0.53,0.89,0.04
13.11,-0.12,0.61,3.23,0.0,0.02,0.94,-0.42,0.9,0.09
13.17,-0.31,0.31,-3.66,-0.0,-0.06,1.01,-0.52,0.91,0.06
13.22,-0.06,0.37,4.27,-0.01,0.03,0.99,-0.44,0.92,0.07
13.27,-0.31,0.43,-2.93,0.01,-0.05,1.01,-0.48,0.9,0.05
13.33,-0.12,-0.12,3.78,-0.01,0.03,0.99,-0.45,0.91,0.07
13.38,-0.18,0.92,-3.91,0.0,-0.04,1.03,-0.48,0.87,0.06
13.44,-0.31,-0.61,3.97,-0.01,0.03,0.99,-0.5,0.88,0.07
13.49,0.06,0.43,-3.36,0.01,-0.03,1.0,-0.45,0.85,0.07
13.55,-0.24,-0.73,2.81,0.01,0.01,1.02,-0.49,0.86,0.05
13.6,0.06,0.79,-4.09,-0.01,-0.02,1.0,-0.41,0.84,0.07
13.66,-0.12,-0.55,2.5,0.01,0.0,1.0,-0.53,0.86,0.05
13.71,0.0,0.67,-2.38,-0.0,0.0,0.98,-0.42,0.83,0.07
13.76,0.0,0.18,-0.12,0.0,-0.01,0.95,-0.54,0.86,0.05
13.82,-0.18,0.79,-0.06,0.0,0.01,1.02,-0.44,0.84,0.08
13.88,0.12,-0.12,-0.49,-0.0,-0.03,0.98,-0.54,0.83,0.07
13.93,0.12,-0.18,1.83,-0.0,0.01,1.02,-0.44,0.81,0.1
13.98,0.12,1.04,-1.22,0.01,-0.03,1.03,-0.54,0.81,0.09
14.04,0.0,0.31,1.53,-0.03,0.02,0.97,-0.47,0.81,0.11
14.09,0.06,-0.67,-0.49,0.05,-0.03,0.99,-0.49,0.82,0.12
14.14,0.06,0.12,0.92,-0.05,0.02,1.0,-0.49,0.82,0.13
14.2,0.18,0.18,-0.98,0.02,-0.01,1.01,-0.45,0.8,0.13
14.26,0.31,-0.43,-1.46,-0.04,-0.02,0.99,-0.51,0.83,0.15
14.31,-0.12,0.24,1.34,0.0,0.03,1.02,-0.43,0.83,0.14
14.36,0.18,-0.43,-3.23,0.02,-0.05,0.99,-0.53,0.83,0.13
14.42,0.24,-0.85,3.48,0.01,0.03,1.06,-0.42,0.86,0.14
14.48,0.06,-0.55,-3.3,-0.0,-0.05,0.98,-0.47,0.87,0.14
14.53,0.31,-0.18,4.03,-0.01,0.02,1.06,-0.44,0.87,0.15
14.58,0.06,0.67,-3.6,0.0,-0.04,1.0,-0.46,0.87,0.16
14.63,0.06,-0.61,3.78,0.01,0.01,1.04,-0.47,0.9,0.15
14.69,0.06,0.0,-3.23,0.0,-0.04,1.03,-0.45,0.9,0.15
14.75,-0.12,-1.16,3.11,-0.01,-0.01,1.02,-0.53,0.9,0.14
14.8,0.37,0.31,-3.54,-0.01,-0.03,1.05,-0.43,0.89,0.14
14.85,-0.06,-1.28,3.78,0.03,-0.01,0.98,-0.52,0.9,0.12
14.91,0.0,1.1,-2.08,-0.02,-0.01,0.99,-0.44,0.88,0.14
14.96,-0.06,0.55,1.89,-0.01,-0.01,0.96,-0.56,0.9,0.1
15.02,-0.06,0.73,0.18,-0.01,0.01,1.01,-0.44,0.87,0.14
15.07,-0.24,-0.31,-0.67,0.01,-0.04,1.0,-0.58,0.86,0.12
15.12,-0.12,1.16,0.85,-0.0,0.01,1.04,-0.47,0.88,0.14
15.18,-0.18,-0.79,-0.98,0.03,-0.04,1.02,-0.55,0.88,0.14
15.23,-0.18,0.98,2.32,-0.02,0.03,1.06,-0.48,0.86,0.18
15.29,-0.24,-0.18,-1.89,0.03,-0.06,1.03,-0.51,0.86,0.17
15.34,-0.49,0.92,2.14,-0.02,0.02,1.06,-0.5,0.87,0.18
15.39,0.12,-0.12,-1.59,0.02,-0.02,0.97,-0.5,0.86,0.16
15.45,0.0,0.55,0.73,-0.04,0.01,1.05,-0.54,0.89,0.21
15.5,-0.12,0.55,-0.98,0.02,-0.02,0.95,-0.49,0.88,0.18
15.56,0.0,0.85,0.79,-0.04,-0.01,1.05,-0.58,0.9,0.18
15.61,0.24,0.0,0.73,0.05,0.0,1.03,-0.48,0.87,0.18
15.67,0.06,-0.37,-2.01,-0.03,-0.04,1.0,-0.57,0.88,0.19
15.72,0.12,-0.12,3.6,0.05,0.01,0.99,-0.5,0.89,0.15
15.78,-0.12,0.24,-2.87,-0.02,-0.04,0.99,-0.56,0.88,0.16
15.83,-0.06,-1.28,3.6,0.04,0.01,0.97,-0.5,0.88,0.18
15.89,0.18,1.71,-2.99,-0.05,-0.03,0.94,-0.56,0.88,0.18
15.94,0.0,-0.24,3.05,0.03,0.01,0.99,-0.54,0.88,0.18
15.99,0.0,0.49,-0.98,-0.02,-0.02,0.98,-0.55,0.87,0.19
16.05,0.06,-0.18,0.18,0.02,-0.01,1.01,-0.55,0.88,0.2
16.1,0.12,1.4,-0.61,-0.06,0.02,0.93,-0.51,0.86,0.18
16.16,-0.24,0.31,-0.06,0.03,-0.04,0.97,-0.53,0.86,0.19
16.21,-0.06,0.92,0.92,-0.04,0.01,0.95,-0.56,0.87,0.16
16.27,0.24,0.37,-0.55,0.02,-0.01,0.97,-0.55,0.86,0.18
16.32,-0.12,0.61,-0.31,-0.0,-0.02,1.0,-0.56,0.86,0.16
16.37,0.0,-0.18,0.98,0.01,0.01,0.98,-0.5,0.84,0.19
16.44,0.12,0.73,-0.92,-0.01,-0.03,1.01,-0.62,0.85,0.16
16.5,0.12,-0.37,1.53,-0.01,-0.03,1.01,-0.51,0.85,0.19
16.55,-0.18,-0.55,0.61,0.03,-0.02,0.99,-0.6,0.87,0.17
16.61,0.18,0.18,-1.89,-0.03,0.01,0.98,-0.5,0.87,0.19
16.66,0.0,-0.37,-0.55,0.02,-0.04,1.01,-0.61,0.88,0.19
16.71,-0.12,0.49,0.73,-0.05,0.03,0.98,-0.53,0.86,0.19
16.77,-0.06,-0.55,-1.46,0.02,-0.04,1.03,-0.61,0.87,0.21
16.82,-0.18,0.18,1.59,-0.05,0.02,1.0,-0.55,0.88,0.2
16.88,2.44,3.48,1.04,0.06,-0.05,1.01,-0.54,0.84,0.15
16.93,6.59,6.59,10.62,-0.0,0.01,0.99,-0.2,0.57,-0.19
16.99,1.34,-1.16,8.06,-0.0,0.01,0.99,0.4,0.24,-0.37
17.04,0.67,-1.1,10.31,-0.05,0.07,1.04,0.84,0.11,-0.38
17.1,1.22,-1.16,17.33,-0.04,0.07,1.03,1.69,-0.05,-0.35
17.15,1.16,-1.83,15.87,0.01,0.05,1.01,2.55,-0.13,-0.29
17.2,2.44,0.85,13.12,0.0,0.03,0.96,3.43,-0.22,-0.23
17.26,2.08,1.34,8.0,-0.03,-0.09,1.0,3.97,-0.26,-0.27
17.31,-0.06,0.37,1.59,0.01,-0.04,1.0,4.24,-0.19,-0.32
