time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
4.24,0.31,-0.24,1.1,-0.04,0.01,0.98,-0.1,0.92,0.43
4.3,-0.31,-0.12,-1.77,0.03,-0.04,0.99,-0.16,0.92,0.45
4.35,0.06,0.61,1.95,-0.03,0.01,0.97,-0.14,0.93,0.46
4.41,0.0,0.12,-2.62,0.03,-0.04,0.99,-0.13,0.93,0.47
4.46,-0.06,0.06,1.95,-0.02,0.01,1.02,-0.16,0.94,0.45
4.52,-0.06,0.12,-2.44,0.04,-0.02,1.0,-0.14,0.92,0.46
4.57,-0.24,0.61,0.92,-0.03,-0.01,0.97,-0.21,0.93,0.45
4.62,0.18,-0.79,-2.32,0.03,-0.01,0.99,-0.1,0.92,0.5
4.68,0.06,0.79,-0.31,-0.01,-0.01,1.01,-0.22,0.93,0.49
4.73,0.06,-0.55,0.79,0.03,0.01,0.97,-0.1,0.92,0.5
4.79,-0.12,1.28,-3.05,0.0,-0.02,1.01,-0.21,0.92,0.48
4.84,-0.06,-0.31,1.4,0.01,0.0,0.99,-0.16,0.93,0.51
4.89,0.0,0.49,-0.98,-0.0,-0.02,1.01,-0.2,0.92,0.48
4.95,-0.24,-0.12,1.46,0.03,-0.0,1.0,-0.22,0.93,0.5
5.0,0.37,-0.79,-0.73,0.02,-0.01,1.01,-0.15,0.93,0.49
5.06,0.06,0.67,-0.85,0.02,-0.02,0.99,-0.22,0.94,0.51
5.11,0.12,-0.24,1.83,0.02,0.0,0.99,-0.16,0.94,0.49
5.17,-0.31,1.71,-1.83,0.02,-0.04,1.01,-0.2,0.93,0.53
5.22,-0.06,-0.31,2.5,-0.0,0.01,1.01,-0.2,0.95,0.51
5.28,-0.31,1.22,-2.62,0.03,-0.02,1.02,-0.19,0.93,0.54
5.33,0.0,-0.55,2.93,-0.02,0.02,0.99,-0.21,0.94,0.48
5.38,-0.06,0.98,-1.53,0.01,-0.02,1.01,-0.15,0.92,0.52
5.44,-0.12,0.0,0.55,0.01,0.0,1.03,-0.25,0.93,0.48
5.49,-0.24,-0.24,0.67,0.0,-0.02,1.02,-0.13,0.92,0.54
5.55,-0.24,0.0,0.73,0.0,-0.02,1.02,-0.25,0.93,0.51
5.61,-0.18,0.79,-0.06,-0.01,-0.01,1.0,-0.17,0.93,0.52
5.66,-0.24,0.37,-0.24,-0.01,-0.01,1.0,-0.21,0.93,0.48
5.71,-0.43,0.73,1.1,-0.03,0.0,1.03,-0.21,0.93,0.51
5.76,-0.06,0.31,-1.16,0.0,-0.01,1.0,-0.21,0.92,0.49
5.82,-0.31,0.79,-0.37,0.0,-0.01,1.04,-0.24,0.93,0.48
5.87,0.06,-0.06,-0.18,0.01,0.01,1.02,-0.16,0.92,0.48
5.93,-0.24,0.98,-0.67,-0.01,-0.02,1.01,-0.27,0.92,0.48
5.98,0.12,-0.98,-0.49,0.04,-0.01,1.02,-0.15,0.92,0.48
6.04,0.0,-0.73,-2.2,-0.01,-0.02,1.02,-0.25,0.92,0.47
6.09,-0.18,-1.46,2.32,0.02,0.01,1.03,-0.17,0.9,0.47
6.15,0.0,-0.18,-2.87,-0.03,-0.02,0.96,-0.24,0.89,0.47
6.2,0.06,-1.16,2.56,0.03,0.0,1.02,-0.17,0.88,0.46
6.26,0.0,-0.61,-3.11,-0.03,-0.03,0.97,-0.22,0.88,0.48
6.31,0.0,-1.34,3.17,0.04,0.0,1.01,-0.21,0.87,0.47
6.36,0.18,0.85,-1.89,-0.03,-0.01,0.98,-0.21,0.86,0.49
6.42,-0.18,-0.24,-0.18,0.03,-0.04,0.97,-0.22,0.87,0.49
6.47,0.18,0.49,1.34,0.0,0.01,1.02,-0.22,0.87,0.47
6.53,-0.31,0.06,-2.14,0.03,-0.03,1.0,-0.22,0.88,0.49
6.58,-0.31,0.67,1.71,-0.01,-0.01,1.03,-0.25,0.9,0.45
6.64,-0.06,0.12,-1.59,0.04,-0.02,1.0,-0.19,0.88,0.46
6.69,-0.31,-0.49,1.59,-0.0,0.02,1.03,-0.27,0.9,0.44
6.74,0.06,-0.37,-2.32,0.03,-0.02,1.01,-0.19,0.87,0.46
6.8,-0.24,0.67,0.31,-0.02,-0.02,1.01,-0.32,0.88,0.44
6.85,0.0,0.73,-0.98,0.02,0.0,0.98,-0.2,0.88,0.45
6.91,0.06,-0.18,-0.92,-0.0,-0.02,1.0,-0.31,0.89,0.44
6.96,-0.18,-0.31,1.16,0.0,0.01,0.98,-0.24,0.88,0.47
7.02,0.06,0.43,-1.89,0.03,-0.04,0.97,-0.3,0.9,0.43
7.07,-0.18,0.0,3.05,0.02,0.01,0.99,-0.27,0.9,0.46
7.12,0.18,-0.49,-1.34,0.0,-0.01,0.98,-0.27,0.87,0.47
7.18,0.18,0.24,-1.1,-0.02,-0.03,1.02,-0.31,0.88,0.48
7.23,-0.31,0.12,1.04,0.03,0.0,1.02,-0.24,0.88,0.45
7.29,-0.18,0.73,-2.14,0.01,-0.02,1.01,-0.3,0.89,0.46
7.34,0.12,-0.37,2.14,-0.01,0.0,1.0,-0.22,0.88,0.46
7.4,-0.43,1.53,-1.83,-0.02,-0.04,1.01,-0.28,0.88,0.48
7.45,0.0,-0.24,2.99,0.02,0.01,1.01,-0.24,0.88,0.47
7.51,0.12,0.24,-2.69,-0.0,-0.05,1.05,-0.22,0.86,0.48
7.56,-0.24,-0.61,3.17,0.01,-0.01,1.0,-0.3,0.87,0.47
7.62,-0.24,1.16,-1.22,-0.01,-0.0,1.01,-0.22,0.87,0.47
7.67,-0.24,0.31,-0.18,0.02,-0.02,1.0,-0.3,0.87,0.44
7.72,-0.12,-0.24,0.06,-0.02,-0.0,1.02,-0.25,0.86,0.47
7.78,-0.18,-0.12,-0.37,0.02,-0.03,1.0,-0.28,0.87,0.47
7.83,-0.18,0.49,1.04,0.0,0.01,1.05,-0.27,0.88,0.47
7.89,0.12,-0.12,-1.28,0.02,-0.01,0.98,-0.25,0.87,0.46
7.95,-0.43,0.49,-0.18,-0.0,-0.03,1.01,-0.33,0.91,0.46
8.0,0.0,0.55,0.43,-0.01,0.01,0.98,-0.25,0.92,0.48
8.05,-0.18,0.0,-0.24,-0.0,-0.01,0.99,-0.34,0.92,0.5
8.1,0.06,0.06,0.37,0.01,-0.0,0.99,-0.24,0.92,0.49
8.16,-0.43,0.67,-1.89,0.0,-0.04,1.01,-0.32,0.95,0.52
8.21,-0.31,-0.92,2.75,0.01,0.01,1.02,-0.26,0.95,0.53
8.27,-0.18,-0.06,-3.3,0.0,-0.03,1.03,-0.31,0.95,0.54
8.32,0.0,-1.1,2.81,0.01,0.0,1.02,-0.31,0.93,0.52
8.38,0.12,-0.18,-1.59,-0.02,-0.03,0.96,-0.29,0.92,0.54
8.43,0.06,-0.43,1.22,0.03,-0.0,1.03,-0.34,0.94,0.53
8.49,0.12,-0.43,-0.37,-0.04,0.01,0.97,-0.26,0.94,0.53
8.54,-0.18,-0.12,0.0,0.03,-0.05,1.0,-0.34,0.93,0.54
8.59,0.0,0.79,1.71,-0.03,0.01,1.01,-0.28,0.96,0.53
8.65,0.06,-1.04,-2.26,0.04,-0.03,0.99,-0.3,0.94,0.53
8.7,-0.12,0.37,1.28,-0.02,-0.0,1.02,-0.31,0.96,0.52
8.76,-0.06,-0.24,-1.04,0.04,-0.03,1.02,-0.3,0.96,0.56
8.81,-0.24,0.37,1.53,-0.04,0.01,0.99,-0.34,0.98,0.51
8.87,-0.18,-0.43,-0.31,-0.01,0.02,1.03,-0.25,0.93,0.58
8.92,-0.06,-0.31,-0.73,0.02,-0.01,1.01,-0.38,0.96,0.52
8.97,-0.37,-0.06,2.62,0.02,-0.0,1.02,-0.26,0.95,0.57
9.03,-0.37,0.55,-1.95,-0.01,-0.03,1.03,-0.34,0.96,0.52
9.08,-0.37,0.55,1.65,-0.01,-0.0,1.02,-0.3,0.95,0.54
9.14,-0.06,0.31,-1.59,-0.0,-0.03,1.04,-0.33,0.94,0.52
9.19,-0.12,0.31,0.67,-0.0,0.0,1.02,-0.33,0.97,0.52
9.25,0.18,-0.43,-1.46,0.01,0.0,0.98,-0.27,0.97,0.53
9.3,-0.06,0.67,-0.85,-0.01,-0.03,0.97,-0.36,0.99,0.55
9.36,0.12,-1.22,1.95,0.01,0.0,1.0,-0.27,0.97,0.54
9.41,0.06,1.04,-2.5,-0.02,-0.02,1.0,-0.35,0.97,0.54
9.46,0.12,0.12,1.89,0.01,0.01,1.0,-0.28,0.97,0.51
9.52,-0.18,0.85,-1.46,0.01,-0.04,0.98,-0.3,0.98,0.54
9.57,-0.06,0.12,2.99,-0.0,0.01,1.0,-0.32,0.98,0.53
9.63,-0.18,1.1,-2.38,-0.0,-0.04,1.02,-0.3,0.96,0.55
9.68,-0.31,-0.31,1.95,0.01,-0.02,1.02,-0.36,0.97,0.52
9.74,-0.12,0.06,-1.65,-0.01,-0.02,1.04,-0.27,0.97,0.54
9.79,-0.06,0.37,0.06,0.0,-0.01,0.97,-0.41,0.98,0.52
9.85,-0.37,0.49,0.85,-0.0,-0.0,1.01,-0.3,0.97,0.53
9.9,0.12,0.79,0.61,0.0,-0.01,0.98,-0.36,0.97,0.52
9.96,-0.18,0.0,-0.55,-0.02,-0.01,1.04,-0.38,0.98,0.52
10.01,0.18,0.24,-0.37,0.01,0.01,0.98,-0.31,0.95,0.51
10.06,0.0,1.04,-1.22,0.01,-0.02,1.01,-0.41,0.96,0.5
10.12,-0.12,0.37,0.73,0.01,-0.01,0.96,-0.31,0.96,0.49
10.17,0.06,0.43,-2.87,-0.01,-0.03,1.02,-0.4,0.98,0.53
10.23,-0.18,-0.43,2.81,-0.01,0.02,0.97,-0.34,0.99,0.52
10.28,-0.37,0.43,-1.4,0.01,-0.05,1.05,-0.36,0.98,0.54
10.33,-0.24,-0.98,1.46,-0.0,0.01,0.98,-0.39,0.99,0.51
10.39,0.0,0.37,-2.14,-0.0,0.01,0.98,-0.36,0.97,0.51
10.44,-0.24,-0.24,2.44,-0.0,0.0,0.97,-0.39,0.98,0.48
10.5,-0.18,0.43,-1.16,-0.01,-0.01,1.02,-0.34,0.96,0.51
10.55,-0.06,1.04,-1.1,0.03,-0.02,1.01,-0.4,0.97,0.49
10.61,-0.31,-0.73,0.67,0.0,-0.0,1.04,-0.32,0.95,0.52
10.66,-0.18,0.18,-1.4,0.03,-0.04,1.06,-0.39,0.94,0.52
10.71,-0.31,0.12,1.34,-0.03,-0.0,1.01,-0.36,0.95,0.51
10.77,-0.24,-0.31,-0.79,0.06,-0.04,1.03,-0.36,0.94,0.5
10.82,-0.12,-1.04,0.85,-0.02,-0.01,1.05,-0.41,0.96,0.5
10.88,0.0,-0.43,0.12,0.02,-0.01,1.01,-0.35,0.94,0.52
10.94,-0.24,-1.04,1.22,-0.02,-0.02,1.06,-0.45,0.96,0.49
10.99,0.06,-0.31,0.43,0.03,-0.0,1.05,-0.35,0.94,0.51
11.04,0.0,0.12,-2.56,-0.01,-0.03,1.0,-0.45,0.94,0.48
11.09,-0.43,-0.31,3.36,0.01,-0.01,1.02,-0.37,0.94,0.48
11.15,-0.18,-0.31,-3.11,-0.02,-0.05,1.03,-0.43,0.95,0.47
11.2,-0.37,-0.18,3.48,0.0,0.01,1.03,-0.42,0.94,0.49
11.26,0.12,-1.53,-3.23,0.02,-0.03,1.07,-0.38,0.93,0.49
11.31,-0.24,0.92,2.32,-0.0,-0.02,1.0,-0.43,0.93,0.5
11.37,0.24,-0.85,-1.4,-0.02,-0.01,1.01,-0.38,0.92,0.47
11.42,0.0,0.61,-0.73,0.01,-0.01,0.99,-0.46,0.92,0.48
11.48,0.24,-1.71,-0.37,0.01,-0.0,1.03,-0.36,0.92,0.47
11.53,-0.24,0.92,-1.04,0.02,-0.04,0.98,-0.44,0.92,0.48
11.58,0.12,-0.92,1.77,0.01,0.01,1.01,-0.42,0.92,0.44
11.64,-0.31,0.0,-1.77,0.02,-0.03,0.99,-0.42,0.91,0.46
11.69,0.24,-1.83,1.53,-0.01,-0.01,1.04,-0.45,0.92,0.43
11.75,-0.06,0.24,-0.43,0.03,-0.03,0.97,-0.39,0.91,0.46
11.81,-0.31,-0.98,0.43,-0.01,-0.01,1.05,-0.48,0.91,0.44
11.86,-0.06,-0.12,0.37,0.02,-0.0,0.97,-0.37,0.9,0.47
11.92,-0.24,0.92,-2.93,-0.04,-0.03,1.06,-0.52,0.91,0.44
11.97,-0.24,-0.55,1.77,0.02,0.01,1.0,-0.4,0.91,0.46
12.02,0.06,0.61,-3.05,-0.01,-0.03,1.06,-0.48,0.89,0.45
12.07,-0.24,0.92,3.66,-0.01,-0.03,1.06,-0.42,0.88,0.46
12.13,-0.18,0.85,-4.58,0.02,0.0,1.03,-0.47,0.89,0.47
12.18,-0.49,0.92,4.39,-0.0,-0.05,1.03,-0.48,0.9,0.44
12.24,0.37,-0.79,-2.2,0.02,-0.01,1.0,-0.42,0.88,0.48
12.29,-0.12,0.55,2.01,-0.03,-0.0,1.02,-0.52,0.9,0.44
12.35,-0.12,0.67,-0.79,0.01,-0.0,0.97,-0.41,0.88,0.48
12.4,0.0,0.24,-0.31,0.0,-0.02,0.93,-0.51,0.89,0.42
12.46,-0.31,0.12,1.1,-0.0,0.0,0.95,-0.45,0.88,0.49
12.51,0.0,0.37,-1.28,-0.02,-0.02,0.94,-0.49,0.88,0.47
12.56,0.12,-0.12,1.83,0.05,-0.0,0.98,-0.48,0.88,0.49
12.62,0.12,-0.31,-0.61,-0.01,0.01,0.98,-0.45,0.88,0.47
12.67,0.0,0.06,-1.95,0.02,-0.03,1.0,-0.51,0.91,0.51
12.73,0.0,0.06,1.46,-0.02,0.01,1.03,-0.43,0.92,0.51
12.78,-0.24,0.06,-2.87,0.03,-0.02,1.0,-0.5,0.93,0.53
12.84,0.24,-0.92,2.5,-0.01,0.0,1.02,-0.47,0.94,0.51
12.9,-0.06,-0.12,-2.2,0.03,-0.04,0.99,-0.45,0.92,0.54
12.95,-0.18,-0.24,3.3,-0.02,0.02,1.02,-0.49,0.96,0.51
13.0,0.0,0.37,-2.2,0.04,-0.01,1.0,-0.43,0.94,0.53
13.05,-0.18,1.1,0.61,-0.05,-0.02,0.99,-0.43,0.94,0.53
13.11,0.24,-0.55,1.16,0.03,-0.01,1.0,-0.42,0.94,0.5
13.16,0.12,0.92,-0.55,-0.04,-0.01,0.97,-0.56,0.95,0.51
13.22,-0.06,-1.1,2.01,0.01,0.0,0.98,-0.44,0.94,0.53
13.27,-0.06,-1.1,2.01,0.0,-0.06,1.04,-0.52,0.94,0.5
13.33,0.24,-1.34,3.97,0.03,0.0,0.98,-0.5,0.94,0.49
13.38,-0.18,-0.67,-3.11,-0.03,-0.0,0.97,-0.47,0.94,0.5
13.43,0.06,-1.4,1.22,0.03,-0.01,0.97,-0.55,0.94,0.51
13.49,0.12,-0.98,-0.61,-0.04,0.0,0.95,-0.48,0.94,0.53
13.55,-0.06,-0.37,-0.67,0.03,-0.05,0.98,-0.53,0.94,0.5
13.6,-0.37,-0.37,1.77,-0.01,0.01,1.03,-0.52,0.95,0.51
13.65,0.06,0.31,-2.87,-0.01,0.01,1.03,-0.5,0.94,0.52
13.71,-0.49,-0.73,2.62,0.03,-0.04,0.99,-0.55,0.96,0.51
13.77,0.06,-1.71,-0.67,-0.02,-0.01,1.03,-0.48,0.96,0.52
13.82,-0.06,0.55,-1.95,-0.02,-0.02,1.01,-0.57,0.97,0.48
13.87,0.24,-1.95,1.22,0.03,0.0,1.0,-0.46,0.96,0.49
13.92,0.0,0.24,-2.81,-0.0,-0.02,1.0,-0.57,0.98,0.49
13.98,0.12,-0.79,0.98,0.02,0.01,0.98,-0.49,0.96,0.49
14.04,-0.18,0.06,-2.75,-0.03,-0.04,0.93,-0.55,0.96,0.49
14.09,0.0,-1.16,3.54,0.04,-0.0,1.02,-0.55,0.97,0.48
14.15,0.18,-1.4,-1.95,-0.01,-0.02,0.99,-0.49,0.96,0.5
14.2,-0.12,-0.55,1.46,0.01,-0.01,1.0,-0.58,0.97,0.49
14.25,0.0,0.79,-1.22,-0.04,0.01,0.96,-0.52,0.96,0.49
14.3,-0.24,0.18,-0.73,0.03,-0.04,0.96,-0.55,0.96,0.48
14.36,0.0,0.67,1.89,-0.02,0.0,0.99,-0.55,0.96,0.48
14.42,-0.12,-0.12,-2.08,0.03,-0.03,0.99,-0.55,0.95,0.51
14.47,-0.18,0.67,1.34,-0.01,0.01,1.03,-0.58,0.97,0.49
14.52,0.06,-0.06,-1.65,0.04,-0.02,1.0,-0.53,0.96,0.52
14.58,-0.37,0.85,0.67,-0.0,-0.01,1.01,-0.6,0.97,0.5
14.63,-0.12,-0.61,0.0,0.03,-0.0,0.98,-0.49,0.96,0.52
14.69,-0.18,0.18,-0.98,-0.02,-0.01,1.01,-0.6,0.96,0.52
14.74,-0.12,-0.06,0.98,0.02,-0.0,0.99,-0.5,0.94,0.53
14.79,-0.12,1.04,-2.81,0.01,-0.02,1.01,-0.6,0.94,0.5
14.85,-0.12,1.04,-2.81,0.01,0.0,1.0,-0.53,0.95,0.53
14.9,0.12,0.31,-1.77,-0.01,-0.02,1.01,-0.55,0.93,0.51
14.96,0.0,-0.06,0.0,0.02,-0.0,0.99,-0.59,0.94,0.52
15.01,0.18,-0.43,-0.12,0.03,-0.01,0.99,-0.5,0.93,0.49
15.07,-0.06,0.49,-2.08,0.01,-0.03,0.98,-0.59,0.95,0.52
15.12,0.18,-0.61,2.62,0.01,-0.03,0.98,-0.53,0.95,0.5
15.18,-0.31,1.04,-3.42,-0.01,0.01,0.99,-0.58,0.96,0.5
15.23,-0.12,-0.43,3.23,-0.01,-0.02,1.02,-0.53,0.94,0.47
15.28,-0.18,0.61,-2.32,0.0,-0.04,1.0,-0.54,0.94,0.5
15.34,-0.43,-0.18,3.05,0.01,0.0,1.0,-0.6,0.95,0.49
15.4,-0.06,0.24,-1.71,-0.0,-0.01,1.01,-0.51,0.92,0.49
15.45,-0.18,0.06,1.1,0.01,-0.02,0.96,-0.6,0.93,0.45
15.5,-0.06,0.61,0.18,0.01,-0.01,1.01,-0.53,0.91,0.46
15.56,0.12,1.53,-0.49,-0.0,-0.01,0.98,-0.61,0.92,0.47
15.61,-0.06,-0.43,1.77,-0.02,0.01,1.05,-0.53,0.92,0.47
15.67,-0.37,-0.12,-1.28,0.03,-0.05,1.03,-0.59,0.92,0.45
15.72,-0.06,-0.43,2.26,-0.0,0.01,1.04,-0.58,0.92,0.44
15.77,0.0,-1.04,-1.95,0.02,-0.01,1.0,-0.56,0.92,0.47
15.83,-0.43,0.49,0.55,-0.05,0.0,0.95,-0.61,0.94,0.46
15.88,0.18,-1.53,-0.92,0.06,-0.01,1.02,-0.54,0.94,0.46
15.94,-0.18,-0.79,-1.04,-0.02,-0.01,0.97,-0.64,0.97,0.45
15.99,0.18,-1.59,0.98,0.04,-0.0,0.97,-0.54,0.96,0.47
16.05,0.18,-0.43,-2.32,-0.03,-0.01,0.96,-0.65,0.98,0.46
16.1,0.43,-2.56,2.14,0.04,0.01,1.0,-0.55,0.96,0.48
16.16,-0.06,-0.31,-2.69,-0.02,-0.03,0.97,-0.63,0.95,0.48
16.21,-0.12,-0.37,3.05,0.02,0.0,0.97,-0.63,0.95,0.47
16.26,0.0,0.85,-2.69,-0.0,-0.03,1.03,-0.58,0.93,0.48
16.32,-0.18,-0.98,1.1,0.02,-0.01,0.99,-0.66,0.94,0.47
16.37,-0.12,0.55,-0.49,-0.01,0.0,1.01,-0.57,0.94,0.47
16.43,-0.43,0.37,-1.1,0.03,-0.05,0.96,-0.6,0.94,0.48
16.48,0.18,0.67,2.08,0.0,0.01,1.0,-0.6,0.96,0.45
16.53,0.18,0.67,2.08,0.05,-0.03,1.0,-0.58,0.94,0.48
16.59,-0.06,-0.37,2.62,-0.01,-0.0,1.01,-0.62,0.95,0.46
16.64,0.18,-0.49,-0.98,0.03,-0.02,1.0,-0.57,0.93,0.51
16.7,-0.18,-0.73,0.0,0.0,0.0,1.04,-0.66,0.97,0.45
16.75,-0.24,-0.49,1.34,0.03,-0.0,1.01,-0.53,0.95,0.51
16.81,0.0,0.0,-1.16,0.03,-0.0,1.01,-0.67,0.94,0.46
16.86,-0.12,-0.12,1.4,0.0,-0.0,1.0,-0.56,0.95,0.49
16.92,0.0,0.12,0.18,-0.0,-0.02,1.02,-0.63,0.94,0.43
16.97,-0.37,-0.55,0.37,0.03,0.0,1.01,-0.63,0.94,0.49
17.03,0.06,-0.55,-0.73,-0.02,-0.0,1.02,-0.61,0.94,0.48
17.08,-0.18,-0.12,-1.1,0.03,-0.03,0.99,-0.64,0.94,0.47
17.13,0.31,-0.55,2.75,-0.01,0.03,1.0,-0.6,0.93,0.44
17.19,-0.06,0.06,-3.3,-0.01,-0.03,0.99,-0.61,0.93,0.49
17.25,-0.18,-0.06,2.87,-0.0,-0.01,1.01,-0.65,0.96,0.47
