time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
3.48,-0.06,0.0,0.0,0.01,0.0,1.0,0.0,-0.02,0.31
3.53,-0.06,0.0,0.0,0.0,0.0,1.0,0.0,-0.02,0.31
3.58,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.31
3.64,0.0,0.0,-0.06,0.0,0.0,1.0,0.0,-0.02,0.31
3.7,-0.06,0.0,-0.06,0.01,0.0,1.0,0.0,-0.02,0.31
3.75,-0.06,0.0,0.0,0.01,0.0,1.0,0.0,-0.02,0.31
3.8,-0.06,0.0,0.0,0.01,0.0,1.0,0.0,-0.02,0.31
3.86,-0.06,0.0,-0.12,0.01,-0.0,1.0,0.0,-0.02,0.31
3.91,0.0,0.0,-0.06,0.01,0.0,1.0,0.0,-0.02,0.31
3.96,-0.06,0.06,0.0,0.01,0.0,1.0,0.0,-0.02,0.31
4.02,0.0,0.0,-0.06,0.01,0.0,1.0,0.0,-0.02,0.31
4.07,0.0,0.0,-0.18,0.0,0.0,1.0,0.0,-0.02,0.31
4.13,0.0,0.0,-0.06,0.0,-0.0,1.0,0.0,-0.02,0.31
4.18,0.0,0.0,0.06,0.01,0.01,1.0,0.0,-0.02,0.31
4.24,-0.06,0.0,-0.06,0.01,0.0,1.0,0.0,-0.03,0.32
4.29,0.0,0.06,0.0,0.0,0.0,1.0,0.0,-0.02,0.31
4.34,0.0,0.06,0.0,0.01,0.01,1.0,0.0,-0.03,0.31
4.4,-0.06,-0.06,-0.06,0.0,-0.0,1.0,0.0,-0.03,0.32
4.45,0.0,0.0,0.0,0.0,0.0,0.99,0.0,-0.02,0.31
4.51,-0.06,0.0,0.0,0.01,0.0,1.0,0.0,-0.03,0.31
4.56,-0.06,0.0,-0.12,0.0,-0.0,1.0,0.0,-0.03,0.32
4.61,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.03,0.31
4.67,-0.06,0.0,-0.06,0.01,0.0,1.0,0.0,-0.03,0.32
4.72,0.0,0.0,-0.06,0.0,0.0,1.0,0.0,-0.02,0.32
4.78,0.0,0.06,-0.06,0.01,-0.0,1.0,0.0,-0.03,0.32
4.83,0.0,0.0,-0.06,0.01,0.0,1.0,0.0,-0.03,0.32
4.89,0.0,0.06,0.0,0.0,0.0,1.0,0.0,-0.03,0.31
4.94,0.0,0.06,0.0,0.01,0.0,1.0,0.0,-0.03,0.31
4.99,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.31
5.05,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.31
5.1,-0.06,0.06,-0.12,0.01,0.0,1.0,0.0,-0.03,0.31
5.16,0.0,0.06,-0.06,0.0,0.0,1.0,0.0,-0.03,0.31
5.21,0.0,0.12,0.0,0.01,0.0,1.0,0.0,-0.03,0.3
5.27,0.0,0.06,0.0,0.01,0.0,1.0,0.0,-0.03,0.3
5.32,0.0,0.06,0.0,0.01,0.0,1.0,0.0,-0.03,0.3
5.37,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.3
5.43,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.3
5.48,-0.06,0.06,0.0,0.01,0.0,1.0,0.0,-0.03,0.29
5.54,0.0,0.0,-0.06,0.01,0.0,1.0,0.0,-0.03,0.29
5.59,0.0,0.0,-0.06,0.01,0.0,1.0,0.0,-0.03,0.3
5.64,0.0,0.06,0.0,0.01,0.0,1.0,0.0,-0.03,0.3
5.7,-0.06,0.06,-0.12,0.01,0.0,1.0,0.0,-0.03,0.3
5.75,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.29
5.81,0.0,0.06,0.0,0.01,0.0,1.0,0.0,-0.03,0.29
5.86,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.29
5.92,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.29
5.97,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.29
6.02,-0.06,0.06,0.0,0.01,0.0,1.0,0.0,-0.03,0.29
6.08,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.29
6.13,-0.06,0.06,-0.12,0.01,0.0,1.0,0.0,-0.03,0.28
6.19,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.28
6.24,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.28
6.3,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.28
6.35,-0.06,0.06,0.0,0.01,0.0,1.0,0.0,-0.02,0.28
6.4,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.28
6.46,0.0,0.06,0.0,0.01,0.0,1.0,0.0,-0.02,0.27
6.51,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.03,0.27
6.57,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
6.62,-0.06,0.06,0.0,0.01,0.0,1.0,0.0,-0.02,0.27
6.68,-0.06,0.0,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
6.73,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
6.78,0.0,0.06,-0.06,0.0,0.0,1.0,0.0,-0.02,0.27
6.84,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
6.89,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
6.95,-0.06,0.0,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.0,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.06,0.0,0.0,-0.06,0.0,0.0,1.0,0.0,-0.02,0.27
7.11,0.0,0.06,-0.12,0.01,0.0,1.0,0.0,-0.02,0.27
7.16,-0.06,0.06,-0.12,0.01,0.0,1.0,0.0,-0.02,0.27
7.22,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.27,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.33,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.38,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.44,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.49,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.55,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.6,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.65,-0.06,0.06,-0.12,0.01,0.0,1.0,0.0,-0.02,0.27
7.71,-0.06,0.06,0.0,0.01,0.0,1.0,0.0,-0.02,0.27
7.76,-0.06,0.12,-0.06,0.01,-0.0,1.0,0.0,-0.02,0.27
7.82,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.27
7.87,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
7.92,-0.06,0.06,0.0,0.01,0.0,1.0,0.0,-0.02,0.26
7.98,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.03,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.09,0.0,0.06,0.0,0.01,0.0,1.0,0.0,-0.02,0.26
8.14,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.2,0.0,0.0,-0.06,0.01,0.0,1.0,0.0,-0.01,0.26
8.25,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.3,-0.06,0.06,0.0,0.01,0.0,1.0,0.0,-0.02,0.26
8.36,-0.06,0.06,0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.41,-0.06,0.0,-0.06,0.01,-0.0,1.0,0.0,-0.02,0.26
8.47,-0.06,0.0,-0.06,0.0,0.0,1.0,0.0,-0.01,0.26
8.52,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.01,0.26
8.58,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.63,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.68,-0.06,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.74,0.0,0.06,-0.06,0.01,0.0,1.0,0.0,-0.02,0.26
8.79,1.65,7.08,-9.4,0.05,0.08,0.78,-0.16,-0.04,0.26
8.85,-3.66,20.39,-31.07,-0.16,0.27,1.18,-1.46,0.18,-0.83
8.9,-6.53,-0.12,-7.45,0.0,0.17,1.02,-2.59,0.52,-1.4
8.96,-2.69,-0.92,7.57,0.12,-0.12,1.01,-2.53,0.71,-1.33
9.01,-3.48,2.81,23.5,0.02,-0.11,0.98,-1.51,1.05,-1.35
9.07,-4.76,1.04,19.71,-0.02,-0.17,1.01,-0.36,1.32,-1.38
9.12,-4.15,0.73,9.4,-0.07,-0.19,0.97,0.5,1.76,-1.55
9.17,-1.53,-0.55,-0.24,-0.12,-0.09,0.99,0.69,1.97,-1.65
9.23,-0.43,-0.67,-8.06,-0.08,-0.03,0.98,0.4,2.05,-1.73
9.28,-0.43,-0.18,-2.38,-0.0,0.03,0.98,0.15,2.03,-1.68
9.34,-0.61,0.12,3.36,-0.04,0.05,0.99,0.27,1.97,-1.68
9.39,-0.85,-0.12,1.16,-0.01,0.04,1.01,0.38,1.94,-1.7
9.45,-0.79,0.92,3.91,-0.03,-0.12,0.99,0.44,1.96,-1.74
9.5,-0.24,0.24,3.66,-0.0,-0.15,0.98,0.71,2.08,-1.77
9.56,0.18,0.0,-1.71,-0.01,-0.11,1.02,0.8,2.22,-1.74
9.61,0.12,0.79,-7.45,-0.01,-0.02,0.98,0.53,2.26,-1.73
9.66,-1.46,-1.53,-7.87,-0.06,0.03,1.01,0.1,2.28,-1.7
9.72,0.37,0.24,-5.0,-0.06,0.03,1.01,-0.24,2.21,-1.73
9.77,0.12,0.37,-0.79,-0.07,0.01,0.99,-0.4,2.16,-1.76
9.83,0.67,0.31,-3.36,-0.04,-0.01,1.0,-0.5,2.12,-1.79
9.88,0.12,0.79,-5.37,-0.02,-0.06,1.0,-0.71,2.14,-1.8
9.94,1.04,1.65,-6.35,-0.02,-0.05,1.02,-1.08,2.16,-1.81
9.99,1.65,1.53,-2.44,0.0,0.08,1.01,-1.34,2.05,-1.84
10.04,0.43,-0.49,-0.49,-0.01,0.04,1.0,-1.41,1.86,-1.83
10.1,0.18,-0.98,4.33,-0.03,-0.07,0.99,-1.3,1.8,-1.77
10.15,0.79,-1.04,9.83,-0.08,-0.09,0.99,-0.81,1.83,-1.74
10.21,0.79,0.18,7.45,-0.05,-0.06,0.99,-0.38,1.78,-1.81
10.26,1.04,0.31,7.02,-0.03,-0.03,0.98,0.05,1.75,-1.85
10.32,0.49,0.37,4.88,0.01,-0.01,1.0,0.35,1.66,-1.86
10.37,1.71,0.55,4.15,-0.0,-0.01,1.03,0.59,1.58,-1.82
10.42,2.08,-0.18,5.98,-0.01,-0.0,1.0,0.86,1.43,-1.81
10.48,0.06,-0.85,4.7,-0.04,0.03,1.06,1.17,1.31,-1.79
10.53,0.61,-1.28,1.1,-0.06,0.07,0.96,1.34,1.3,-1.72
10.59,0.61,-1.4,-2.75,-0.05,0.01,0.97,1.26,1.26,-1.63
10.64,-0.49,-0.98,-2.01,-0.02,-0.06,0.98,1.11,1.26,-1.55
10.7,-1.04,-0.73,1.16,-0.01,-0.05,0.99,1.13,1.33,-1.5
10.75,-2.08,-1.28,-1.34,-0.01,-0.05,0.99,1.12,1.47,-1.47
10.81,-2.2,-2.5,-1.77,-0.07,-0.04,0.95,1.02,1.61,-1.43
10.86,-1.71,-1.1,0.55,-0.05,-0.07,0.98,1.05,1.79,-1.27
10.91,-0.73,-2.14,-0.79,0.01,-0.04,1.01,1.04,1.86,-1.18
10.97,-0.73,-2.14,-0.37,0.04,-0.06,1.0,1.03,1.97,-0.98
11.02,0.31,-3.3,-3.11,-0.02,-0.0,0.98,0.92,1.96,-0.82
11.08,0.0,-3.11,-2.32,0.0,-0.04,1.0,0.79,1.94,-0.62
11.13,0.92,-2.75,-1.28,-0.01,0.01,0.99,0.7,1.91,-0.47
11.19,0.73,-2.5,-1.34,-0.0,-0.01,1.0,0.63,1.8,-0.3
11.24,0.43,-1.71,-1.65,-0.01,0.04,1.0,0.54,1.71,-0.21
11.29,0.67,-1.16,-5.49,0.01,0.04,0.99,0.36,1.49,-0.16
11.35,0.06,-2.08,-7.14,0.0,-0.08,0.96,0.01,1.48,-0.08
11.4,1.04,-1.77,-8.67,0.0,-0.07,1.03,-0.47,1.48,0.02
11.46,0.12,-2.62,-11.11,0.0,-0.03,1.0,-0.97,1.49,0.14
11.51,0.0,-2.32,-8.18,0.02,0.01,1.0,-1.52,1.49,0.31
11.57,-0.73,-1.65,-7.87,0.01,-0.01,1.01,-1.98,1.47,0.46
11.62,0.06,-1.89,-8.67,0.01,0.0,1.0,-2.45,1.47,0.58
11.68,-0.18,-1.53,-10.5,-0.02,-0.03,0.97,-2.94,1.43,0.71
11.73,-0.24,-1.83,-12.45,-0.02,-0.06,1.02,-3.54,1.46,0.8
11.78,-0.67,-1.83,-5.55,0.03,-0.04,1.04,-4.15,1.49,0.93
11.84,-0.37,-0.85,1.59,0.03,0.02,1.02,-4.22,1.53,0.99
11.89,-0.98,0.79,1.83,0.03,0.02,1.02,-4.01,1.57,0.98
11.95,-2.62,1.16,1.71,-0.0,-0.08,1.01,-3.94,1.63,0.92
12.0,-4.27,1.95,3.17,0.02,-0.04,1.01,-3.85,1.87,0.84
12.06,-4.88,2.93,6.77,0.01,-0.1,1.03,-3.54,2.18,0.67
12.11,-3.42,3.85,6.53,0.0,-0.01,0.95,-3.18,2.37,0.42
12.17,-3.6,2.01,6.16,-0.01,-0.01,1.03,-2.86,2.57,0.29
12.22,-1.89,4.88,4.46,-0.0,-0.01,1.01,-2.48,2.64,0.07
12.27,-1.04,5.98,-0.98,-0.03,-0.0,1.01,-2.43,2.66,-0.23
12.33,1.1,3.36,-0.98,-0.04,-0.02,0.99,-2.52,2.6,-0.52
12.38,4.33,0.43,0.85,-0.02,-0.06,0.96,-2.52,2.46,-0.62
12.44,1.59,0.43,0.98,0.02,-0.06,0.96,-2.48,2.25,-0.62
12.49,0.12,0.0,3.97,0.04,-0.06,1.0,-2.34,2.21,-0.63
12.54,0.31,-0.43,1.71,0.02,-0.03,1.01,-2.15,2.2,-0.54
12.6,0.0,-0.12,-0.43,-0.01,-0.01,1.0,-2.12,2.15,-0.5
12.65,-0.06,0.06,-0.06,-0.02,-0.04,0.99,-2.12,2.13,-0.51
12.71,-0.18,0.06,0.49,-0.0,-0.03,0.99,-2.12,2.13,-0.53
12.76,-0.31,0.24,0.12,0.0,-0.04,1.0,-2.12,2.13,-0.53
12.82,0.12,-0.12,-0.12,-0.01,-0.04,1.0,-2.12,2.16,-0.52
12.87,0.18,-0.12,0.12,-0.01,-0.02,1.0,-2.12,2.14,-0.52
12.93,-0.31,0.24,0.06,-0.01,-0.02,1.0,-2.12,2.13,-0.52
12.98,-0.12,-0.06,0.24,-0.0,-0.05,1.0,-2.12,2.15,-0.51
13.03,-0.06,0.12,0.18,-0.01,-0.04,1.01,-2.12,2.14,-0.51
13.09,-0.31,0.37,0.12,-0.0,-0.05,1.01,-2.12,2.14,-0.5
13.14,-0.31,-0.79,2.08,0.02,-0.03,0.97,-2.05,2.21,-0.49
13.2,-1.1,-2.87,-0.18,0.01,0.01,0.99,-1.96,2.19,-0.36
13.25,-1.95,-2.81,-1.89,0.01,-0.11,0.99,-2.1,2.26,-0.16
13.31,0.06,0.73,2.26,0.01,-0.1,1.0,-2.14,2.35,-0.13
13.36,0.98,3.11,6.16,-0.05,-0.09,0.98,-1.82,2.37,-0.27
13.41,2.01,2.81,9.58,-0.03,-0.02,1.0,-1.45,2.33,-0.48
13.47,3.05,2.93,6.96,-0.03,-0.02,0.99,-0.9,2.19,-0.71
13.52,2.93,1.83,5.13,-0.01,-0.0,1.01,-0.64,2.0,-0.85
13.58,0.49,2.99,6.59,-0.02,-0.05,0.98,-0.24,1.86,-1.01
13.63,4.39,2.99,4.52,-0.04,0.04,1.0,0.03,1.7,-1.21
13.69,0.43,2.26,-0.18,0.01,0.0,1.0,0.22,1.49,-1.34
13.74,0.73,1.04,3.11,0.02,-0.01,1.01,0.21,1.39,-1.4
13.8,-1.04,1.4,-0.12,-0.0,-0.11,1.02,0.31,1.4,-1.43
13.85,-0.92,0.92,-1.71,-0.01,-0.1,1.02,0.26,1.57,-1.47
13.9,-0.79,0.24,-5.43,-0.04,-0.04,1.0,0.09,1.67,-1.5
13.96,0.61,0.49,-7.63,-0.04,-0.04,1.0,-0.37,1.69,-1.53
14.01,0.67,0.73,-4.03,-0.04,-0.01,1.01,-0.62,1.65,-1.55
14.07,0.0,0.73,-2.87,-0.03,-0.02,0.99,-0.82,1.59,-1.6
14.12,-0.24,0.67,-2.69,-0.03,-0.02,0.98,-0.92,1.55,-1.63
14.17,0.43,1.04,-4.27,-0.02,-0.04,1.0,-1.18,1.57,-1.68
14.23,0.37,1.1,-6.23,-0.03,-0.06,1.0,-1.42,1.61,-1.72
14.28,1.46,1.77,-4.52,-0.01,0.02,1.0,-1.78,1.55,-1.81
14.34,0.92,1.22,-2.2,-0.01,0.06,0.99,-1.92,1.4,-1.86
14.39,-0.06,-1.22,2.75,-0.02,-0.02,1.01,-1.91,1.26,-1.8
14.45,0.55,-1.4,8.97,-0.06,-0.09,1.0,-1.6,1.29,-1.75
14.5,-0.31,-0.12,7.69,-0.05,-0.09,1.01,-1.07,1.36,-1.77
14.56,1.1,0.31,6.53,-0.03,-0.06,0.99,-0.74,1.36,-1.77
14.61,1.22,0.79,5.49,-0.02,-0.01,1.0,-0.36,1.3,-1.79
14.66,0.61,1.28,2.81,0.01,-0.0,1.01,-0.16,1.24,-1.81
14.72,2.56,0.37,3.3,-0.0,0.0,1.01,-0.05,1.16,-1.8
14.77,1.22,-0.49,3.48,-0.03,0.04,1.06,0.16,0.98,-1.78
14.83,0.18,-2.93,0.61,-0.07,0.06,1.04,0.24,0.95,-1.7
14.88,0.49,-1.59,-1.16,-0.08,0.04,0.95,0.26,0.9,-1.6
14.94,0.0,-0.85,-1.71,-0.03,-0.04,0.99,0.15,0.9,-1.54
14.99,-0.67,-0.98,1.16,-0.03,-0.04,0.99,0.13,0.96,-1.48
15.05,-2.26,-0.06,-0.12,-0.02,-0.07,0.99,0.16,1.05,-1.45
15.1,-2.87,-1.22,-1.16,-0.04,-0.03,0.99,0.12,1.2,-1.4
15.15,-2.69,-2.44,-0.24,0.03,-0.05,1.0,0.11,1.36,-1.25
15.21,-0.92,-1.71,0.79,0.0,-0.04,1.01,0.15,1.47,-1.09
15.26,-1.89,-2.32,1.46,0.02,-0.05,1.0,0.18,1.56,-0.94
15.32,0.24,-2.87,-1.22,-0.01,-0.02,0.98,0.2,1.58,-0.75
15.37,0.92,-2.93,-1.65,-0.02,-0.04,0.99,0.13,1.55,-0.59
15.43,0.43,-2.99,-1.16,-0.01,-0.01,1.0,0.07,1.5,-0.43
15.48,0.55,-2.56,-1.59,-0.01,0.0,1.01,-0.02,1.43,-0.27
15.53,0.43,-1.4,-0.73,-0.01,0.02,1.0,-0.09,1.37,-0.16
15.59,2.32,-0.61,-3.42,-0.0,0.08,0.99,-0.15,1.18,-0.14
15.64,0.98,-0.43,-8.3,0.01,0.0,0.96,-0.52,1.0,-0.09
15.7,-0.92,-2.44,-9.4,0.01,-0.11,1.01,-0.96,1.07,0.04
15.75,0.67,-1.77,-10.68,-0.02,-0.06,0.98,-1.39,1.12,0.16
15.81,-0.43,-2.93,-10.38,0.0,-0.01,0.99,-2.04,1.12,0.31
15.86,-1.1,-1.28,-9.22,0.0,-0.02,1.01,-2.48,1.13,0.43
15.91,0.37,-1.89,-9.28,0.01,0.03,0.99,-3.07,1.08,0.52
15.97,-0.43,-2.26,-8.48,0.02,-0.02,0.98,-3.48,1.07,0.63
16.03,-0.85,-2.81,-10.25,0.01,-0.03,0.99,-4.0,1.09,0.79
16.08,-1.71,-2.2,-7.45,0.02,-0.06,1.01,-4.54,1.15,0.9
16.13,-0.24,-0.43,-3.91,0.02,-0.02,1.01,-4.89,1.24,0.99
16.19,-0.18,0.18,0.31,0.02,0.05,1.0,-4.94,1.22,0.99
16.24,-2.69,1.34,6.9,0.02,-0.03,1.01,-4.77,1.22,0.93
16.3,-3.91,2.26,8.36,0.03,-0.12,1.01,-4.37,1.48,0.83
16.35,-4.03,3.85,8.18,0.02,-0.13,1.0,-3.86,1.81,0.66
16.4,-2.93,3.48,6.77,0.01,-0.02,0.99,-3.52,2.04,0.51
16.46,-3.36,1.34,9.22,0.0,0.01,1.02,-3.03,2.2,0.34
16.51,-1.28,3.42,5.37,-0.0,0.01,1.01,-2.66,2.3,0.18
16.57,-1.71,6.41,-0.18,-0.02,0.0,1.01,-2.49,2.31,-0.13
16.62,-0.67,4.09,-2.32,-0.04,-0.01,1.02,-2.6,2.32,-0.42
16.68,2.87,0.67,-0.31,-0.03,-0.05,0.98,-2.69,2.24,-0.59
16.73,1.89,0.12,-0.06,0.0,-0.07,0.96,-2.68,2.08,-0.61
16.78,0.55,0.37,3.72,0.05,-0.07,0.98,-2.61,2.04,-0.61
16.84,-0.18,-0.12,3.6,0.03,-0.02,1.0,-2.4,2.04,-0.57
16.89,0.06,-0.06,0.18,-0.01,-0.01,1.0,-2.3,1.99,-0.52
16.95,0.06,0.0,0.18,-0.02,-0.04,1.0,-2.3,1.98,-0.54
17.0,0.06,0.06,-0.06,0.0,-0.05,0.99,-2.3,1.99,-0.54
17.06,0.06,-0.18,-0.12,-0.01,-0.03,1.0,-2.3,2.0,-0.52
17.11,0.06,-0.06,0.18,-0.01,-0.03,1.0,-2.3,1.99,-0.52
17.16,0.0,0.0,0.24,-0.01,-0.03,1.0,-2.3,2.0,-0.52
17.22,0.24,-0.06,0.0,-0.0,-0.03,0.99,-2.3,2.0,-0.52
17.27,-0.31,0.18,-0.12,-0.0,-0.03,0.99,-2.3,1.99,-0.51
17.33,-0.06,0.12,-0.67,-0.02,-0.05,1.01,-2.32,2.01,-0.52
