time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
1.2,0.0,-0.12,3.17,0.03,-0.01,1.02,0.02,1.29,0.3
1.25,-0.43,1.04,-2.26,0.02,-0.02,1.07,-0.1,1.28,0.27
1.31,-0.49,0.24,2.26,-0.03,0.01,0.94,-0.04,1.3,0.27
1.36,-0.06,0.85,-3.6,-0.03,0.01,0.94,-0.16,1.33,0.27
1.42,0.0,0.55,4.76,-0.0,-0.04,0.98,-0.04,1.32,0.25
1.47,-0.79,1.95,-3.17,0.0,0.02,1.0,-0.07,1.3,0.26
1.53,-0.18,-0.12,2.38,-0.0,-0.01,1.03,-0.1,1.31,0.25
1.58,-0.31,1.1,-3.17,-0.01,-0.05,1.0,-0.08,1.32,0.26
1.63,0.12,-0.92,3.78,0.01,0.03,0.97,-0.09,1.32,0.26
1.69,-0.55,1.04,-4.52,-0.0,-0.03,1.02,-0.05,1.32,0.26
1.75,-0.61,-0.37,2.81,-0.01,-0.01,0.95,-0.13,1.32,0.26
1.8,0.18,0.55,-1.89,-0.01,-0.01,1.0,-0.05,1.33,0.26
1.85,0.18,0.49,0.49,-0.01,-0.0,0.97,-0.12,1.32,0.27
1.91,0.12,0.79,-2.08,0.0,-0.01,1.04,-0.03,1.31,0.29
1.96,-0.55,1.71,0.12,-0.01,-0.03,0.97,-0.18,1.31,0.26
2.02,-0.73,-0.31,-0.73,0.01,-0.02,1.03,-0.03,1.31,0.3
2.07,-0.18,0.67,-1.22,0.0,-0.03,0.99,-0.14,1.32,0.29
2.12,-0.43,-0.24,2.2,-0.0,0.0,1.06,-0.05,1.31,0.3
2.18,-0.55,1.28,-2.93,0.02,-0.04,0.98,-0.12,1.32,0.27
2.23,0.0,-1.59,3.36,0.0,0.0,0.99,-0.08,1.32,0.31
2.29,0.06,-0.24,-3.36,0.0,-0.02,0.99,-0.08,1.33,0.31
2.34,0.24,-0.85,3.6,-0.01,-0.01,1.0,-0.16,1.33,0.3
2.39,-0.12,0.43,-1.59,0.02,-0.02,0.99,-0.02,1.32,0.31
2.45,-0.55,0.43,1.95,-0.03,-0.02,1.04,-0.16,1.33,0.32
2.5,-0.55,0.24,-0.24,0.01,-0.01,1.0,-0.05,1.35,0.34
2.56,-0.43,1.77,0.85,-0.02,-0.02,0.99,-0.17,1.35,0.35
2.61,-0.79,0.85,1.71,-0.01,-0.01,0.96,-0.04,1.35,0.31
2.67,0.24,0.18,-3.78,0.01,-0.03,1.02,-0.19,1.36,0.32
2.72,0.0,0.85,1.89,-0.0,0.0,1.02,-0.06,1.35,0.31
2.78,-0.43,0.67,-3.42,0.03,-0.03,1.0,-0.11,1.33,0.34
2.83,0.0,-0.31,4.39,0.02,-0.03,1.01,-0.1,1.33,0.31
2.89,0.06,0.18,-4.39,0.03,-0.04,1.02,-0.16,1.33,0.34
2.94,0.49,-0.98,2.93,0.03,-0.04,1.02,-0.13,1.33,0.33
2.99,-0.67,0.79,-2.44,-0.02,0.03,1.01,-0.11,1.32,0.34
3.05,0.31,-0.37,4.09,0.02,-0.05,1.01,-0.13,1.34,0.29
3.1,-0.55,0.79,-2.5,0.02,-0.02,0.99,-0.09,1.32,0.34
3.16,-0.24,0.0,1.65,-0.04,-0.0,0.99,-0.17,1.32,0.32
3.21,0.18,0.12,-1.89,0.02,-0.05,0.98,-0.11,1.3,0.35
3.27,-0.43,0.12,3.17,-0.03,-0.01,0.99,-0.19,1.32,0.3
3.32,0.18,-0.55,-0.92,0.05,-0.0,1.0,-0.08,1.3,0.34
3.37,-0.43,0.06,1.1,-0.03,-0.01,1.02,-0.19,1.31,0.35
3.43,-0.24,-0.31,-0.49,0.02,-0.02,1.01,-0.11,1.29,0.37
3.48,-0.18,1.16,0.24,-0.04,-0.01,0.96,-0.22,1.3,0.35
3.54,-0.06,-0.49,1.53,0.03,-0.0,0.98,-0.08,1.27,0.38
3.59,-0.37,1.16,-0.37,-0.03,-0.01,0.99,-0.22,1.28,0.35
3.65,0.06,-1.1,1.4,0.02,-0.02,0.99,-0.08,1.26,0.36
3.7,-0.31,1.34,0.24,-0.04,-0.0,0.97,-0.21,1.27,0.34
3.75,-0.18,-0.55,2.14,0.02,-0.01,0.98,-0.07,1.25,0.37
3.81,-0.12,0.12,-3.23,-0.01,-0.03,1.02,-0.22,1.26,0.34
3.86,0.49,-2.01,2.62,0.03,-0.02,0.99,-0.14,1.26,0.36
3.92,0.18,0.24,-2.14,-0.02,-0.03,0.98,-0.18,1.28,0.36
3.97,0.73,-2.32,3.97,0.04,0.01,0.98,-0.12,1.25,0.36
4.03,0.06,0.55,-3.11,-0.02,-0.01,0.97,-0.15,1.26,0.35
4.08,0.12,-0.67,1.95,0.02,-0.01,0.97,-0.23,1.26,0.34
4.14,0.12,0.98,-2.81,-0.03,-0.01,0.98,-0.12,1.26,0.36
4.19,0.43,-0.43,0.31,0.02,-0.01,0.98,-0.24,1.25,0.35
4.24,0.24,0.24,1.4,-0.02,0.01,0.98,-0.12,1.24,0.32
4.3,0.18,-0.12,-2.14,0.02,-0.03,1.03,-0.23,1.23,0.31
4.35,0.18,-1.53,2.5,-0.04,0.0,0.98,-0.16,1.25,0.32
4.41,0.37,0.31,-3.11,0.01,-0.02,0.98,-0.24,1.26,0.31
4.46,0.06,-1.22,3.85,-0.0,0.02,1.03,-0.17,1.26,0.3
4.52,0.0,-0.37,-2.5,0.02,-0.04,1.04,-0.16,1.26,0.31
4.58,-0.31,-1.65,3.23,-0.0,-0.05,0.99,-0.19,1.27,0.31
4.63,0.67,-1.28,-2.87,-0.02,-0.0,0.97,-0.13,1.27,0.32
4.68,-0.61,0.06,1.71,-0.0,-0.0,0.98,-0.21,1.27,0.32
4.73,0.73,-0.85,-3.23,0.03,-0.03,1.01,-0.11,1.29,0.34
4.79,-0.12,-0.24,1.59,-0.02,-0.03,1.02,-0.23,1.3,0.33
4.84,-0.37,0.18,-0.24,0.03,0.01,1.04,-0.06,1.3,0.36
4.9,-0.37,1.34,-2.56,0.01,-0.01,1.04,-0.2,1.31,0.31
4.95,-0.12,-1.04,0.18,0.02,-0.04,1.03,-0.11,1.3,0.33
5.01,-0.12,0.85,-1.95,-0.02,-0.04,1.06,-0.25,1.3,0.32
5.06,-0.43,-0.24,2.32,0.02,0.02,1.0,-0.1,1.28,0.33
5.12,-0.06,1.16,-4.15,-0.0,-0.03,1.07,-0.19,1.27,0.33
5.17,-0.18,-0.24,2.81,0.0,-0.01,0.99,-0.14,1.27,0.34
5.22,-0.12,0.61,-3.17,0.0,-0.02,1.07,-0.21,1.28,0.32
5.28,-0.06,-0.67,3.6,0.02,0.02,1.0,-0.12,1.25,0.34
5.33,-0.18,0.73,-4.03,0.01,-0.05,1.03,-0.19,1.25,0.31
5.39,-0.12,-0.12,3.66,-0.01,0.01,0.98,-0.21,1.25,0.32
5.44,-0.31,0.12,-3.6,0.0,-0.04,1.02,-0.16,1.26,0.33
5.5,-0.49,0.49,3.91,-0.01,-0.0,0.96,-0.16,1.26,0.33
5.55,-0.06,1.04,-2.08,0.01,-0.01,0.98,-0.14,1.24,0.33
5.6,-0.37,0.12,0.24,-0.01,-0.01,0.97,-0.21,1.25,0.32
5.66,-0.31,0.73,-0.31,-0.01,-0.02,1.01,-0.14,1.24,0.34
5.72,-0.06,0.73,-0.31,-0.02,-0.03,0.97,-0.27,1.25,0.32
5.77,-0.18,0.0,0.79,0.01,0.01,1.0,-0.17,1.23,0.34
5.82,-0.55,1.22,-1.65,0.02,-0.04,1.02,-0.18,1.22,0.34
5.88,-0.31,-0.18,2.62,-0.0,-0.01,1.04,-0.18,1.24,0.35
5.93,-0.24,1.1,-2.75,0.0,-0.01,1.02,-0.18,1.24,0.35
5.99,-0.24,0.43,1.4,0.0,-0.01,1.06,-0.22,1.24,0.35
6.05,-0.06,-0.06,-0.79,-0.0,-0.01,0.96,-0.17,1.24,0.37
6.09,-0.61,0.73,2.69,-0.0,-0.01,0.96,-0.27,1.28,0.35
6.15,-0.49,-0.43,0.24,-0.0,-0.03,1.02,-0.16,1.29,0.36
6.2,0.0,0.31,-0.79,-0.02,0.01,0.95,-0.25,1.29,0.36
6.26,-0.55,0.06,0.49,-0.02,-0.02,0.94,-0.15,1.29,0.38
6.31,0.0,0.55,-1.16,0.0,-0.04,1.01,-0.27,1.3,0.37
6.37,-0.06,-0.43,3.11,0.0,0.02,0.98,-0.17,1.3,0.4
6.43,-0.18,0.79,-2.87,-0.02,-0.04,1.02,-0.29,1.31,0.38
6.48,0.24,-0.67,3.11,0.02,0.0,1.0,-0.22,1.32,0.39
6.53,-0.18,0.31,-3.3,0.0,-0.03,1.0,-0.25,1.32,0.37
6.58,0.24,-0.79,3.23,-0.0,0.01,0.98,-0.22,1.3,0.39
6.64,-0.31,0.73,-4.39,-0.0,-0.06,1.0,-0.25,1.32,0.38
6.69,0.12,-0.37,3.36,0.0,0.01,1.02,-0.27,1.32,0.37
6.75,-0.31,0.73,-3.54,0.0,-0.04,0.99,-0.22,1.32,0.39
6.81,-0.31,-0.31,3.6,-0.0,-0.01,1.01,-0.25,1.32,0.4
6.86,0.0,0.79,-2.81,0.0,-0.01,0.98,-0.19,1.32,0.4
6.91,-0.06,0.61,1.16,-0.0,0.0,0.99,-0.28,1.32,0.38
6.96,0.12,-0.12,-2.75,0.01,-0.02,1.0,-0.18,1.3,0.41
7.02,0.37,-0.06,0.0,0.0,-0.02,1.02,-0.32,1.31,0.4
7.07,-0.49,0.67,0.0,0.0,-0.0,1.01,-0.32,1.31,0.4
7.13,0.0,0.0,-1.46,0.01,-0.02,0.96,-0.26,1.31,0.39
7.18,0.06,-0.12,1.77,-0.02,0.01,0.99,-0.22,1.3,0.4
7.24,-0.06,1.1,-2.69,-0.01,-0.03,0.96,-0.27,1.29,0.38
7.29,-0.31,0.24,2.32,0.0,-0.01,1.02,-0.24,1.29,0.39
7.35,-0.06,-0.85,-0.67,0.0,-0.03,0.98,-0.23,1.28,0.41
7.4,0.0,0.06,0.0,-0.02,-0.0,1.0,-0.29,1.29,0.4
7.46,-0.12,0.31,-1.1,-0.0,-0.0,0.94,-0.19,1.28,0.41
7.51,0.37,0.85,-0.85,0.01,-0.02,1.03,-0.29,1.29,0.38
7.56,-0.49,-0.12,1.28,0.01,-0.02,1.03,-0.19,1.29,0.42
7.62,0.24,0.43,-1.71,-0.01,-0.01,0.96,-0.3,1.3,0.4
7.67,-0.43,0.55,2.26,-0.0,-0.03,1.02,-0.17,1.3,0.38
7.73,0.12,0.24,-3.85,0.02,-0.03,1.02,-0.28,1.3,0.4
7.78,0.0,-0.06,2.14,-0.01,0.01,1.01,-0.22,1.3,0.38
7.84,-0.43,0.73,-3.05,0.01,-0.04,1.02,-0.27,1.29,0.41
7.89,0.43,-1.28,3.85,-0.0,0.01,1.02,-0.23,1.29,0.36
7.94,-0.31,0.43,-3.17,0.02,-0.05,1.0,-0.25,1.28,0.37
8.0,0.12,-1.16,3.91,-0.01,0.0,0.99,-0.29,1.3,0.37
8.05,-0.37,0.55,-2.2,0.01,-0.01,0.96,-0.21,1.29,0.4
8.11,0.12,-0.55,2.26,0.0,-0.02,1.03,-0.31,1.29,0.39
8.16,-0.49,0.0,-1.16,0.0,-0.03,0.94,-0.21,1.29,0.4
8.22,0.0,0.49,1.46,-0.01,-0.02,1.06,-0.35,1.3,0.4
8.28,-0.24,-0.37,0.92,-0.01,-0.01,1.0,-0.22,1.3,0.43
8.33,0.31,0.24,-1.53,-0.01,-0.04,1.05,-0.33,1.29,0.41
8.38,-0.12,0.18,2.26,0.0,0.0,0.96,-0.23,1.28,0.41
8.43,-0.24,0.18,-0.79,0.03,-0.02,1.03,-0.28,1.28,0.41
8.49,-0.31,0.43,0.55,-0.03,-0.02,0.96,-0.31,1.3,0.41
8.54,0.37,0.55,-1.95,0.0,-0.02,1.06,-0.27,1.3,0.41
8.6,-0.31,0.79,0.31,0.0,-0.02,0.98,-0.34,1.3,0.38
8.65,0.24,-0.43,0.37,0.01,-0.02,1.04,-0.23,1.3,0.41
8.71,-0.37,1.28,-1.71,-0.01,-0.01,0.98,-0.34,1.31,0.4
8.76,-0.18,-0.79,1.89,0.02,-0.01,1.03,-0.25,1.3,0.4
8.82,-0.18,1.71,-2.26,-0.02,-0.03,0.97,-0.34,1.32,0.39
8.87,0.12,-1.16,3.85,0.01,0.0,1.04,-0.29,1.32,0.4
8.93,-0.24,0.55,-3.23,-0.02,-0.05,0.97,-0.3,1.32,0.4
8.98,-0.06,-0.92,3.6,0.01,0.01,1.05,-0.3,1.32,0.4
9.03,-0.31,-0.24,-3.17,0.01,0.01,1.05,-0.24,1.32,0.38
9.09,0.06,-0.92,1.95,-0.01,-0.02,1.01,-0.33,1.32,0.41
9.14,0.0,0.0,-3.11,0.02,-0.02,0.98,-0.25,1.32,0.41
9.2,-0.12,0.49,1.34,0.03,-0.03,0.98,-0.39,1.33,0.38
9.25,-0.55,-0.37,0.06,0.0,-0.0,1.04,-0.23,1.33,0.4
9.3,-0.24,0.37,1.04,-0.02,-0.02,1.05,-0.35,1.34,0.41
9.36,-0.61,0.43,-0.61,0.01,0.0,1.0,-0.23,1.33,0.44
9.41,-0.06,0.61,-1.95,0.01,-0.02,1.04,-0.35,1.33,0.4
9.47,-0.67,0.73,1.22,-0.0,-0.02,0.97,-0.25,1.31,0.42
9.53,-0.18,0.06,-2.69,-0.0,-0.03,1.03,-0.36,1.33,0.41
9.58,-0.55,0.67,2.44,0.0,0.01,0.98,-0.28,1.31,0.41
9.64,-0.18,-0.18,-1.1,0.02,-0.02,1.04,-0.3,1.32,0.41
9.68,0.31,0.43,-0.79,-0.02,-0.03,1.01,-0.32,1.34,0.41
9.74,-0.18,-0.67,2.26,0.02,0.01,1.04,-0.25,1.32,0.42
9.79,0.12,0.24,-1.71,0.01,-0.01,1.0,-0.31,1.33,0.41
9.85,0.18,-0.31,0.98,-0.01,-0.01,1.06,-0.27,1.32,0.42
9.9,-0.37,0.98,-2.08,-0.01,-0.06,1.0,-0.32,1.34,0.41
9.96,-0.12,-0.12,3.42,0.0,0.02,1.05,-0.27,1.35,0.39
10.01,-0.98,1.16,-3.36,0.03,-0.02,1.0,-0.27,1.34,0.41
10.07,-0.12,-0.92,2.44,-0.02,-0.0,1.04,-0.33,1.35,0.4
10.12,0.06,0.49,-3.36,0.0,-0.04,1.01,-0.28,1.35,0.41
10.17,-0.18,-0.43,2.87,-0.0,0.01,1.02,-0.36,1.36,0.39
10.23,-0.18,0.06,-1.89,0.03,-0.01,0.98,-0.24,1.34,0.41
10.28,-0.24,0.73,0.61,-0.0,-0.01,1.02,-0.38,1.37,0.38
10.34,-0.24,0.73,0.61,-0.01,0.01,0.97,-0.24,1.36,0.41
10.39,-0.12,0.67,-0.06,0.01,-0.01,1.0,-0.36,1.35,0.4
10.45,-0.06,0.55,0.61,-0.01,-0.01,0.99,-0.28,1.35,0.41
10.5,0.12,0.43,-1.34,0.0,-0.03,1.02,-0.4,1.36,0.4
10.56,-0.12,-1.04,3.85,0.01,0.01,0.98,-0.26,1.33,0.41
10.61,0.12,-0.92,-3.3,0.01,0.01,0.98,-0.34,1.33,0.42
10.66,0.61,-1.71,2.2,-0.0,-0.02,1.03,-0.28,1.33,0.41
10.72,-0.24,1.1,-2.56,0.02,-0.01,0.99,-0.33,1.33,0.39
10.84,-0.06,-0.61,2.26,0.02,0.0,,53.15,0.43,-0.79
10.9,0.06,-0.79,1.65,-0.01,-0.03,0.96,-0.39,1.33,0.39
10.95,0.49,-0.61,-2.69,0.03,-0.02,1.01,-0.3,1.32,0.39
11.0,-0.37,0.43,1.83,-0.02,-0.01,0.97,-0.35,1.33,0.4
11.06,0.18,-0.98,0.31,0.04,-0.01,1.04,-0.28,1.31,0.44
11.11,-0.18,0.73,1.34,-0.03,-0.01,0.99,-0.39,1.32,0.4
11.17,0.67,-1.04,0.18,0.03,-0.01,1.04,-0.31,1.31,0.43
11.22,0.31,1.1,-1.71,-0.02,-0.04,0.96,-0.39,1.31,0.41
11.28,-0.79,-5.0,6.1,-0.1,-0.01,0.9,-0.26,1.34,0.52
11.34,-0.37,-14.34,3.85,-0.07,-0.03,1.0,-0.01,1.41,1.12
11.39,-1.4,-4.33,10.5,0.11,0.02,0.97,0.44,1.46,1.56
11.44,-4.03,-2.32,8.24,0.15,0.01,1.02,0.88,1.63,1.65
11.49,-3.66,-2.69,10.86,0.08,-0.09,0.96,1.38,1.85,1.76
11.55,-0.49,-2.38,13.31,0.06,-0.04,1.03,2.0,1.94,1.91
11.6,0.61,-1.1,8.91,0.02,-0.05,0.99,2.68,1.94,1.98
11.66,0.73,-0.73,-3.91,0.04,0.02,1.01,2.89,1.94,2.01
11.71,2.08,-1.04,-9.34,0.01,-0.04,1.04,2.45,1.76,2.07
11.77,1.71,-1.77,-5.13,0.06,0.04,1.0,2.05,1.65,2.1
11.82,-0.67,-2.26,1.83,0.07,-0.02,1.0,1.92,1.48,2.26
11.88,-0.92,-3.91,0.37,0.11,-0.02,1.01,2.04,1.56,2.5
11.93,-1.59,-5.62,1.1,0.12,-0.04,0.99,2.05,1.55,2.91
11.98,0.73,-8.0,-0.37,0.08,-0.05,1.01,2.07,1.65,3.31
12.04,0.85,-9.4,2.2,0.07,-0.01,0.99,2.13,1.55,3.87
12.1,1.65,-10.19,-1.65,0.02,-0.04,0.98,2.18,1.52,4.35
12.15,2.56,-7.57,-0.92,-0.04,0.02,1.01,2.06,1.24,4.79
12.21,1.04,-3.91,-3.17,-0.05,-0.03,1.03,1.98,1.16,5.05
12.26,0.0,0.73,0.37,-0.05,-0.03,1.03,1.85,1.04,5.03
12.31,-1.77,2.26,0.61,0.09,-0.1,1.0,1.95,1.12,4.93
12.37,0.49,0.31,2.62,0.12,0.01,0.98,1.98,1.15,4.91
12.42,0.18,-0.18,-0.31,0.09,-0.05,1.0,2.07,1.19,4.92
12.48,-1.22,0.31,2.32,0.08,0.03,1.0,2.07,1.15,4.94
12.53,-3.05,3.23,0.67,0.02,-0.03,1.04,2.12,1.27,4.82
12.58,-1.53,7.75,11.96,0.07,-0.06,1.01,2.54,1.47,4.43
12.64,-1.59,3.3,7.26,0.12,0.01,0.96,3.07,1.6,4.07
12.69,-1.04,0.43,0.31,0.11,0.0,0.99,3.29,1.66,4.01
12.75,0.55,4.33,-1.65,0.07,-0.05,1.02,3.26,1.67,3.97
12.8,5.62,11.9,2.38,0.06,-0.06,0.98,3.17,1.53,3.39
12.86,4.52,10.86,8.85,0.13,-0.05,1.03,3.5,1.32,2.8
12.91,6.65,9.58,-0.85,0.14,-0.01,1.01,3.73,1.01,2.24
12.96,8.73,9.52,-4.27,0.11,-0.03,0.98,3.56,0.61,1.89
13.02,9.03,8.0,-3.3,0.1,0.02,0.98,3.28,0.08,1.41
13.07,7.93,3.36,1.34,-0.02,0.05,1.0,3.27,-0.4,1.18
13.13,2.08,-2.81,-2.38,-0.13,0.07,0.99,3.21,-0.79,0.97
13.18,3.05,-1.89,-3.11,-0.22,0.05,0.98,3.1,-0.99,0.96
13.24,-1.16,2.81,-2.87,-0.19,0.05,0.96,2.85,-1.02,0.72
13.29,0.43,10.56,0.0,-0.02,0.01,1.02,2.83,-1.02,0.29
13.34,1.46,7.26,9.34,0.13,0.03,0.97,3.08,-1.08,-0.21
13.4,0.55,2.75,2.75,0.19,0.03,0.99,3.49,-1.17,-0.39
13.45,-0.61,-4.64,-3.11,0.14,0.0,0.98,3.52,-1.16,-0.05
13.51,-3.6,-6.23,-6.23,0.04,0.05,1.01,3.24,-1.09,0.42
13.56,-5.86,-5.74,-5.92,-0.01,0.05,0.98,2.89,-0.86,0.75
13.62,-2.75,-1.22,-3.97,-0.11,0.0,1.04,2.6,-0.59,0.91
13.67,-0.55,-1.46,1.4,-0.16,-0.02,1.0,2.52,-0.5,0.9
13.73,0.18,-0.61,-0.79,-0.12,-0.03,1.0,2.61,-0.51,0.86
13.78,2.62,2.14,-1.53,-0.07,0.0,1.02,2.52,-0.53,0.59
13.83,1.65,4.39,1.04,-0.07,0.0,1.02,2.57,-0.65,0.39
13.89,2.62,3.48,3.66,0.02,0.03,0.99,2.7,-0.83,0.24
13.94,0.06,-0.06,1.59,0.04,0.08,0.99,2.9,-0.96,0.23
14.0,-3.17,-2.56,-3.66,0.05,0.04,0.99,2.82,-0.88,0.33
14.05,-4.64,-4.52,-2.69,0.03,0.03,0.99,2.57,-0.68,0.59
14.11,-4.39,-2.2,1.04,-0.03,0.02,0.99,2.56,-0.48,0.71
14.17,-1.59,-1.04,-3.78,-0.05,-0.03,1.02,2.56,-0.3,0.71
14.22,0.37,0.24,-3.6,-0.02,-0.02,1.02,2.31,-0.23,0.63
14.27,1.16,0.24,1.4,0.03,-0.01,1.0,2.32,-0.27,0.6
14.32,0.49,0.06,2.69,0.03,0.03,1.0,2.39,-0.3,0.62
14.38,-0.06,-0.61,0.61,0.01,0.02,1.0,2.54,-0.32,0.66
14.43,-0.24,-0.12,-1.22,-0.01,0.02,1.01,2.5,-0.34,0.64
14.49,-0.24,0.06,0.12,-0.0,0.01,1.0,2.48,-0.35,0.61
14.54,-0.06,0.06,-0.31,0.02,-0.0,1.0,2.49,-0.34,0.6
14.6,-0.12,-0.18,-0.37,0.01,0.01,1.0,2.43,-0.32,0.62
14.65,-0.18,-0.24,0.85,-0.0,0.01,1.0,2.45,-0.33,0.61
14.71,-1.53,-3.42,0.61,-0.05,0.02,0.89,2.46,-0.31,0.65
14.76,0.06,-6.16,0.12,-0.05,0.02,1.12,2.51,-0.29,0.99
14.81,-4.88,2.14,7.51,0.06,-0.01,1.01,2.61,-0.21,1.04
14.87,-5.92,3.17,9.77,0.17,-0.04,1.02,3.12,0.13,0.93
14.92,-3.48,-4.88,9.7,0.21,-0.04,1.06,3.59,0.44,1.07
14.98,-3.11,-1.1,9.28,0.11,0.01,1.02,4.17,0.65,1.22
15.03,0.24,-8.61,7.93,0.05,0.0,1.0,4.63,0.61,1.57
15.09,0.37,-7.32,-4.15,-0.06,0.03,0.92,4.75,0.55,2.14
15.14,-2.14,-5.74,-7.93,-0.12,0.08,0.99,4.36,0.58,2.41
15.2,-1.95,-2.01,-3.23,-0.17,-0.02,0.98,4.06,0.75,2.46
15.25,-2.38,1.34,2.38,-0.03,-0.01,1.01,3.98,0.81,2.25
15.3,-4.21,-0.24,6.96,0.16,-0.08,1.0,4.43,1.05,2.13
15.36,-0.06,-3.78,3.72,0.17,-0.05,0.99,4.63,1.21,2.35
15.41,3.42,-6.71,-6.53,0.14,-0.04,1.01,4.55,1.14,2.79
15.47,3.54,-8.54,0.55,0.12,-0.04,0.99,4.38,0.95,3.24
15.53,-1.65,-11.41,-1.4,0.11,0.05,1.0,4.44,0.93,3.91
15.58,0.37,-10.62,-1.34,-0.03,-0.01,1.0,4.33,0.95,4.47
15.63,0.37,-6.23,-2.26,-0.08,-0.05,1.03,4.3,0.94,4.89
15.68,0.92,0.55,-4.21,-0.03,-0.0,1.0,4.04,0.87,4.99
15.74,-2.69,2.44,7.32,0.07,-0.02,1.02,4.19,0.93,4.76
15.79,0.18,1.28,3.42,0.13,0.01,1.0,4.43,0.98,4.69
15.85,0.18,-0.31,-2.87,0.13,-0.05,0.98,4.58,1.06,4.75
15.9,0.73,-1.22,-1.04,0.09,0.03,1.0,4.4,0.97,4.79
15.96,-3.78,2.75,-0.18,0.03,-0.03,1.05,4.4,1.07,4.76
16.01,-3.66,6.65,13.67,0.08,-0.05,1.03,4.8,1.3,4.41
16.07,-2.69,4.09,13.0,0.07,-0.05,0.99,5.68,1.55,3.96
16.12,-0.18,1.46,6.23,0.12,0.04,1.01,6.16,1.61,3.85
16.17,-0.37,2.81,-2.2,0.1,-0.01,1.02,6.18,1.56,3.85
16.23,1.89,9.09,-2.38,0.07,-0.09,0.99,6.06,1.55,3.53
16.28,3.6,12.15,6.04,0.1,-0.06,0.99,6.21,1.39,2.83
16.34,6.84,10.62,0.61,0.15,-0.02,1.01,6.34,1.14,2.32
16.39,8.61,10.07,-2.32,0.12,-0.03,1.05,6.17,0.7,1.88
16.45,8.54,8.0,-2.44,0.11,-0.01,0.97,6.08,0.29,1.52
16.5,7.87,3.11,-0.92,0.03,0.03,1.0,5.97,-0.24,1.17
16.56,5.25,0.43,-3.11,-0.11,0.05,1.0,5.86,-0.6,0.99
16.61,5.37,-3.97,-3.23,-0.17,0.06,0.99,5.76,-0.87,0.91
16.66,0.31,0.18,-3.78,-0.2,0.05,0.98,5.49,-1.1,0.71
16.72,0.31,8.42,-0.73,-0.08,0.01,1.06,5.41,-1.07,0.3
16.77,1.89,11.05,6.16,0.07,0.04,0.97,5.54,-1.13,-0.27
16.83,0.92,6.23,5.43,0.19,0.04,0.97,5.89,-1.19,-0.55
16.88,0.12,-1.71,1.95,0.17,-0.02,0.99,6.07,-1.19,-0.43
16.94,-1.04,-6.23,-5.49,0.08,0.03,1.01,5.93,-1.12,0.01
16.99,-6.04,-6.65,-5.86,0.01,0.04,1.0,5.62,-0.91,0.44
17.05,-3.36,-1.59,-6.29,-0.08,0.04,1.03,5.27,-0.68,0.64
17.1,-3.36,-0.67,-2.99,-0.14,-0.01,0.99,5.03,-0.49,0.55
17.16,-0.18,-0.85,-1.16,-0.15,-0.01,1.0,4.93,-0.42,0.49
17.21,1.16,2.38,-1.53,-0.15,-0.03,1.02,4.82,-0.38,0.34
17.26,0.06,3.78,-1.22,0.0,-0.01,1.03,4.74,-0.42,0.11
17.32,2.32,3.54,4.33,0.05,0.02,0.99,4.89,-0.51,-0.09
17.37,0.18,0.24,1.71,0.08,0.04,0.99,5.03,-0.63,-0.1
17.43,-2.08,-1.65,-2.38,0.05,0.02,0.99,5.0,-0.57,-0.07
