time,Wx,Wy,Wz,Ax,Ay,Az,Yaw,Pitch,Roll
3.22,-0.37,0.98,-2.75,-0.01,-0.04,1.02,-0.1,1.03,0.44
3.27,0.18,-0.85,3.48,0.0,0.0,1.02,-0.09,1.03,0.42
3.32,-0.18,0.49,-2.26,0.0,-0.04,1.0,-0.06,1.03,0.42
3.37,0.24,-1.83,2.93,0.03,-0.01,1.02,-0.12,1.03,0.43
3.43,-0.43,0.61,-1.59,-0.02,-0.01,0.96,-0.04,1.03,0.45
3.48,-0.18,0.43,1.95,0.02,-0.02,0.98,-0.15,1.03,0.42
3.54,-0.06,0.49,0.55,0.0,0.0,1.0,-0.05,1.03,0.42
3.6,-0.24,-0.31,-1.95,0.03,-0.05,1.04,-0.13,1.03,0.45
3.65,-0.49,0.79,2.14,-0.02,0.0,1.05,-0.11,1.04,0.42
3.7,-0.06,1.65,-0.73,0.01,-0.0,0.98,-0.09,1.03,0.41
3.76,0.06,0.37,-0.55,-0.01,-0.01,1.02,-0.16,1.05,0.4
3.81,-0.06,-0.37,0.55,0.01,-0.02,1.03,-0.05,1.04,0.43
3.86,0.24,0.73,-1.28,-0.02,-0.01,1.04,-0.16,1.07,0.41
3.92,0.0,-0.49,2.69,0.01,0.01,1.05,-0.04,1.06,0.43
3.98,-0.24,1.1,-3.66,-0.01,-0.04,1.01,-0.12,1.07,0.42
4.03,0.06,-0.67,3.85,0.01,0.0,1.05,-0.12,1.08,0.41
4.09,-0.24,0.85,-2.99,-0.0,-0.04,0.99,-0.09,1.07,0.42
4.14,-0.12,-0.37,2.69,-0.0,-0.01,1.04,-0.15,1.08,0.43
4.19,0.43,-0.55,-1.95,0.02,-0.02,1.01,-0.06,1.07,0.42
4.24,-0.12,-0.55,1.16,0.01,-0.01,1.0,-0.18,1.07,0.42
4.3,-0.06,-0.67,0.61,0.02,-0.02,1.01,-0.06,1.06,0.43
4.35,0.12,0.85,-1.65,-0.02,-0.02,1.01,-0.18,1.08,0.41
4.41,-0.37,-0.18,1.46,0.03,-0.0,1.0,-0.07,1.08,0.4
4.47,-0.12,0.92,-2.14,-0.0,-0.04,1.01,-0.14,1.07,0.38
4.52,-0.12,-0.06,1.53,0.01,0.01,1.0,-0.1,1.06,0.4
4.58,-0.18,0.85,-1.89,-0.01,-0.03,1.01,-0.13,1.05,0.35
4.63,-0.31,-0.49,1.16,0.03,-0.01,0.99,-0.17,1.05,0.37
4.68,0.12,0.67,0.43,-0.01,-0.01,0.99,-0.09,1.04,0.38
4.73,-0.55,0.85,-0.61,0.02,-0.04,0.99,-0.13,1.05,0.4
4.79,0.12,1.22,0.98,-0.02,0.01,0.97,-0.15,1.07,0.38
4.84,-0.37,0.92,-3.3,0.01,-0.04,0.98,-0.13,1.07,0.39
4.9,-0.06,0.73,2.56,-0.01,-0.02,0.95,-0.15,1.07,0.4
4.95,0.37,-0.18,-0.85,0.0,-0.0,0.98,-0.11,1.07,0.42
5.01,-0.12,-0.92,-1.1,-0.02,0.0,0.99,-0.2,1.08,0.41
5.06,0.12,0.31,-0.67,0.01,-0.01,0.94,-0.06,1.08,0.38
5.12,0.12,-0.92,-1.28,-0.01,-0.02,1.02,-0.2,1.08,0.4
5.17,0.12,-0.92,0.55,0.0,0.0,0.98,-0.12,1.08,0.38
5.22,-0.43,-0.73,-0.67,-0.03,-0.04,1.01,-0.12,1.07,0.41
5.28,0.61,-1.28,1.89,0.02,0.0,1.01,-0.15,1.07,0.39
5.34,-0.18,0.67,-1.4,-0.07,-0.02,0.93,-0.11,1.05,0.43
5.39,0.24,-0.98,0.79,0.02,-0.02,1.01,-0.14,1.05,0.4
5.44,-0.31,1.28,1.1,-0.0,-0.01,1.05,-0.13,1.03,0.46
5.49,0.06,-1.22,-1.34,0.02,-0.03,1.05,-0.13,1.03,0.43
5.55,-0.31,1.04,0.61,-0.01,-0.02,1.06,-0.16,1.06,0.47
5.61,0.24,-1.65,0.0,0.03,-0.0,1.04,-0.08,1.05,0.42
5.66,-0.49,0.98,0.0,-0.04,-0.02,1.05,-0.17,1.04,0.46
5.72,-0.06,0.37,-0.55,-0.01,-0.01,0.98,-0.11,1.05,0.44
5.77,-0.24,0.85,-1.04,-0.01,-0.01,0.95,-0.2,1.05,0.48
5.82,0.43,-0.37,0.85,-0.01,0.01,1.03,-0.13,1.06,0.46
5.88,-0.24,0.24,-2.32,-0.01,-0.04,0.97,-0.15,1.07,0.49
5.93,0.24,-0.43,3.42,0.0,0.01,1.02,-0.19,1.07,0.47
5.98,-0.12,0.24,-1.65,0.01,-0.02,0.98,-0.11,1.06,0.52
6.04,-0.37,0.31,-0.73,0.0,0.0,1.0,-0.2,1.07,0.48
6.09,0.12,1.04,-1.1,-0.0,-0.02,1.01,-0.11,1.05,0.53
6.15,-0.06,0.31,-1.16,0.01,-0.03,0.99,-0.26,1.08,0.46
6.2,-0.18,0.06,0.43,0.01,-0.03,0.99,-0.12,1.07,0.51
6.26,0.12,0.0,-0.49,-0.0,-0.01,1.06,-0.17,1.06,0.47
6.31,-0.06,0.85,0.12,0.01,-0.01,0.97,-0.2,1.06,0.47
6.37,-0.18,0.49,0.18,0.0,-0.01,0.98,-0.14,1.05,0.45
6.43,-0.12,1.1,-1.04,-0.01,-0.03,1.01,-0.22,1.08,0.47
6.48,-0.31,-0.79,2.81,0.01,-0.0,1.0,-0.17,1.08,0.44
6.53,0.37,0.43,-2.56,0.02,-0.02,0.99,-0.23,1.07,0.47
6.58,0.12,-0.31,1.95,0.02,0.01,0.97,-0.15,1.07,0.46
6.64,-0.61,1.53,-2.32,0.0,-0.04,1.0,-0.19,1.08,0.47
6.69,0.12,-0.06,2.69,0.0,0.01,1.01,-0.21,1.08,0.44
6.75,-0.37,0.92,-3.17,0.01,-0.04,1.03,-0.2,1.08,0.45
6.8,-0.06,-0.73,2.32,0.0,0.0,0.99,-0.23,1.08,0.43
6.86,-0.43,1.53,-0.61,-0.01,-0.02,1.0,-0.19,1.07,0.43
6.91,0.06,0.12,-0.61,0.01,-0.01,1.01,-0.26,1.08,0.41
6.96,-0.49,0.31,0.61,-0.0,-0.0,1.01,-0.17,1.04,0.46
7.02,0.06,-0.55,-0.24,0.03,-0.02,1.03,-0.2,1.04,0.47
7.08,-0.67,0.49,-0.61,-0.02,-0.02,1.05,-0.25,1.05,0.44
7.13,-0.18,-0.06,1.34,0.03,-0.0,1.02,-0.19,1.04,0.43
7.19,-0.18,0.49,-1.71,-0.02,-0.04,1.01,-0.27,1.05,0.43
7.24,-0.43,0.43,1.95,0.02,-0.0,1.01,-0.17,1.04,0.41
7.29,-0.31,1.4,-2.5,-0.03,-0.03,1.02,-0.22,1.03,0.44
7.35,0.55,-0.12,2.69,0.04,0.01,1.04,-0.21,1.02,0.4
7.4,-0.18,-0.18,-3.23,-0.03,-0.05,1.01,-0.18,1.02,0.43
7.45,-0.24,-1.34,2.26,0.04,-0.0,0.98,-0.26,1.05,0.38
7.51,-0.24,-1.34,2.26,-0.03,-0.01,0.98,-0.18,1.04,0.4
7.56,-0.06,-1.16,0.12,0.06,-0.01,1.01,-0.25,1.05,0.37
7.62,-0.37,0.37,0.79,-0.02,-0.0,1.0,-0.18,1.04,0.41
7.68,-0.24,-1.04,-0.55,0.05,-0.03,1.0,-0.23,1.04,0.4
7.73,-0.49,0.85,1.1,-0.04,0.02,0.97,-0.23,1.05,0.42
7.78,-0.06,-1.65,-2.56,0.04,-0.04,1.03,-0.19,1.05,0.43
7.84,-0.67,0.79,1.59,-0.01,-0.03,1.0,-0.25,1.05,0.4
7.89,-0.18,-0.67,0.18,-0.01,-0.03,1.0,-0.2,1.05,0.43
7.94,-0.85,0.85,-0.61,0.02,-0.02,1.0,-0.26,1.06,0.41
8.0,-0.85,0.85,-0.61,-0.02,-0.01,1.02,-0.18,1.05,0.42
8.06,-0.31,1.53,-2.93,-0.01,-0.03,1.05,-0.31,1.06,0.41
8.11,-0.55,-0.61,2.14,0.03,0.0,1.04,-0.19,1.05,0.44
8.16,-0.43,1.04,-2.87,-0.03,-0.05,1.01,-0.26,1.03,0.42
8.22,-0.18,-0.55,4.03,0.03,0.0,1.02,-0.23,1.04,0.42
8.27,0.0,0.43,-3.3,-0.01,-0.04,1.08,-0.23,1.04,0.42
8.32,-0.37,0.18,3.17,0.01,0.01,1.01,-0.24,1.04,0.44
8.38,-0.12,0.92,-2.08,0.01,-0.04,1.06,-0.23,1.02,0.42
8.43,-0.43,1.28,1.46,-0.02,-0.01,0.97,-0.31,1.02,0.42
8.49,-0.12,-0.55,0.67,0.02,-0.01,1.04,-0.21,1.01,0.43
8.55,-0.18,2.26,-1.1,-0.02,-0.01,0.96,-0.3,1.01,0.43
8.6,-0.06,0.06,0.18,0.0,-0.01,0.98,-0.26,1.01,0.42
8.65,-0.18,0.0,0.06,0.03,-0.02,1.02,-0.27,0.99,0.41
8.71,0.06,-0.92,-1.04,0.01,-0.02,1.03,-0.31,1.01,0.42
8.76,0.18,0.18,-0.85,-0.01,-0.01,1.0,-0.24,1.02,0.45
8.82,0.18,0.18,-0.85,0.0,-0.02,0.98,-0.35,1.01,0.43
8.87,-0.49,0.85,1.95,0.0,0.0,0.96,-0.21,1.01,0.41
8.92,-0.06,0.18,-2.69,0.01,-0.03,0.99,-0.31,1.02,0.43
8.98,-0.12,-0.18,2.38,-0.01,0.01,1.0,-0.29,1.03,0.46
9.04,-0.67,0.98,-2.93,-0.02,-0.04,1.04,-0.29,1.03,0.47
9.09,0.06,-0.37,2.93,0.03,0.0,1.02,-0.3,1.02,0.44
9.14,-0.24,0.24,-2.69,0.01,-0.05,1.02,-0.27,1.03,0.43
9.2,-0.24,-0.79,2.5,0.02,-0.0,1.03,-0.34,1.04,0.44
9.25,-0.18,0.18,-0.55,-0.02,-0.02,1.04,-0.24,1.04,0.45
9.31,-0.31,1.77,-0.79,-0.0,-0.02,1.01,-0.34,1.04,0.44
9.36,-0.37,0.0,0.67,0.03,-0.02,1.07,-0.28,1.03,0.41
9.41,-0.18,0.49,-0.61,0.01,-0.05,0.98,-0.31,1.03,0.44
9.47,-0.24,-0.67,1.28,-0.0,0.01,1.05,-0.31,1.04,0.42
9.52,-0.24,1.59,-1.16,0.01,-0.02,1.0,-0.26,1.05,0.42
9.58,-0.31,-0.43,1.16,0.01,-0.02,1.0,-0.35,1.06,0.41
9.64,-0.61,1.89,-0.12,-0.01,-0.01,0.95,-0.26,1.05,0.44
9.69,-0.18,0.24,-1.34,-0.0,-0.02,1.01,-0.36,1.08,0.38
9.74,-0.43,0.43,3.23,0.01,-0.0,0.98,-0.24,1.08,0.4
9.79,0.18,-0.18,-2.26,0.0,-0.03,1.02,-0.34,1.1,0.4
9.85,-0.06,0.18,2.93,-0.01,0.02,0.96,-0.26,1.09,0.42
9.91,-0.49,1.16,-3.91,-0.0,-0.05,1.01,-0.33,1.11,0.4
9.96,-0.18,-0.31,3.48,0.0,0.02,1.0,-0.34,1.11,0.4
10.01,-0.31,0.24,-2.5,-0.0,-0.05,1.01,-0.3,1.11,0.4
10.06,-0.06,-0.61,2.08,-0.01,0.01,1.0,-0.35,1.11,0.4
10.12,-0.06,-0.24,-3.17,-0.0,-0.02,1.05,-0.26,1.09,0.38
10.17,-0.31,1.16,2.01,0.01,-0.02,1.01,-0.34,1.09,0.38
10.23,0.06,-0.31,-1.34,-0.01,-0.02,1.04,-0.29,1.09,0.39
10.28,0.0,0.79,-1.1,-0.01,-0.01,0.98,-0.34,1.09,0.4
10.34,-0.31,0.06,1.77,-0.01,-0.01,1.05,-0.28,1.08,0.38
10.39,-0.31,1.1,-0.98,0.01,-0.02,1.02,-0.3,1.08,0.37
10.45,-0.18,-1.46,0.31,0.01,-0.01,1.04,-0.32,1.1,0.37
10.5,-0.24,0.67,-0.31,0.0,-0.01,0.99,-0.24,1.09,0.4
10.56,-0.43,-0.06,1.34,-0.0,-0.02,1.04,-0.35,1.08,0.37
10.61,-0.12,0.12,-0.06,0.01,-0.03,1.04,-0.28,1.08,0.38
10.67,-0.31,-0.12,-1.28,-0.01,-0.03,1.01,-0.34,1.1,0.37
10.72,-0.55,0.37,3.3,0.0,0.01,0.95,-0.25,1.1,0.37
10.77,-0.12,0.73,-2.81,-0.01,-0.03,1.01,-0.33,1.1,0.39
10.83,0.0,-0.55,2.38,0.01,0.01,0.99,-0.32,1.11,0.39
10.88,-0.49,0.61,-2.44,0.01,-0.05,1.03,-0.31,1.09,0.4
10.94,0.0,-1.1,2.99,0.02,0.01,1.04,-0.34,1.09,0.38
10.99,0.12,-0.06,-2.38,0.0,-0.02,0.99,-0.28,1.08,0.38
11.04,-0.43,0.31,1.28,0.0,-0.01,0.97,-0.39,1.1,0.35
11.1,-0.18,-0.18,1.1,-0.01,-0.01,0.97,-0.25,1.1,0.39
11.15,0.12,0.0,-0.55,-0.01,-0.01,0.97,-0.38,1.1,0.35
11.21,-0.12,0.37,1.65,0.01,-0.01,0.98,-0.29,1.08,0.37
11.26,0.31,-0.79,-2.5,0.0,0.0,0.98,-0.4,1.1,0.34
11.32,-0.24,0.12,2.5,-0.02,0.0,0.98,-0.34,1.1,0.37
11.37,0.31,-0.37,-0.98,0.01,-0.01,1.02,-0.33,1.1,0.37
11.43,-0.31,1.28,-0.24,-0.0,-0.01,0.97,-0.38,1.12,0.35
11.48,-0.06,-1.1,0.06,0.03,-0.01,1.01,-0.3,1.12,0.36
11.53,0.31,0.55,-2.26,-0.02,-0.02,0.98,-0.39,1.12,0.36
11.59,0.24,-0.31,1.89,-0.0,0.01,1.04,-0.32,1.12,0.38
11.64,-0.18,1.34,-2.26,0.0,-0.03,1.01,-0.37,1.13,0.36
11.7,-0.31,-0.06,4.64,0.01,0.0,1.05,-0.32,1.12,0.37
11.75,0.06,0.24,-3.72,0.0,-0.03,1.01,-0.33,1.12,0.38
11.81,-0.18,-0.43,2.56,0.0,-0.01,1.05,-0.36,1.13,0.37
11.88,0.24,0.55,-1.77,0.01,-0.04,1.0,-0.32,1.12,0.37
11.93,0.24,-1.46,2.26,0.01,-0.01,1.0,-0.4,1.11,0.37
11.99,0.06,-0.55,-1.77,-0.02,-0.03,1.06,-0.34,1.11,0.37
12.04,-0.31,0.61,1.16,0.01,-0.01,1.03,-0.39,1.12,0.36
12.09,0.43,-1.65,-1.77,0.02,-0.02,1.03,-0.3,1.13,0.36
12.15,-0.37,2.01,0.06,-0.0,-0.02,0.98,-0.39,1.12,0.37
12.2,0.31,-1.04,-0.06,-0.01,0.0,1.03,-0.32,1.12,0.33
12.26,-0.37,1.1,-0.85,0.01,-0.04,1.0,-0.35,1.12,0.34
12.31,0.61,0.98,3.42,-0.0,-0.08,1.0,-0.35,1.14,0.32
12.37,7.45,11.47,14.1,-0.05,-0.07,1.0,0.02,0.94,-0.03
12.42,2.26,0.43,18.01,0.01,-0.06,0.98,0.99,0.68,-0.33
12.47,2.26,1.4,6.29,0.0,0.02,0.98,1.67,0.57,-0.39
12.53,1.89,0.18,-5.43,0.03,0.09,0.99,1.66,0.4,-0.41
12.58,1.77,0.43,-7.45,0.03,0.09,0.99,1.23,0.1,-0.36
12.64,0.92,-0.61,-3.42,0.01,0.08,1.0,0.95,-0.04,-0.35
12.69,0.55,-1.53,6.47,-0.02,0.03,1.02,1.06,-0.1,-0.29
12.75,0.37,-1.1,10.19,-0.04,-0.01,1.01,1.53,-0.08,-0.27
12.8,-0.31,-0.37,5.55,-0.05,0.0,0.99,2.04,-0.09,-0.29
12.85,-1.4,-0.61,2.56,0.02,0.03,1.0,2.23,-0.05,-0.3
12.91,-1.28,-0.79,-0.55,0.04,-0.03,1.01,2.27,0.02,-0.17
12.96,1.53,0.49,8.06,0.0,0.01,1.0,2.47,0.02,-0.15
13.02,0.67,0.12,6.35,-0.04,0.02,1.0,2.92,-0.09,-0.2
13.07,-0.06,-0.37,8.97,-0.05,0.01,1.0,3.29,-0.12,-0.26
13.13,-3.48,-3.54,3.66,-0.04,0.05,0.98,3.69,0.06,-0.08
13.18,-2.26,-0.73,1.1,0.07,-0.06,0.99,3.79,0.2,0.01
13.24,-4.03,-4.15,0.24,0.03,0.04,0.9,3.83,0.37,0.15
13.29,-9.58,-11.47,14.71,0.01,0.17,0.98,4.2,0.77,0.62
13.34,-9.03,-7.87,9.34,0.01,-0.07,1.0,4.87,1.32,1.24
13.4,-4.52,-3.42,10.56,0.01,-0.18,1.0,5.39,1.79,1.49
13.45,2.14,2.44,8.06,0.06,-0.19,1.0,5.95,1.94,1.48
13.51,6.53,3.78,1.04,0.05,0.06,0.98,6.16,1.75,1.33
13.56,0.12,-0.92,0.55,0.05,0.17,1.0,6.2,1.25,1.31
13.62,-4.27,-4.21,8.85,-0.03,-0.01,1.02,6.48,1.26,1.43
13.67,-1.4,0.67,7.63,-0.01,-0.13,1.01,7.0,1.48,1.48
13.73,0.43,1.16,7.02,0.06,-0.12,1.0,7.35,1.7,1.4
13.78,0.79,0.06,7.69,0.05,0.0,0.99,7.71,1.69,1.37
13.83,0.61,-0.43,2.44,0.04,0.09,1.0,8.1,1.61,1.41
13.89,-1.22,-0.37,0.55,0.02,0.0,1.01,8.08,1.5,1.43
13.94,1.34,2.38,3.36,0.05,-0.08,1.02,8.23,1.52,1.39
14.0,7.57,6.53,-6.96,0.02,-0.07,1.03,8.09,1.31,1.16
14.05,8.97,5.25,-3.91,-0.01,0.01,0.95,7.76,0.79,0.76
14.11,3.17,2.44,-1.77,0.0,0.04,0.98,7.63,0.5,0.58
14.16,3.36,-2.75,-4.7,-0.01,0.07,0.95,7.51,0.38,0.55
14.22,7.81,-9.34,-14.83,0.01,0.02,0.99,6.99,0.05,0.88
14.27,3.54,-6.16,-12.08,0.01,0.02,0.99,6.1,-0.26,1.32
14.32,3.54,-6.16,-12.08,0.08,-0.08,1.05,5.98,-0.3,1.46
14.38,0.67,0.55,13.92,0.01,-0.05,1.0,6.63,-0.23,1.45
14.43,1.89,-0.18,2.75,0.0,0.05,0.96,7.05,-0.26,1.41
14.49,1.71,-0.43,-6.35,0.02,0.04,1.01,6.83,-0.49,1.47
14.54,-1.34,1.71,3.85,0.04,-0.02,1.01,6.72,-0.49,1.41
14.6,-0.31,0.85,12.57,0.0,-0.0,0.99,7.3,-0.4,1.32
14.65,1.46,-0.37,11.17,0.01,0.02,0.98,7.92,-0.4,1.3
14.7,2.62,-1.59,6.59,0.02,0.02,1.01,8.43,-0.54,1.36
14.76,2.2,-0.79,1.28,0.02,0.04,1.01,8.6,-0.68,1.4
14.81,-0.92,2.69,5.62,0.02,0.02,1.0,8.77,-0.73,1.33
14.87,-6.35,8.85,8.73,0.1,0.1,1.03,9.1,-0.6,1.13
14.93,-14.89,13.85,15.2,0.02,0.07,1.03,9.89,0.13,0.3
14.98,-12.88,7.26,7.69,-0.02,-0.09,0.95,10.44,0.83,-0.23
15.03,-2.14,1.95,0.67,-0.04,-0.1,0.99,10.58,1.25,-0.48
15.09,-1.22,1.83,2.14,0.03,-0.03,0.98,10.64,1.36,-0.59
15.14,-0.92,0.31,-3.36,0.03,-0.03,1.0,10.58,1.49,-0.58
15.19,-0.92,-0.18,4.76,-0.02,-0.0,1.02,10.61,1.52,-0.56
15.25,0.37,0.67,8.67,-0.05,0.03,1.0,11.07,1.49,-0.6
15.3,0.24,0.61,6.59,-0.05,-0.01,1.0,11.46,1.43,-0.64
15.36,0.31,0.92,2.93,0.02,-0.04,1.03,11.66,1.4,-0.68
15.41,-0.12,-0.55,1.59,0.06,-0.06,1.02,11.78,1.41,-0.65
15.47,-0.31,-0.43,5.37,-0.03,-0.03,1.03,11.87,1.43,-0.58
15.52,0.37,-0.12,8.0,-0.05,0.03,1.0,12.24,1.37,-0.63
15.57,0.67,0.18,6.96,-0.01,-0.01,1.01,12.7,1.27,-0.66
15.63,0.67,1.16,11.72,-0.01,-0.02,0.99,13.25,1.2,-0.74
15.68,0.18,-0.12,1.22,0.04,-0.03,1.02,13.54,1.16,-0.76
15.74,0.31,-0.61,3.97,0.01,-0.02,1.02,13.63,1.14,-0.71
15.79,-0.12,-0.55,8.85,-0.02,0.01,0.98,14.0,1.13,-0.67
15.85,0.18,-0.12,9.83,-0.04,0.01,1.0,14.53,1.09,-0.66
15.9,3.36,-1.65,9.7,-0.02,-0.06,1.02,15.04,1.0,-0.66
15.96,2.14,-1.59,1.95,-0.02,-0.06,1.02,15.39,0.8,-0.5
16.01,0.43,-0.61,-0.06,0.02,-0.02,0.99,15.41,0.75,-0.42
16.06,0.31,-1.53,4.58,0.03,0.03,1.01,15.48,0.66,-0.34
16.12,0.79,-0.31,9.95,-0.03,-0.0,0.99,15.9,0.62,-0.37
16.17,0.73,0.18,8.54,0.03,-0.03,1.0,16.46,0.58,-0.34
16.23,-0.37,0.31,8.18,0.01,-0.04,0.97,16.86,0.59,-0.3
16.28,-0.12,-0.06,0.12,-0.02,0.04,1.0,17.09,0.56,-0.31
16.34,0.18,-0.31,1.53,-0.01,0.03,1.0,17.13,0.5,-0.31
16.39,0.49,0.24,8.3,-0.01,-0.04,1.02,17.4,0.45,-0.32
16.45,-0.12,0.0,10.56,0.01,-0.01,1.0,17.91,0.49,-0.34
16.5,0.18,-0.18,8.97,0.0,0.02,1.0,18.48,0.44,-0.31
16.55,-0.12,-0.79,6.96,0.02,-0.05,1.02,18.85,0.44,-0.27
16.61,-0.55,-0.79,2.2,-0.01,0.02,1.0,19.12,0.48,-0.24
16.66,-0.37,1.28,-3.48,-0.08,-0.04,0.99,19.08,0.49,-0.29
16.72,-0.18,3.3,-10.13,-0.07,-0.07,1.04,18.57,0.52,-0.48
16.77,-2.2,2.56,-2.75,0.06,-0.04,0.96,18.21,0.6,-0.64
16.83,-1.28,0.37,5.13,0.12,0.02,0.96,18.36,0.69,-0.63
16.88,-0.79,-4.15,7.02,0.02,0.05,0.99,18.7,0.67,-0.42
16.93,-0.06,-1.28,-2.5,-0.05,0.06,0.98,18.84,0.65,-0.2
16.99,0.43,2.5,-3.23,-0.05,-0.02,1.0,18.64,0.62,-0.41
17.04,-0.12,0.24,9.03,0.01,0.03,1.0,18.64,0.62,-0.41
17.1,0.06,1.04,5.49,-0.01,-0.03,0.97,19.24,0.56,-0.51
17.15,0.12,0.49,4.52,-0.01,-0.02,1.02,19.46,0.58,-0.54
17.21,0.06,1.22,0.79,0.01,-0.01,1.03,19.74,0.59,-0.54
17.26,0.06,1.22,0.79,0.0,-0.04,1.02,19.71,0.6,-0.54
17.32,-0.18,-1.95,4.58,-0.02,0.01,1.01,19.7,0.63,-0.48
